//upload from from www.nndc.bnl.gov/nudat2 using
//		curl https://www.nndc.bnl.gov/nudat2/reCenter.jsp -d z=%d -d n=%d -S -o data_z%d_n%d.html
//03/2019
//Z N spin parity
//
40 48 0+
41 48 (9/2+)
42 48 0+
43 48 (9/2)+
44 48 0+
45 48 (9/2+)
46 48 0+
29 49 (4-,5-,6-)
30 49 (9/2+)
31 49 3
32 49 (9/2+)
33 49 (2-)
34 49 9/2+
35 49 2-
36 49 9/2+
37 49 2-
38 49 9/2+
39 49 4-
40 49 9/2+
41 49 8+
42 49 9/2+
43 49 (8)+
44 49 (9/2)+
45 49 (4+)
46 49 (9/2+)
47 49 (8)+
30 50 0+
31 50 5/2-
32 50 0+
33 50 (5/2-)
34 50 0+
35 50 3/2-
36 50 0+
37 50 3/2-
38 50 0+
39 50 1/2-
40 50 0+
41 50 9/2+
42 50 0+
43 50 9/2+
44 50 0+
45 50 9/2+
46 50 0+
47 50 (9/2+)
48 50 0+
50 50 0+
30 51 (5/2+)
31 51 (1,2,3)
32 51 (5/2)+
33 51 (3-)
34 51 (5/2)+
35 51 (1-)
36 51 5/2+
37 51 2-
38 51 5/2+
39 51 2-
40 51 5/2+
41 51 (7)+
42 51 5/2+
43 51 7+
44 51 5/2+
45 51 6+
46 51 (5/2+)
47 51 (6+)
48 51 (5/2+)
49 51 (6+)
50 51 (5/2+)
30 52 0+
31 52 NA
32 52 0+
33 52 (3/2-)
34 52 0+
35 52 3/2-
36 52 0+
37 52 3/2-
38 52 0+
39 52 1/2-
40 52 0+
41 52 9/2+
42 52 0+
43 52 9/2+
44 52 0+
45 52 9/2+
46 52 0+
47 52 (9/2)+
48 52 0+
50 52 0+
32 53 (3/2+,5/2+)
33 53 NA
34 53 (5/2+)
35 53 (2-)
36 53 3/2(+)
37 53 0-
38 53 5/2+
39 53 2-
40 53 5/2+
41 53 6+
42 53 5/2+
43 53 7+
44 53 5/2+
45 53 (2)+
46 53 (5/2)+
47 53 (5)+
48 53 (5/2+)
49 53 (6+)
50 53 (5/2+)
51 53 NA
52 53 (5/2+)
32 54 0+
33 54 (3/2-)
34 54 0+
35 54 (3/2-,5/2-)
36 54 0+
37 54 3/2(-)
38 54 0+
39 54 1/2-
40 54 0+
41 54 9/2+
42 54 0+
43 54 9/2+
44 54 0+
45 54 1/2-
46 54 0+
47 54 9/2+
48 54 0+
49 54 (9/2)+
50 54 0+
51 54 (5/2+)
52 54 0+
34 55 (5/2+)
35 55 NA
36 55 5/2(+)
37 55 0-
38 55 5/2+
39 55 2-
40 55 5/2+
41 55 6+
42 55 5/2+
43 55 (6)+
44 55 5/2+
45 55 1-
46 55 5/2+
47 55 5(+)
48 55 (5/2)+
49 55 (6+)
