# Calibration of CsI Rings 1-10 for Z>1 for Ta+Zn 39AMeV (simplified Parlog functional)
#    - this is the 5th campaign calibration with gain parameter a1
#      adjusted to fit data from E613.
#    - RING 1:
#      Uses fragments with Z=6,8,10,12 identified in Si-CsI maps.
#      E_CsI calculated from dE_Si for dE_Si>5 MeV
#      CsI with no calibrated Silicon detector are excluded,
#      as are detectors 0106, 0108
#      for which data did not permit a good fit with the simplified Parlog functional.
#    - RINGS 2-10:
#      the gain adjustment is obtained from the global scaling factor S_XY
#      used to adapt the 5th campaign grids to E613 R-L maps
   8   11   28.1515   0.284601   6.01   0.385
   8   12   25.2861   0.214623   6.01   0.385
   8   13   26.0492   0.344172   6.00998   0.385
   8   14   25.1913   0.234127   6   0.385
   8   15   27.8515   0.483497   6.00996   0.385
   8   16   23.2866   0.236992   6.00999   0.385
   8   17   24.7823   0.322762   6.01   0.385
   8   18   28.9458   0.307707   6.01   0.385
   8   19   26.9124   0.212523   6.00996   0.385
   8   20   23.5852   0.29642   6.00983   0.385
   8   21   30.7812   0.366782   6.00999   0.385
   8   22   36.8176   0.203737   6.00999   0.385
   8   23   23.9894   0.178576   6.01   0.385
   8   24   35.5296   0.192911   6.01   0.385
   9   1   49.8074   0.184992   6   0.385
   9   2   34.3046   0.314341   6.01   0.385
   9   3   33.6676   0.315588   6.01   0.385
   9   4   42.9982   0.304689   6   0.385
   9   5   40.1911   0.439288   6.00998   0.385
   9   6   46.2374   0.491016   6.01   0.385
   9   7   38.6025   0.42538   6.01   0.385
   9   9   41.0456   0.306953   6.01   0.385
   9   10   47.1148   0.573888   6.01   0.385
   9   11   35.9055   0.314611   6.01   0.385
   9   12   40.3328   0.29304   6.01   0.385
   9   13   40.1814   0.396264   6.01   0.385
   9   14   40.5611   0.306493   6.01   0.385
   9   15   40.8249   0.267506   6.01   0.385
   9   17   38   0.620313   6.01   0.385
   9   18   43.4904   0.52375   6.01   0.385
   9   19   31.8307   0.255274   6.01   0.385
   9   20   37.4592   0.248753   6.00059   0.385
   9   21   43.7397   0.35827   6.00998   0.385
   9   22   33.2993   0.305196   6.01   0.385
   9   23   32.3543   0.315412   6.01   0.385
   9   24   26.9278   0.290833   6.01   0.385
   10   1   34.4513   0.201533   6.01   0.385
   10   2   45.1746   0.173692   6   0.385
   10   3   38.773   0.321742   6.01   0.385
   10   4   31.9056   0.293441   6.01   0.385
   10   6   47.165   0.436047   6   0.385
   10   7   45.8965   0.372301   6.01   0.385
   10   8   41.2801   0.439873   6.01   0.385
   10   9   41.2166   0.366381   6.01   0.385
   10   10   88.7916   0.271059   6.01   0.385
   10   11   54.1588   0.310395   6.00832   0.385
   10   12   29.8119   0.24833   6.01   0.385
   10   13   53.8252   0.335953   6.00999   0.385
   10   14   46.7007   0.282461   6   0.385
   10   15   79.7856   0.38106   6   0.385
   10   16   46.6867   0.220111   6   0.385
   10   17   50.2821   0.256179   6   0.385
   10   18   47.0347   0.261617   6   0.385
   10   19   45.9114   0.383688   6.01   0.385
   10   20   52.0154   0.225502   6.01   0.385
   10   21   46.0316   0.308283   6   0.385
   10   22   27.9207   0.290109   6   0.385
   10   23   33.8278   0.265762   6   0.385
   10   24   48.9556   0.258424   6   0.385
