#e494s decalage piedestal QDC 10 (Si etalons); base sur SiLi_10 
#run reference piedestal : 291
#run reference gene et bruit : 293
#
#QDC=numero du codeur 
#run list: | DeltaGeneGG | DeltaBruitGG | DeltaGenePG | DeltaBruitPG
#
+DeltaPed
QDC=10 
354: GG 500 5.49201 PG 500 3.60599
355: GG 500 5.24301 PG 500 3.73899
356: GG 500 5.19901 PG 500 3.73699
357: GG 500 4.99201 PG 500 3.64299
358: GG 500 5.44501 PG 500 3.33299
359: GG 500 5.18701 PG 500 3.55299
360: GG 500 5.06201 PG 500 3.53299
361: GG 500 2.43401 PG 500 3.24899
362: GG 500 4.48401 PG 500 2.95999
363: GG 500 4.85601 PG 500 3.30099
364: GG 500 4.93401 PG 500 3.50799
365: GG 500 4.97901 PG 500 3.12799
366: GG 500 5.20401 PG 500 3.46999
367: GG 500 4.53301 PG 500 3.60199
368: GG 500 5.34301 PG 500 3.66099
369: GG 500 5.20401 PG 500 3.43199
370: GG 500 5.07401 PG 500 3.26399
371: GG 500 5.44601 PG 500 3.45799
372: GG 500 4.72001 PG 500 2.98599
373: GG 500 5.00201 PG 500 3.09799
374: GG 500 4.83401 PG 500 3.49899
375: GG 500 6.52201 PG 500 3.56099
376: GG 500 4.39301 PG 500 3.24899
377: GG 500 5.32801 PG 500 3.31099
378: GG 500 5.46201 PG 500 3.40899
379: GG 500 5.33601 PG 500 3.49899
380: GG 500 4.93401 PG 500 3.67199
381: GG 500 6.71401 PG 500 4.28899
382: GG 500 5.51601 PG 500 4.01799
383: GG 500 5.55901 PG 500 3.83499
384: GG 500 5.72801 PG 500 3.46199
385: GG 500 5.59001 PG 500 3.63299
386: GG 500 4.98001 PG 500 3.16599
387: GG 500 5.28401 PG 500 3.44499
388: GG 500 5.57401 PG 500 3.77099
389: GG 500 5.28701 PG 500 3.53599
390: GG 500 4.73501 PG 500 3.15399
391: GG 500 5.20401 PG 500 3.13699
392: GG 500 4.58701 PG 500 3.26299
393: GG 500 4.89301 PG 500 3.26199
394: GG 500 5.05701 PG 500 3.23399
395: GG 500 5.01201 PG 500 3.38499
396: GG 500 5.52501 PG 500 3.07399
397: GG 500 5.03201 PG 500 3.39999
398: GG 500 5.34301 PG 500 3.53299
399: GG 500 6.60101 PG 500 4.02199
400: GG 500 6.07801 PG 500 4.31599
401: GG 500 6.21501 PG 500 4.26999
402-403: GG 500 5.59401 PG 500 4.10699
404: GG 500 4.77001 PG 500 3.07199
405: GG 500 4.37501 PG 500 2.98399
406: GG 12.53 4.77201 PG 3.23001 2.52799
407: GG 500 3.93401 PG 500 2.42499
408: GG 500 4.36101 PG 500 2.91999
409: GG 12.25 3.59101 PG 3.98602 3.02799
410: GG 500 4.50101 PG 500 2.88799
411: GG 12.03 3.98001 PG 4.04501 2.86999
412: GG 500 5.33301 PG 500 3.27499
413: GG 11.4199 4.26001 PG 3.89001 3.01599
414: GG 500 4.29201 PG 500 2.86499
415: GG 500 4.68801 PG 500 2.91299
416: GG 10.8201 4.18601 PG 3.25302 2.85199
417: GG 500 3.55201 PG 500 2.43799
418: GG 500 3.92401 PG 500 2.14499
419: GG 9.36011 3.59201 PG 2.46301 2.25699
420: GG 500 4.35701 PG 500 2.67899
421: GG 500 3.68601 PG 500 2.35799
422: GG 9.43994 3.54101 PG 3.009 2.31599
423: GG 500 3.56101 PG 500 2.29799
424: GG 9.16992 3.82201 PG 2.76901 2.16099
425: GG 500 3.84001 PG 500 2.44299
426: GG 500 3.96901 PG 500 2.23199
427: GG 8.06006 3.09701 PG 2.276 1.92799
428: GG 500 3.69601 PG 500 1.90799
429: GG 500 2.44701 PG 500 1.92799
430: GG 7.76001 3.10101 PG 2.56403 2.19599
431: GG 500 3.22501 PG 500 2.08699
432: GG 6.88013 2.81601 PG 1.91202 1.89299
433: GG 500 2.04501 PG 500 1.49099
434: GG 500 2.23401 PG 500 1.73199
435: GG 500 1.93401 PG 500 1.74899
436: GG 7.02002 2.90701 PG 3.07101 2.27599
437: GG 7.14014 2.86901 PG 2.76401 2.27399
438: GG 6.8501 2.88601 PG 2.53003 2.24099
439: GG 7.64014 2.66901 PG 3.065 2.23899
440: GG 8 3.21001 PG 3.03302 2.42499
441: GG 8.22998 3.21801 PG 3.04001 2.42299
442: GG 7.8501 2.67601 PG 2.32703 2.02499
443: GG 7.62012 2.83701 PG 1.936 1.84099
444: GG 7.33008 2.47501 PG 1.979 1.59699
445: GG 7.59009 2.50501 PG 2.19901 1.41999
446: GG 8.47998 3.52201 PG 2.63202 2.34899
447: GG 8.82007 3.77001 PG 2.69601 2.34699
448: GG 9.57007 3.74201 PG 3.27402 2.48299
449: GG 10.04 4.29401 PG 3.582 2.83399
450: GG 500 3.39201 PG 500 2.74899
451: GG 12.4399 4.59901 PG 4.14502 3.38999
452: GG 500 5.16401 PG 500 3.32599
453: GG 12.45 4.97601 PG 3.61102 3.02599
454: GG 500 5.06201 PG 500 3.30899
455: GG 13.22 5.10501 PG 3.98502 3.54399
456: GG 500 5.60501 PG 500 3.52899
457: GG 12.95 4.68301 PG 3.65701 3.03299
458: GG 13.21 5.17101 PG 3.99802 2.89899
459: GG 13.1899 4.65001 PG 3.69803 2.86099
460: GG 500 5.64401 PG 500 3.58399
461: GG 13.8101 4.98501 PG 4.23401 3.48899
462: GG 14.1101 5.45101 PG 4.46402 3.60699
463: GG 14.27 5.81201 PG 4.50803 3.59099
464: GG 14.22 5.44401 PG 4.86603 3.63999
465: GG 13.79 5.22201 PG 4.181 3.52099
466: GG 500 6.08401 PG 500 3.85899
467: GG 13.9199 5.36701 PG 4.384 3.61099
468: GG 14.5601 5.71601 PG 4.86502 4.01799
469: GG 13.4399 5.48601 PG 4.57602 3.79899
470: GG 12.5701 5.60901 PG 4.44 3.94199
471: GG 11.3101 4.61601 PG 3.69601 3.31099
472: GG 11.25 4.61301 PG 3.84402 3.26699
473: GG 11.8501 4.73401 PG 3.85602 3.27599
