Run 8841  09-MAY-01 18:23:14 
Total    9938 ev.  Physical       0 ev.
-------------------------------------------------------------
 c  m  t   n_phys ave_phys sig_phys  n_gene ave_gene sig_gene
 6  3  4        0    0.000    0.000    9938   28.516   12.985
 6  3  5        0    0.000    0.000    9938   13.243    1.029
 6  4  4        0    0.000    0.000    9938   38.350   13.862
 6  4  5        0    0.000    0.000    9938   13.614    1.085
 6  5  1        0    0.000    0.000    9938   66.799    7.452
 6  5  2        0    0.000    0.000    9938   66.786    0.697
 6  5  4        0    0.000    0.000    9938   44.447    4.223
 6  5  5        0    0.000    0.000    9938   13.810    0.579
 6  6  4        0    0.000    0.000    9938   46.379    4.132
 6  6  5        0    0.000    0.000    9938   13.727    0.582
 6  7  1        0    0.000    0.000    9938   72.119    7.363
 6  7  2        0    0.000    0.000    9938   67.183    0.686
 6  7  4        0    0.000    0.000    9938   48.941    4.093
 6  7  5        0    0.000    0.000    9938   14.238    0.585
 6  8  4        0    0.000    0.000    9938   41.512    4.200
 6  8  5        0    0.000    0.000    9938   12.739    0.578
 6  9  1        0    0.000    0.000    9938   67.627    7.259
 6  9  2        0    0.000    0.000    9938   69.191    0.689
 6  9  4        0    0.000    0.000    9938    1.108    2.262
 6  9  5        0    0.000    0.000    9938    4.850    0.567
 6 10  4        0    0.000    0.000    9938   53.641    4.272
 6 10  5        0    0.000    0.000    9938   14.047    0.504
 6 11  1        0    0.000    0.000    9938   72.976    6.475
 6 11  2        0    0.000    0.000    9938   69.425    0.653
 6 11  4        0    0.000    0.000    9938   52.592    4.040
 6 11  5        0    0.000    0.000    9938   15.419    0.556
 6 12  4        0    0.000    0.000    9938   56.757    4.048
 6 12  5        0    0.000    0.000    9938   13.143    0.575
 6 13  1        0    0.000    0.000    9938   61.020    6.925
 6 13  2        0    0.000    0.000    9938   66.801    0.694
 6 13  4        0    0.000    0.000    9938   51.870   13.285
 6 13  5        0    0.000    0.000    9938   13.284    1.040
 6 14  4        0    0.000    0.000    9938   41.778   11.408
 6 14  5        0    0.000    0.000    9938   14.334    0.914
 6 15  1        0    0.000    0.000    9938   60.540    6.778
 6 15  2        0    0.000    0.000    9938   65.880    0.686
 6 15  4        0    0.000    0.000    9938   45.563    4.403
 6 15  5        0    0.000    0.000    9938   13.040    0.571
 6 16  4        0    0.000    0.000    9938   50.721    4.439
 6 16  5        0    0.000    0.000    9938   12.232    0.587
 6 17  1        0    0.000    0.000    9938   93.824    6.738
 6 17  2        0    0.000    0.000    9938   85.975    0.626
 6 17  4        0    0.000    0.000    9938    0.201    0.947
 6 17  5        0    0.000    0.000    9938    0.092    0.293
 6 18  4        0    0.000    0.000    9938   61.788    4.521
 6 18  5        0    0.000    0.000    9938   11.908    0.512
 6 19  1        0    0.000    0.000    9938   94.825    7.257
 6 19  2        0    0.000    0.000    9938   85.172    0.739
 6 19  4        0    0.000    0.000    9938   51.804    3.948
 6 19  5        0    0.000    0.000    9938   12.891    0.510
 6 20  4        0    0.000    0.000    9938   43.949    4.332
 6 20  5        0    0.000    0.000    9938   13.972    0.566
 6 21  1        0    0.000    0.000    9938   89.558    7.115
 6 21  2        0    0.000    0.000    9938   85.899    0.729
 6 21  4        0    0.000    0.000    9938   42.130    4.272
 6 21  5        0    0.000    0.000    9938   13.848    0.577
 6 22  4        0    0.000    0.000    9938   49.238    4.570
 6 22  5        0    0.000    0.000    9938   12.550    0.594
 6 23  1        0    0.000    0.000    9938   95.608    7.799
 6 23  2        0    0.000    0.000    9938   87.925    0.754
 6 23  4        0    0.000    0.000    9938   47.644    4.679
 6 23  5        0    0.000    0.000    9938   10.661    0.598
 6 24  4        0    0.000    0.000    9938   46.374    4.388
 6 24  5        0    0.000    0.000    9938   11.941    0.580
 7  1  4        0    0.000    0.000    9938   64.851    6.712
 7  1  5        0    0.000    0.000    9938   12.678    0.676
 7  2  4        0    0.000    0.000    9938   58.587    6.729
 7  2  5        0    0.000    0.000    9938   14.709    0.666
 7  3  4        0    0.000    0.000    9938   62.687   17.574
 7  3  5        0    0.000    0.000    9938   14.688    1.286
 7  4  4        0    0.000    0.000    9938   55.435   17.750
 7  4  5        0    0.000    0.000    9938   12.939    1.305
 7  5  4        0    0.000    0.000    9938   56.321    5.934
 7  5  5        0    0.000    0.000    9938   12.181    0.622
 7  6  4        0    0.000    0.000    9938   57.091    6.490
 7  6  5        0    0.000    0.000    9938   14.141    0.644
 7  7  4        0    0.000    0.000    9938   48.716   10.571
 7  7  5        0    0.000    0.000    9938   14.260    0.868
 7  8  4        0    0.000    0.000    9938   58.461    6.527
 7  8  5        0    0.000    0.000    9938   14.330    0.679
 7  9  4        0    0.000    0.000    9938   63.602    5.659
 7  9  5        0    0.000    0.000    9938   71.114    0.539
 7 10  4        0    0.000    0.000    9938   69.640    6.006
 7 10  5        0    0.000    0.000    9938   70.239    0.584
 7 11  4        0    0.000    0.000    9938   65.901    5.857
 7 11  5        0    0.000    0.000    9938   69.266    0.593
 7 12  4        0    0.000    0.000    9938   62.028    5.823
 7 12  5        0    0.000    0.000    9938   70.068    0.568
 7 13  4        0    0.000    0.000    9938   65.880   16.127
 7 13  5        0    0.000    0.000    9938   69.740    1.166
 7 14  4        0    0.000    0.000    9938   71.897   23.759
 7 14  5        0    0.000    0.000    9938   71.069    1.645
 7 15  4        0    0.000    0.000    9938   72.641    5.851
 7 15  5        0    0.000    0.000    9938   69.023    0.553
 7 16  4        0    0.000    0.000    9938   83.253    6.413
 7 16  5        0    0.000    0.000    9938   69.341    0.620
 7 17  4        0    0.000    0.000    9938   83.927    5.698
 7 17  5        0    0.000    0.000    9938   70.363    0.595
 7 18  4        0    0.000    0.000    9938   95.418    6.480
 7 18  5        0    0.000    0.000    9938   72.294    0.622
 7 19  4        0    0.000    0.000    9938   87.688    5.752
 7 19  5        0    0.000    0.000    9938   69.322    0.584
 7 20  4        0    0.000    0.000    9938   61.862    5.750
 7 20  5        0    0.000    0.000    9938   65.160    0.570
 7 21  4        0    0.000    0.000    9938   73.275    6.282
 7 21  5        0    0.000    0.000    9938   69.422    0.607
 7 22  4        0    0.000    0.000    9938   70.713    5.966
 7 22  5        0    0.000    0.000    9938   70.474    0.602
 7 23  4        0    0.000    0.000    9938   79.319    5.874
 7 23  5        0    0.000    0.000    9938   70.436    0.594
 7 24  4        0    0.000    0.000    9938   76.434    6.069
 7 24  5        0    0.000    0.000    9938   68.914    0.558
 8  1  1        0    0.000    0.000    9938   94.316   34.423
 8  1  2        0    0.000    0.000    9938   87.809    2.344
 8  1  4        0    0.000    0.000    9938   84.545    4.691
 8  1  5        0    0.000    0.000    9938   71.146    0.514
 8  2  4        0    0.000    0.000    9938   87.690    4.314
 8  2  5        0    0.000    0.000    9938   70.157    0.496
 8  3  1        0    0.000    0.000    9938   97.235   35.995
 8  3  2        0    0.000    0.000    9938   87.179    2.487
 8  3  4        0    0.000    0.000    9938   88.661    4.144
 8  3  5        0    0.000    0.000    9938   70.383    0.530
 8  4  4        0    0.000    0.000    9938   87.036    4.800
 8  4  5        0    0.000    0.000    9938   69.499    0.557
 8  5  1        0    0.000    0.000    9938  107.222   34.750
 8  5  2        0    0.000    0.000    9938   87.438    2.376
 8  5  4        0    0.000    0.000    9938   85.975    4.426
 8  5  5        0    0.000    0.000    9938   69.611    0.535
 8  6  4        0    0.000    0.000    9938   89.845    4.332
 8  6  5        0    0.000    0.000    9938   70.886    0.486
 8  7  1        0    0.000    0.000    9938   99.108   38.384
 8  7  2        0    0.000    0.000    9938   85.660    2.610
 8  7  4        0    0.000    0.000    9938   85.588    9.358
 8  7  5        0    0.000    0.000    9938   69.381    0.762
 8  8  4        0    0.000    0.000    9938   68.429    8.941
 8  8  5        0    0.000    0.000    9938   64.011    0.743
 8  9  1        0    0.000    0.000    9938  105.666   46.213
 8  9  2        0    0.000    0.000    9938   86.237    3.149
 8  9  4        0    0.000    0.000    9938   92.744    4.921
 8  9  5        0    0.000    0.000    9938   70.000    0.492
 8 10  4        0    0.000    0.000    9938   90.585    4.680
 8 10  5        0    0.000    0.000    9938   70.359    0.547
 8 11  1        0    0.000    0.000    9938  102.825   47.721
 8 11  2        0    0.000    0.000    9938   85.698    3.250
 8 11  4        0    0.000    0.000    9938   91.663    4.803
 8 11  5        0    0.000    0.000    9938   69.942    0.498
 8 12  4        0    0.000    0.000    9938   96.144    4.362
 8 12  5        0    0.000    0.000    9938   69.912    0.481
 8 13  1        0    0.000    0.000    9938  107.311   37.983
 8 13  2        0    0.000    0.000    9938   84.818    2.583
 8 13  4        0    0.000    0.000    9938   91.337    4.667
 8 13  5        0    0.000    0.000    9938   71.000    0.484
 8 14  4        0    0.000    0.000    9938   92.813    4.287
 8 14  5        0    0.000    0.000    9938   70.982    0.477
 8 15  1        0    0.000    0.000    9938   93.188   35.737
 8 15  2        0    0.000    0.000    9938   87.014    2.458
 8 15  4        0    0.000    0.000    9938   91.242    4.699
 8 15  5        0    0.000    0.000    9938   71.087    0.507
 8 16  4        0    0.000    0.000    9938  101.239    4.519
 8 16  5        0    0.000    0.000    9938   70.594    0.544
 8 17  1        0    0.000    0.000    9938  103.406   65.902
 8 17  2        0    0.000    0.000    9938   85.422    4.359
 8 17  4        0    0.000    0.000    9938   61.361    9.108
 8 17  5        0    0.000    0.000    9938   75.555    0.775
 8 18  4        0    0.000    0.000    9938   57.966    9.165
 8 18  5        0    0.000    0.000    9938   75.421    0.809
 8 19  1        0    0.000    0.000    9938   98.154   66.501
 8 19  2        0    0.000    0.000    9938   84.760    4.522
 8 19  4        0    0.000    0.000    9938   57.492    4.739
 8 19  5        0    0.000    0.000    9938   77.857    0.609
 8 20  4        0    0.000    0.000    9938   56.663    4.403
 8 20  5        0    0.000    0.000    9938   76.502    0.608
 8 21  1        0    0.000    0.000    9938   95.999   34.173
 8 21  2        0    0.000    0.000    9938   84.478    2.329
 8 21  4        0    0.000    0.000    9938   46.145    4.535
