Run 8842  09-MAY-01 18:28:58 
Total   25930 ev.  Physical       0 ev.
-------------------------------------------------------------
 c  m  t   n_phys ave_phys sig_phys  n_gene ave_gene sig_gene
 5  1  8        0    0.000    0.000   25930   46.885    0.444
 5  2  7        0    0.000    0.000   25930   26.427    0.495
 5  2  8        0    0.000    0.000   25930   46.546    0.513
 5  3  7        0    0.000    0.000   25930   28.970    0.178
 5  3  8        0    0.000    0.000   25930   53.438    0.501
 5  4  7        0    0.000    0.000   25930   27.970    0.198
 5  4  8        0    0.000    0.000   25930   52.800    0.531
 5  5  7        0    0.000    0.000   25930   27.060    0.244
 5  5  8        0    0.000    0.000   25930   51.501    0.514
 5  6  7        0    0.000    0.000   25930   30.331    0.471
 5  6  8        0    0.000    0.000   25930   55.689    0.517
 5  7  7        0    0.000    0.000   25930   29.044    0.223
 5  7  8        0    0.000    0.000   25930   53.983    0.435
 5  8  7        0    0.000    0.000   25930   28.455    0.498
 5  8  8        0    0.000    0.000   25930   51.418    0.501
 5  9  7        0    0.000    0.000   25930   26.180    0.385
 5  9  8        0    0.000    0.000   25930   48.920    0.502
 5 10  7        0    0.000    0.000   25930   26.987    0.226
 5 10  8        0    0.000    0.000   25930   49.448    0.505
 5 11  7        0    0.000    0.000   25930   28.529    0.500
 5 11  8        0    0.000    0.000   25930   51.586    0.534
 5 12  7        0    0.000    0.000   25930   23.081    0.278
 5 12  8        0    0.000    0.000   25930   46.114    0.416
 5 13  7        0    0.000    0.000   25930   22.451    0.502
 5 13  8        0    0.000    0.000   25930   46.076    0.479
 5 14  7        0    0.000    0.000   25930   21.991    0.378
 5 14  8        0    0.000    0.000   25930   45.578    0.563
 5 15  7        0    0.000    0.000   25930   24.261    0.441
 5 15  8        0    0.000    0.000   25930   45.850    0.573
 5 16  7        0    0.000    0.000   25930   22.423    0.502
 5 16  8        0    0.000    0.000   25930   45.850    0.547
 5 17  7        0    0.000    0.000   25930   22.534    0.516
 5 17  8        0    0.000    0.000   25930   45.464    0.531
 5 18  7        0    0.000    0.000   25930   20.562    0.519
 5 18  8        0    0.000    0.000   25930   43.564    0.567
 5 19  7        0    0.000    0.000   25930   21.175    0.384
 5 19  8        0    0.000    0.000   25930   43.976    0.537
 5 20  7        0    0.000    0.000   25930   20.182    0.393
 5 20  8        0    0.000    0.000   25930   43.732    0.595
 5 21  7        0    0.000    0.000   25930   17.905    0.601
 5 21  8        0    0.000    0.000   25930   39.854    0.642
 5 22  7        0    0.000    0.000   25930   15.627    0.636
 5 22  8        0    0.000    0.000   25930   38.388    0.591
 5 23  7        0    0.000    0.000   25930   15.295    0.472
 5 23  8        0    0.000    0.000   25930   37.999    0.605
 5 24  7        0    0.000    0.000   25930   17.136    0.505
 5 24  8        0    0.000    0.000   25930   40.523    0.611
 6  1  7        0    0.000    0.000   25930   27.091    0.292
 6  1  8        0    0.000    0.000   25930   40.211    0.502
 6  2  7        0    0.000    0.000   25930   28.180    0.384
 6  2  8        0    0.000    0.000   25930   39.636    0.518
 6  3  7        0    0.000    0.000   25930   34.000    0.146
 6  3  8        0    0.000    0.000   25930   46.382    0.494
 6  4  7        0    0.000    0.000   25930   33.106    0.308
 6  4  8        0    0.000    0.000   25930   45.736    0.473
 6  5  7        0    0.000    0.000   25930   28.380    0.486
 6  5  8        0    0.000    0.000   25930   40.821    0.463
 6  6  7        0    0.000    0.000   25930   31.818    0.408
 6  6  8        0    0.000    0.000   25930   44.199    0.504
 6  7  7        0    0.000    0.000   25930   32.025    0.285
 6  7  8        0    0.000    0.000   25930   43.616    0.528
 6  8  7        0    0.000    0.000   25930   30.327    0.470
 6  8  8        0    0.000    0.000   25930   43.788    0.562
 6  9  7        0    0.000    0.000   25930   27.414    0.494
 6  9  8        0    0.000    0.000   25930  111.857    5.885
 6 10  7        0    0.000    0.000   25930   29.346    0.476
 6 10  8        0    0.000    0.000   25930   39.300    0.485
 6 11  7        0    0.000    0.000   25930   29.781    0.448
 6 11  8        0    0.000    0.000   25930   39.643    0.558
 6 12  7        0    0.000    0.000   25930   30.194    0.396
 6 12  8        0    0.000    0.000   25930   42.440    0.515
 6 13  7        0    0.000    0.000   25930   25.388    0.510
 6 13  8        0    0.000    0.000   25930   35.762    0.585
 6 14  7        0    0.000    0.000   25930   26.740    0.519
 6 14  8        0    0.000    0.000   25930   39.008    0.544
 6 15  7        0    0.000    0.000   25930   25.349    0.492
 6 15  8        0    0.000    0.000   25930   36.545    0.553
