Run 7645  18-APR-01 14:09:04 
Total    3981 ev.  Physical       0 ev.
-------------------------------------------------------------
 c  m  t   n_phys ave_phys sig_phys  n_gene ave_gene sig_gene
 6 20  4        0    0.000    0.000    3981   40.154    1.654
 6 20  5        0    0.000    0.000    3981   13.324    0.526
 6 21  1        0    0.000    0.000    3981   87.718    7.353
 6 21  2        0    0.000    0.000    3981   86.993    0.747
 6 21  4        0    0.000    0.000    3981   38.901    1.769
 6 21  5        0    0.000    0.000    3981   13.075    0.516
 6 22  4        0    0.000    0.000    3981   45.694    2.801
 6 22  5        0    0.000    0.000    3981   11.795    0.540
 6 23  1        0    0.000    0.000    3981   93.322    7.880
 6 23  2        0    0.000    0.000    3981   89.033    0.761
 6 23  4        0    0.000    0.000    3981   43.978    2.368
 6 23  5        0    0.000    0.000    3981    9.915    0.503
 6 24  4        0    0.000    0.000    3981   43.004    1.934
 6 24  5        0    0.000    0.000    3981   11.223    0.532
 7  1  4        0    0.000    0.000    3981   61.442    1.634
 7  1  5        0    0.000    0.000    3981   12.095    0.474
 7  2  4        0    0.000    0.000    3981   54.912    1.673
 7  2  5        0    0.000    0.000    3981   13.964    0.437
 7  3  4        0    0.000    0.000    3981   59.037    5.856
 7  3  5        0    0.000    0.000    3981   13.873    0.615
 7  4  4        0    0.000    0.000    3981   51.478    5.766
 7  4  5        0    0.000    0.000    3981   12.144    0.623
 7  5  4        0    0.000    0.000    3981   52.963    1.765
 7  5  5        0    0.000    0.000    3981   11.374    0.528
 7  6  4        0    0.000    0.000    3981   53.245    1.679
 7  6  5        0    0.000    0.000    3981   13.307    0.520
 7  7  4        0    0.000    0.000    3981   45.131    1.944
 7  7  5        0    0.000    0.000    3981   13.450    0.539
 7  8  4        0    0.000    0.000    3981   55.336    1.711
 7  8  5        0    0.000    0.000    3981   13.560    0.535
 7  9  4        0    0.000    0.000    3981   62.399    1.611
 7  9  5        0    0.000    0.000    3981   70.392    0.494
 7 10  4        0    0.000    0.000    3981   69.092    1.656
 7 10  5        0    0.000    0.000    3981   69.509    0.502
 7 11  4        0    0.000    0.000    3981   64.921    1.596
 7 11  5        0    0.000    0.000    3981   68.598    0.494
 7 12  4        0    0.000    0.000    3981   60.817    1.758
 7 12  5        0    0.000    0.000    3981   69.339    0.486
 7 13  4        0    0.000    0.000    3981   64.798    5.855
 7 13  5        0    0.000    0.000    3981   69.014    0.574
 7 14  4        0    0.000    0.000    3981   70.292    7.184
 7 14  5        0    0.000    0.000    3981   70.348    0.644
 7 15  4        0    0.000    0.000    3981   71.205    1.611
 7 15  5        0    0.000    0.000    3981   68.284    0.465
 7 16  4        0    0.000    0.000    3981   82.540    1.691
 7 16  5        0    0.000    0.000    3981   68.622    0.486
 7 17  4        0    0.000    0.000    3981   83.035    1.580
 7 17  5        0    0.000    0.000    3981   69.629    0.486
 7 18  4        0    0.000    0.000    3981   94.176    1.673
 7 18  5        0    0.000    0.000    3981   71.607    0.491
 7 19  4        0    0.000    0.000    3981   87.084    1.642
 7 19  5        0    0.000    0.000    3981   68.617    0.488
 7 20  4        0    0.000    0.000    3981   60.643    1.658
 7 20  5        0    0.000    0.000    3981   64.458    0.503
 7 21  4        0    0.000    0.000    3981   71.765    1.642
 7 21  5        0    0.000    0.000    3981   68.755    0.439
