||INDRA@GANIL|||01/04/2001||E372|||||||18/02/2003 11:50:42|||
|||||||||||||||||
|DLT 1 & 1bis|||Piedestaux/Automate||||||||||18/02/2003 11:50:42|||
Tape|Run|Events|Faraday1|Buffers|Gene direct|Gene mrq|G TM|TM %|Trigger|Cible|Evt/Far|T(min)|Date|Remarque etc.|cahier-page||
25|7438|1085888|2061|12109|118406|6294|23155|20.653453689168|M>=1|197Au|526.874332848132|10||multiplicite 1|||
25|7439|1081071|2029|12084|120720|6336|23411|20.4670233599105|M>=1|197Au|532.809758501725|11||multiplicite 1|||
|TOTAL FINAL||||||||||||||||
|Cumul|6251326||4.08333333333333|heures|1530936.97959184|||||||||||
|136Xe + 197Au 32AMeV M>=3|||||taux horaire d'acquisition|||||||||||
|||||||||||||||||
DLT 21 et 21|25|et 25bis||136Xe+124Sn   45 MeV/A bis|||||||||||||
Tape|Run|Events|Faraday1|Buffers|Gene direct|Gene mrq|G TM|TM %|Trigger|Cible|Evt/Far|T(min)|Date|Remarque etc.|cahier-page||
25|7440|215508|2240|12112|124828|6345|17194|14.511786501017|M>=4|124Sn|96.2089285714286|10|16/04/2001|on met  la Htcible pendant ce run|12/176||
25|7441|214800|2377|12112|117514|6352|16883|15.1877440132419|M>=4|124Sn|90.3660075725705|10|||||
25|7442|213680|2506|12114|110030|6336|16830|16.2304472775667|M>=4|124Sn|85.267358339984|10|||||
25|7443|214444|2488|12110|120879|6332|17003|14.8436886168996|M>=4|124Sn|86.1913183279743|11|||||
25|7444|215506|2499|12111|124470|6334|16976|14.3698787837746|M>=4|124Sn|86.2368947579032|11|||||
25|7445|216142|2425|12111|142368|9488|16883|12.705448524985|M>=4|124Sn|89.1307216494845|13|||||
25|7446|217274|2428|12108|144413|6808|16813|12.2183060208568|M>=4|124Sn|89.4868204283361|13|||||
25|7447|217663|2419|12112|152380|8608|16751|11.6510864424227|M>=4|124Sn|89.9805704836709|13|||||
25|7448|217735|2370|12111|162147|9470|16920|11.0822193257662|M>=4|124Sn|91.8713080168776|15|||||
25|7449|213034|2677|12113|109975|6284|16702|16.1074731654628|M>=4|124Sn|79.5793799028764|10|||||
25|7450|211454|2867|12115|91784|6320|16921|19.7989796873537|M>=4|124Sn|73.7544471573073|8|||||
25|7451|213334|2908|12110|90651|3146|16946|19.3657505285412|M>=4|124Sn|73.3610729023384|8|17/04/2001|la feuille de run etait absente du classeur (10 mai 2001)|||
25|7452|211308|2907|12111|93890|6322|16811|19.19765211036|M>=4|124Sn|72.6893704850361|8|||||
25|7453|212556|2849|12113|102468|6300|17050|17.7293902337576|M>=4|124Sn|74.6072306072306|9|||||
25|7454|212276|2900|12108|93729|3341|17227|19.0589458777714|M>=4|124Sn|73.1986206896552|9|||||
25|7455|212321|2844|12110|99657|5727|16656|17.7323538805493|M>=4|124Sn|74.6557665260197|9|||||
25|7456|213140|2776|12111|106853|6330|16835|16.7474110402594|M>=4|124Sn|76.7795389048991|10|||||
25|7457|213728|2732|12110|108408|6292|16914|16.5635160014102|M>=4|124Sn|78.2313323572474|10|||||
25|7458|212006|2801|12110|99458|6277|16475|17.6806430495487|M>=4|124Sn|75.6893966440557|9|||||
25|7459|212808|2751|12112|102545|6268|16760|17.40810370078|M>=4|124Sn|77.3565976008724|9|||||
25|7460|212252|2761|12112|103674|6315|17080|17.5433190562763|M>=4|124Sn|76.8750452734516|10|||||
25|7461|215135|2761|12111|103985|3167|17088|16.9493542819735|M>=4|124Sn|77.91923216226|9|||||
25|7462|214316|2687|12111|114554|6314|17009|15.7141537324464|M>=4|124Sn|79.7603275027912|10|||||
25|7463|168000|2061|9297|98262|6322|13024|14.1657602784425|M>=4|124Sn|81.5138282387191|9||disjonction chassis 1|||
25|7464|214656|2617|12109|116656|6311|16804|15.2286012053106|M>=4|124Sn|82.0236912495224|10|||||
25|7465|213650|2646|12110|106139|6327|17117|17.1492405722759|M>=4|124Sn|80.7445200302343|10|||||
25|7466|213760|2604|12114|108818|6320|16752|16.3437335362641|M>=4|124Sn|82.0890937019969|10|||||
25|7467|213445|2572|12111|109516|6340|17336|16.8023571373188|M>=4|124Sn|82.9879471228616|10|||||
25|7468|214484|2534|12114|111254|6334|17060|16.260007624857|M>=4|124Sn|84.6424625098658|10|||||
25|7469|214442|2583|12117|97857|3166|17083|18.0407852911048|M>=4|124Sn|83.0205187766163|9|||||
25|7470|212845|2548|12111|99170|6332|17142|18.4644218962063|M>=4|124Sn|83.5341444270016|9|||||
25|7471|212979|2506|12113|101285|6330|16949|17.8495076615239|M>=4|124Sn|84.987629688747|9|||||
25|7472|88888|931|4795|97426|6324|6805|7.46964940396479|M>=4|124Sn|95.4758324382385|9|| arret run probleme source|||
25|7473|212552|2548|12111|98945|6315|16819|18.157184497463|M>=4|124Sn|83.4191522762951|9|||||
25|7474|212620|2595|12112|99298|6298|17228|18.5247311827957|M>=4|124Sn|81.9344894026975|9|||||
25|7475|212824|2654|12114|89864|3141|17267|19.9105197006561|M>=4|124Sn|80.1899020346647|8|||||
25|7476|212792|2599|12111|96273|6317|17159|19.0748810529592|M>=4|124Sn|81.8745671412082|9|||||
25|7477|212343|2574|12111|93999|6310|16945|19.3239745007926|M>=4|124Sn|82.495337995338|8|||||
25|7478|142141|1670|7966|75998|3157|11584|15.903131478151|M>=4|124Sn|85.114371257485|7||disjonction source|||
25|7479|211386|2192|12111|85153|6305|16941|21.485643262987|M>=4|124Sn|96.4352189781022|7|||||
25|7480|212543|2239|12114|79336|3165|17510|22.9877512439117|M>=4|124Sn|94.9276462706565|7|||||
25|7481|211842|2205|12112|83463|6303|17078|22.1332296526698|M>=4|124Sn|96.0734693877551|8|||||
25|7482|214286|2133|12112|86109|3167|17338|20.9037640761014|M>=4|124Sn|100.462259728083|8|||||
25|7483|213300|1941|12108|75294|3762|17583|24.5806072806576|M>=4|124Sn|109.891808346213|7|||||
25|7484|213165|1923|12117|76351|4927|16881|23.6349126344086|M>=4|124Sn|110.85023400936|7|||||
25|7485|216415|1820|12111|88457|3157|17528|20.5486518171161|M>=4|124Sn|118.909340659341|8|||||
25|7486|214204|1798|12112|87711|6316|17144|21.0627188402236|M>=4|124Sn|119.134593993326|8|||||
25|7487|214671|1803|12110|90421|6310|17713|21.0590766962704|M>=4|124Sn|119.063227953411|8|||||
25|7488|217105|1732|12113|97254|3175|17396|18.4908428023257|M>=4|124Sn|125.349307159353|9||Ifaisceau = 350 pA|||
25|7489|216533|1695|12112|103708|6339|17051|17.5117337140158|M>=4|124Sn|127.74808259587|9.3|||||
25|7490|216676|1732|12112|98356|6336|17043|18.5209737013693|M>=4|124Sn|125.101616628176|8.6|||||
25|7491|216383|1741|12110|97726|6334|17173|18.7904849439776|M>=4|124Sn|124.286616886847|8.9|||||
25|7492|217859|1729|12112|100076|3154|17618|18.1775035595634|M>=4|124Sn|126.002891844997|9|||||
25|7493|216704|1711|12110|100161|6290|17045|18.1578975402414|M>=4|124Sn|126.653419053185|9|||||
25|7494|216514|1720|12079|100585|6315|17209|18.2550121990029|M>=4|124Sn|125.88023255814|9|||||
25|7495|216877|1716|12115|101715|6293|16961|17.7747270021588|M>=4|124Sn|126.385198135198|9.1|||||
25|7496|213776|1691|11903|99904|6321|16771|17.9209899233835|M>=4|124Sn|126.419869899468|9|||||
|||||||||||||||||
DLT 21 et 21|26|et 26bis||136Xe+124Sn   45 MeV/A bis|||||||||||||
Tape|Run|Events|Faraday1|Buffers|Gene direct|Gene mrq|G TM|TM %|Trigger|Cible|Evt/Far|T(min)|Date|Remarque etc.|cahier-page||
26|7497|785023|1243|12075|110357|6340|30893|29.6999528923157|M>=1|124Sn|631.555108608206|8.9|17/04/2001|temps mort eleve(debut de bande?)|12-177||
26|7498|785945|1140|12081|106524|6335|21337|21.2967491441176|M>=1|124Sn|689.425438596491|9.5|||||
26|7499|784734|1146|12082|107117|6334|21392|21.2258019705704|M>=1|124Sn|684.759162303665|9.5|||||
26|7500|797224|1100|12112|116137|6329|21766|19.8218709019379|M>=1|124Sn|724.749090909091|10.6|||||
26|7501|801676|1090|12083|119280|6330|21774|19.2775564409031|M>=1|124Sn|735.482568807339|10.7|||||
26|7502|797224|1044|11955|117208|6294|21530|19.411435887264|M>=1|124Sn|763.624521072797|10.6|||||
26|7503|215229|1755|12017|98182|6317|17097|18.6110052794862|M>=4|124Sn|122.637606837607|8.8|17/04/2001||12-177||
26|7504|217604|1699|12095|112736|6308|17104|16.0709587702484|M>=4|124Sn|128.077692760447|10.1|||||
26|7505|180887|1400|9920|99123|3154|14213|14.809990726172|M>=4|124Sn|129.205|9||run arrete: transmittance faisceau|||
26|7506|215817|1833|12091|100169|6319|17245|18.3750665956313|M>=4|124Sn|117.73977086743|9|||||
26|7507|216828|1824|12017|103517|6296|17047|17.5342775737752|M>=4|124Sn|118.875|9.3|||||
26|7508|217679|1820|12090|106591|6330|17085|17.0405242317551|M>=4|124Sn|119.603846153846|9.5|||||
26|7509|217824|1769|12091|106592|6306|17078|17.0292962128313|M>=4|124Sn|123.133973996608|9.6|||||
26|7510|217750|1749|12092|110609|6314|17195|16.4868881537945|M>=4|124Sn|124.499714122356|10|||||
26|7511|141309|1042|7660|93229|3146|11196|12.4285381259505|M>=4|124Sn|135.613243761996|8.4||run arrete: disjonction HF|||
26|7512|219197|1780|11952|119220|6299|17166|15.2017782343408|M>=4|124Sn|123.144382022472|10.7|||||
26|7513|215708|1819|12073|90240|6330|17401|20.737695149565|M>=4|124Sn|118.586036283672|8.1|||||
26|7514|216002|1818|12086|92442|6314|16927|19.6533067062976|M>=4|124Sn|118.81298129813|8.3|||||
26|7515|216758|1814|12082|89642|3161|17158|19.8401961124409|M>=4|124Sn|119.491730981257|8|||||
26|7516|216032|1790|12081|95505|6306|17241|19.3286920256954|M>=4|124Sn|120.688268156425|8.6|||||
26|7517|216885|1765|12084|100898|6318|17255|18.2438147599915|M>=4|124Sn|122.881019830028|9|||||
26|7518|47786|339|2533|36644|0|3759|10.2581595895645|M>=4|124Sn|140.961651917404|3.3||run arrete: disjonction HF+dipole|||
26|7519|219008|1657|12041|116831|6327|17076|15.4528342865417|M>=4|124Sn|132.171394085697|10.4|||||
26|7520|221107|1604|12092|134980|6296|17141|13.3202262907588|M>=4|124Sn|137.847256857855|12.2|||||
26|7521|219597|1710|12089|118946|8761|16961|15.3932023415165|M>=4|124Sn|128.419298245614|10.8|||||
26|7522|218918|2012|12089|98991|3134|19313|20.1477200413115|M>=4|124Sn|108.806163021869|9|||||
26|7523|218110|1930|12085|101831|6281|17358|18.1664050235479|M>=4|124Sn|113.010362694301|9.2|||||
26|7524|219460|1887|12110|106673|6304|17119|17.0560631270611|M>=4|124Sn|116.301006889242|10|||||
26|7525|218394|1899|12111|105549|6299|17177|17.3068010075567|M>=4|124Sn|115.004739336493|9|||||
26|7526|219572|1877|12111|108619|6308|17405|17.0118560076629|M>=4|124Sn|116.980287693127|10|||||
26|7527|217465|1860|12033|107894|6327|17403|17.1345023482036|M>=4|124Sn|116.916666666667|10|||||
|TOTAL FINAL||||||||||||||||
|Cumul|57604191||40.77|heures|1412906.32818249|||||||||||
|136Xe + 124Sn 45AMeV M>=4|||||taux horaire d'acquisition|||||||||||
|||||||||||||||||
DLT 21 et 21|26|et 26bis||136Xe+112Sn   45 MeV/A|||||||||||||
Tape|Run|Events|Faraday1|Buffers|Gene direct|Gene mrq|G TM|TM %|Trigger|Cible|Evt/Far|T(min)|Date|Remarque etc.|cahier-page||
26|7528|209947|2089|12001|101286|6309|17057|17.9590848310644|M>=4|112Sn|100.501196744854|9.1|17/04/2001||12-177||
26|7529|209868|2001|12010|105282|6312|17049|17.2264322521976|M>=4|112Sn|104.88155922039|9.5|||||
26|7530|210761|2047|12082|102062|3158|17213|17.4037450457009|M>=4|112Sn|102.960918417196|9.1|||||
26|7531|210676|2035|12002|129599|9459|17216|14.3299483935409|M>=4|112Sn|103.52628992629|11.7|||||
26|7532|209986|2059|12111|107204|6305|17086|16.9337654486169|M>=4|112Sn|101.984458474988|9.5|||||
26|7533|210211|2040|12113|108404|6323|17099|16.7504236831536|M>=4|112Sn|103.044607843137|9.7|||||
26|7534|211069|2030|12017|104484|3154|17007|16.7837757820981|M>=4|112Sn|103.974876847291|9.4|||||
26|7535|212997|1796|12087|146944|9473|16963|12.3393297495472|M>=4|112Sn|118.595211581292|13.2|||||
26|7536|211097|1937|12087|119193|6298|17203|15.2380530581514|M>=4|112Sn|108.981414558596|10.7|||||
26|7537|211194|1931|12092|119286|6325|17241|15.2627898124131|M>=4|112Sn|109.370274469187|10.7|||||
26|7538|211280|1898|12088|116404|6310|17046|15.4831325957818|M>=4|112Sn|111.31717597471|10.4|||||
26|7539|210736|1938|12088|125802|9467|17116|14.7126831993811|M>=4|112Sn|108.738906088751|11.3|||||
26|7540|104031|899|5899|70081|3170|8472|12.6615952533963|M>=4|112Sn|115.718576195773|6.3||run arrete: disjonction HF|||
26|7541|213709|1962|12111|146081|9466|16855|12.3375910405153|M>=4|112Sn|108.924057084608|13|||||
26|7542|214700|1914|12110|146584|6320|17194|12.2583128956824|M>=4|112Sn|112.173458725183|13.5|||||
26|7543|211755|1796|12109|137738|9475|17078|13.3148296858798|M>=4|112Sn|117.903674832962|12.5|||||
26|7544|211448|1911|12110|116844|6311|16946|15.331168067455|M>=4|112Sn|110.647828362114|10.5|||||
26|7545|210417|1930|12109|111320|6318|16882|16.0777889944953|M>=4|112Sn|109.024352331606|10|||||
26|7546|210425|1961|12111|107479|6318|17052|16.8562983758563|M>=4|112Sn|107.30494645589|10|||||
26|7547|209232|1986|12110|105674|6339|17300|17.4158151708864|M>=4|112Sn|105.353474320242|10|||||
26|7548|209813|2009|12110|104729|6333|17111|17.389934550185|M>=4|112Sn|104.436535589846|9.5|||||
26|7549|211549|2035|12116|102574|3166|17314|17.4171092869789|M>=4|112Sn|103.955282555283|9|||||
26|7550|209311|2038|12113|101553|6310|17176|18.0338712556303|M>=4|112Sn|102.704121687929|9|||||
26|7551|209387|2062|12111|99108|6325|16981|18.3018440878178|M>=4|112Sn|101.545586808923|9|||||
26|7552|208837|2119|12111|97593|6303|17099|18.7304195421185|M>=4|112Sn|98.5545068428504|9|||||
26|7553|209640|2146|12112|93443|3165|17096|18.9370610780035|M>=4|112Sn|97.6887232059646|8|||||
26|7554|207904|2190|12112|93195|6303|17207|19.8027436357777|M>=4|112Sn|94.9333333333333|8|||||
26|7555|208220|2229|12111|92344|6329|17090|19.8686275649596|M>=4|112Sn|93.4140870345446|8|||||
26|7556|209347|2260|12113|86933|3151|17367|20.7287961614667|M>=4|112Sn|92.6314159292035|8|||||
26|7557|207785|2171|12113|88370|6327|17076|20.8134758602196|M>=4|112Sn|95.7093505297098|8|||||
26|7558|208445|2251|12110|84729|3153|17244|21.1385701676964|M>=4|112Sn|92.6010661928032|8|||||
26|7559|206843|2246|12112|84669|6305|16823|21.4677658108315|M>=4|112Sn|92.0939447907391|8|||||
26|7560|208954|2311|12110|80972|3163|16991|21.8368055109306|M>=4|112Sn|90.4171354392038|7|||||
26|7561|207308|2299|12111|84559|6295|16876|21.5629152611673|M>=4|112Sn|90.1731187472814|8|||||
26|7562|209060|2078|12111|96810|6328|16887|18.6633805618797|M>=4|112Sn|100.60635226179|9|||||
26|7563|209035|2105|12112|91205|3149|17007|19.3138457345326|M>=4|112Sn|99.3040380047506|8|||||
|||||||||||||||||
|27|et27bis||136Xe+112Sn   45 MeV/A|||||||||||||
Tape|Run|Events|Faraday1|Buffers|Gene direct|Gene mrq|G TM|TM %|Trigger|Cible|Evt/Far|T(min)|Date|Remarque etc.|cahier-page||
27|7564|||12112|||||M>=4|112Sn||||le run existe mais pas de feuille (A.C 30mai01)|||
27|7565|211565|2136|12111|103301|3166|17504|17.4804014580317|M>=4|112Sn|99.0472846441948|17|||||
27|7566|209003|2161|12110|93183|6315|16853|19.4006999125109|M>=4|112Sn|96.7158722813512|8|||||
27|7567|208489|2192|12113|93202|6313|16931|19.4857807087203|M>=4|112Sn|95.113594890511|8|||||
27|7568|209774|2225|12111|92097|3159|17057|19.1785288628033|M>=4|112Sn|94.2804494382023|8|||||
27|7569|208837|2227|12110|96050|6307|18848|21.0021951572825|M>=4|112Sn|93.7750336775932|8|||||
27|7570|209052|2228|12110|97717|6321|17497|19.1441638583745|M>=4|112Sn|93.8294434470377|9|||||
27|7571|209708|2188|12111|101520|6317|17285|18.155940464061|M>=4|112Sn|95.8446069469835|9|||||
27|7572|211453|2191|12109|99109|3161|17127|17.8502939092008|M>=4|112Sn|96.5098128708352|9|||||
27|7573|210362|2146|12111|105185|6305|17113|17.3068365695793|M>=4|112Sn|98.0251630941286|9|||||
27|7574|209509|2177|12114|102153|6324|17135|17.8808085235158|M>=4|112Sn|96.2374827744603|10|||||
27|7575|209387|2233|12109|98211|6318|17192|18.7087155713711|M>=4|112Sn|93.769368562472|8|||||
27|7576|210158|2166|12113|102153|6316|17080|17.821926813235|M>=4|112Sn|97.0258541089566|9|||||
27|7577|210248|2133|12111|105908|6321|17125|17.196019560786|M>=4|112Sn|98.5691514299109|9.5|||||
27|7578|211652|2109|12109|105369|3159|17137|16.7664612073183|M>=4|112Sn|100.356567093409|9.5|||||
27|7579|210812|2083|12109|109114|6313|17571|17.0922461843756|M>=4|112Sn|101.205952952472|10|||||
27|7580|211103|2055|12110|110580|6321|16988|16.2940369656337|M>=4|112Sn|102.726520681265|10|||||
27|7581|210931|2034|12110|111815|6316|17039|16.1508639892321|M>=4|112Sn|103.70255653884|10|||||
27|7582|211388|2032|12111|111877|6313|17035|16.137130082225|M>=4|112Sn|104.029527559055|10|||||
27|7583|211233|2019|12110|115547|6329|17587|16.1026570711787|M>=4|112Sn|104.622585438336|10|||||
27|7584|211441|2003|12111|113687|6305|17175|15.9943007207912|M>=4|112Sn|105.562156764853|10|||||
27|7585|211350|1985|12109|116697|7239|17206|15.7192713186793|M>=4|112Sn|106.47355163728|10.5|||||
27|7586|191297|1662|10322|118434|8164|14280|12.9500317402739|M>=4|112Sn|115.100481347774|10.5||Disjonction HF C0|||
27|7587|211907|1967|12109|117703|6326|17141|15.3900715587599|M>=4|112Sn|107.731062531774|10.5|||||
27|7588|212128|1936|12110|119696|6324|16919|14.9234378858978|M>=4|112Sn|109.570247933884|11|||||
27|7589|213500|1918|12109|124305|6322|17082|14.4783570514396|M>=4|112Sn|111.313868613139|11|||||
27|7590|213385|1898|12111|125794|6337|17062|14.2829637442762|M>=4|112Sn|112.426238145416|11|||||
27|7591|210409|2079|12115|103529|6308|17149|17.6391931784285|M>=4|112Sn|101.20683020683|9|||||
27|7592|209729|2148|12111|96751|6340|17412|19.2587185187643|M>=4|112Sn|97.639199255121|8.5|||||
27|7593|209733|2201|12111|93838|6324|17061|19.4951664876477|M>=4|112Sn|95.2898682417083|8.5|||||
27|7594|210152|2250|12109|88889|3170|17308|20.1915561310795|M>=4|112Sn|93.4008888888889|8|||||
27|7595|209328|2248|12112|93502|6311|17007|19.5054535445172|M>=4|112Sn|93.1174377224199|8|||||
27|7596|208920|2237|12115|94365|6343|17025|19.3417554702234|M>=4|112Sn|93.3929369691551|8.5|||||
27|7597|210802|2250|12109|89903|3157|17225|19.8568233693773|M>=4|112Sn|93.6897777777778|8|||||
27|7598|209169|2250|12109|94088|6339|16977|19.347229028251|M>=4|112Sn|92.964|8.5|||||
27|7599|209261|2259|12110|93764|6315|17204|19.6731809397477|M>=4|112Sn|92.6343514829571|8.5|||||
27|7600|210368|2278|12109|91473|3175|17836|20.1997780244173|M>=4|112Sn|92.3476733977173|8|||||
27|7601|209779|2225|12115|96681|6324|16889|18.6914129508505|M>=4|112Sn|94.2826966292135|8.5|||||
27|7602|210049|2220|12112|98149|6338|17061|18.5827406302077|M>=4|112Sn|94.6166666666667|9|||||
27|7603|210956|2242|12111|95086|3161|17631|19.1797661136796|M>=4|112Sn|94.092774308653|8.5|||||
27|7604|210383|2195|12111|100367|6329|17081|18.1639337289181|M>=4|112Sn|95.8464692482916|9|||||
27|7605|210839|2148|12111|104383|6321|17310|17.6520976525056|M>=4|112Sn|98.1559590316574|9|||||
27|7606|210700|2128|12111|106211|6339|17320|17.3421980134572|M>=4|112Sn|99.0131578947368|9.5|||||
27|7607|209669|2158|12117|99561|6316|17097|18.3355675907555|M>=4|112Sn|97.1589434661724|9|||||
27|7608|210961|2171|12110|95181|3175|17193|18.6868247722975|M>=4|112Sn|97.1722708429295|8.5|||||
27|7609|210255|2139|12116|101528|6323|17409|18.2858043170002|M>=4|112Sn|98.2959326788219|9|||||
27|7610|210552|2106|12110|101218|6345|17153|18.0799595248385|M>=4|112Sn|99.977207977208|9|||||
27|7611|210825|2092|12110|104341|6317|16990|17.3324900024484|M>=4|112Sn|100.776768642447|9.5|||||
27|7612|211413|2070|12117|106467|6341|17111|17.0894672712382|M>=4|112Sn|102.131884057971|9.5|||||
27|7613|211426|2081|12110|105139|6333|17019|17.2246624698905|M>=4|112Sn|101.59827006247|9.5|||||
27|7614|211881|2113|12110|99453|3171|17247|17.913005546208|M>=4|112Sn|100.274964505442|9|||||
27|7615|210785|2123|12112|101746|6328|17364|18.1978243098786|M>=4|112Sn|99.2863871879416|9|||||
27|7616|211284|2122|12117|104468|6337|17252|17.5805810600116|M>=4|112Sn|99.5683317624882|9|||||
27|7617|210929|2108|12112|103882|6332|17071|17.4997437211686|M>=4|112Sn|100.06119544592|9.5|||||
27|7618|210090|2125|12110|99420|6326|16971|18.2299611145724|M>=4|112Sn|98.8658823529412|9|||||
27|7619|212012|2105|12111|101084|3172|17413|17.7843369556336|M>=4|112Sn|100.718289786223|9|||||
27|7620|211587|2032|12112|105572|6335|17234|17.366506444169|M>=4|112Sn|104.127460629921|9.5|||||
27|7621|210773|1835|12111|100543|6337|17140|18.1941702227034|M>=4|112Sn|114.862670299728|9|||||
27|7622|211194|1839|12111|101641|6324|17244|18.0912114313291|M>=4|112Sn|114.84176182708|9|||||
27|7623|186376|1614|10663|99531|6348|15056|16.1574536127834|M>=4|112Sn|115.474597273854|9||Changement de DLT|||
|||||||||||||||||
DLT 21 et 21|28|et 28bis||136Xe+112Sn   45 MeV/A|||||||||||||
Tape|Run|Events|Faraday1|Buffers|Gene direct|Gene mrq|G TM|TM %|Trigger|Cible|Evt/Far|T(min)|Date|Remarque etc.|cahier-page||
28|7624|209794|2141|12110|99765|6320|26781|28.6596393600514|M>=4|112Sn|97.9887902849136|8|18/04/2001||12-178||
28|7625|209695|1900|12110|92103|6341|17065|19.8980900631982|M>=4|112Sn|110.417894736842|8.2|||||
28|7626|211606|1892|12111|92051|3156|17163|19.3070476404747|M>=4|112Sn|110.83245243129|8.3|||||
28|7627|210107|1864|12111|93890|6345|16901|19.3055000285567|M>=4|112Sn|113.522532188841|8.4|||||
28|7628|211178|1862|12111|98304|6331|17280|18.7881226011982|M>=4|112Sn|112.839419978518|8.6|||||
28|7629|211940|1880|12112|94158|3173|17460|19.1899763697313|M>=4|112Sn|112.328723404255|8.4|||||
28|7630|210470|1888|12112|94369|6316|17164|19.4928054694332|M>=4|112Sn|112.256355932203|8.5|||||
28|7631|210117|1914|12110|93404|6343|16977|19.500120605093|M>=4|112Sn|109.96342737722|8.4|||||
28|7632|211254|1951|12117|87937|3158|17367|20.4850257728919|M>=4|112Sn|107.697078421322|7.9|||||
28|7633|209541|1953|12113|91082|6345|17049|20.1199003977011|M>=4|112Sn|108.168970814132|8.1|||||
28|7634|210662|1962|12112|92490|6326|17343|20.1278956408709|M>=4|112Sn|106.799694189602|8.3|||||
28|7635|211586|1965|12111|88030|3174|16986|20.0174413123409|M>=4|112Sn|107.207124681934|7.9|||||
28|7636|210092|1965|12113|90162|6323|17152|20.4582592826727|M>=4|112Sn|107.677353689567|8.1|||||
28|7637|211174|1968|12116|89218|3178|17124|19.9023709902371|M>=4|112Sn|106.75406504065|8|||||
28|7638|211058|1993|12115|95108|6328|17231|19.4086505969813|M>=4|112Sn|105.957852483693|8.5|||||
28|7639|211986|1938|12091|110708|6350|17109|16.394526533663|M>=4|112Sn|108.905056759546|9.9|||||
28|7640|211059|2123|12111|102715|6335|16983|17.6208757003528|M>=4|112Sn|99.8520960904381|9.2|| |||
28|7641|217043|2238|12112|100873|6340|17407|18.4136756476574|M>=4|112Sn|94.3069705093834|9|||||
28|7642|39578|404|1965|16930|0|3033|17.9149438865918|M>=4|112Sn|537.235148514852|1.6||disjonction des Si couronnes 2-9|12/179||
28|7643|85449|898|4919|41036|3169|6971|18.4091689333721|M>=4|112Sn|44.0734966592428|3.7||warning memes detecteurs|12/179||
28|7644|20519|209|1118|15809|0|1817|11.4934530963375|M>=4|112Sn|408.846889952153|1.4|18-04-01 9h45|disjonction HF-C1|12/179||
28|7645|3981|0|998|16138|16138|0|0|géné test||0|||Piédestaux ChIo. Si. Etalons|||
28|7646|4126|0|1034|16712|16712|0|0|géné test||0|||Piédestaux CsI|||
|TOTAL FINAL||||||||||||||||
|Cumul|23785146||17.4916666666667|heures|1359798.72320152|||||||||||
|136Xe + 112Sn 45AMeV M>=4|||||taux horaire d'acquisition|||||||||||
|||||||||||||||||
|||||||||||||||||
|||||||||||||||||
||INDRA@GANIL|||01/04/2001||E373|||||||18/02/2003 13:44:14|||
|||||||||||||||||
DLT 21 et 21|29|et 29bis||129Xe+natSn   20 MeV/A|||||||||||||
Tape|Run|Events|Faraday1|Buffers|Gene direct|Gene mrq|G TM|TM %|Trigger|Cible|Evt/Far|T(min)|Date|Remarque etc.|cahier-page||
29|7647|1573067|9|12065|212545|0|31283|14.7182949493049|M>=1|natSn|174785.222222222|18|19/04/2001|Run cosmiques|13/04/2001||
29|7648|1584157|3|12060|81725|0|19814|24.2447231569287|M>=1|natSn|528052.333333333|7.3||Run cosmiques|||
29|7649|1584757|3|12050|63624|0|19592|30.7934112913366|M>=1|natSn|528252.333333333|5.7||Run cosmiques|||
29|7650|1584643|3|12026|60197|0|21591|35.8672359087662|M>=1|natSn|528214.333333333|5.3||Run cosmiques|||
29|7651|1569930|428|12117|243151|0|24289|9.98926592940189|M>=1|natSn|3668.06074766355|21.7||Run cosmiques|||
29|7652|1406711|1904|10949|421778|0|25782|6.11269435579855|M>=1|natSn|738.818802521008|37.8||Run cosmiques|||
29|7653|1247181|1187|12114|80763|6340|19925|26.7726374910982|M>=1|natSn|1050.700084246|7||intensité faisceau 350pA|||
29|7654|973537|1366|9412|44328|1560|14522|33.9552936775159|M>=1|natSn|712.691800878477|4||passage à 600pA|||
29|7655|1036630|1892|12116|59835|3155|19021|33.5585744530699|M>=1|natSn|547.901691331924|5||bouclier couronne 1 en place|||
29|7656|1042536|1809|12117|60960|3177|19528|33.7954069536023|M>=1|natSn|576.305140961857|5|||||
29|7657|1044296|1755|12116|61838|3168|19237|32.7884779273905|M>=1|natSn|595.040455840456|6|||||
29|7658|150977|261|1743|8798|0|3093|35.1557172084565|M>=1|natSn|578.455938697318|1||arret pour passer en m>=2|||
29|7659|740048|1995|12116|70289|3178|21220|31.6192576477776|M>=2|natSn|370.951378446115|6|||||
29|7660|606870|1638|9965|58097|3171|17465|31.7973273131122|M>=2|natSn|370.494505494506|5|||||
29|7661|562832|2269|12112|78280|6328|21755|30.2354347342673|M>=3|natSn|248.052886734244|7||passage en Mult 3|||
29|7662|479469|1948|10250|66660|3174|19406|30.567369183757|M>=3|natSn|246.133983572895|6|||||
29|7663|509724|2369|12109|130921|6337|22319|17.9148205226995|M>=3|natSn|215.164204305614|12||intensite faisceau 400pA|||
29|7664|498884|2434|12096|132605|6320|22140|17.5317733697589|M>=3|natSn|204.964667214462|12|||||
29|7665|497036|2424|12090|140282|9502|22198|16.9735433552531|M>=3|natSn|205.047854785479|12|||||
