Run 8190  26-APR-01 14:54:40 
Total   10943 ev.  Physical       0 ev.
-------------------------------------------------------------
 c  m  t   n_phys ave_phys sig_phys  n_gene ave_gene sig_gene
 5 19  4        0    0.000    0.000   10943   96.495    0.895
 5 19  5        0    0.000    0.000   10943   71.852    0.610
 5 20  4        0    0.000    0.000   10943  113.190    0.903
 5 20  5        0    0.000    0.000   10943   73.886    0.600
 5 21  4        0    0.000    0.000   10943  102.264    0.879
 5 21  5        0    0.000    0.000   10943   72.681    0.563
 5 22  4        0    0.000    0.000   10943   87.512    0.961
 5 22  5        0    0.000    0.000   10943   74.472    0.589
 5 23  4        0    0.000    0.000   10943   86.797    0.851
 5 23  5        0    0.000    0.000   10943   77.167    0.587
 5 24  4        0    0.000    0.000   10943   93.793    0.898
 5 24  5        0    0.000    0.000   10943   73.400    0.578
 6  1  1        0    0.000    0.000   10943   48.304    7.019
 6  1  2        0    0.000    0.000   10943   67.477    0.665
 6  1  4        0    0.000    0.000   10943    2.658    1.577
 6  1  5        0    0.000    0.000   10943   17.540    0.506
 6  2  4        0    0.000    0.000   10943   26.801    1.617
 6  2  5        0    0.000    0.000   10943   14.801    0.440
 6  3  1        0    0.000    0.000   10943   65.123    7.420
 6  3  2        0    0.000    0.000   10943   68.028    0.674
 6  3  4        0    0.000    0.000   10943   30.007    6.267
 6  3  5        0    0.000    0.000   10943   13.324    0.655
 6  4  4        0    0.000    0.000   10943   39.544    5.652
 6  4  5        0    0.000    0.000   10943   13.647    0.643
 6  5  1        0    0.000    0.000   10943   59.368    7.486
 6  5  2        0    0.000    0.000   10943   67.261    0.689
 6  5  4        0    0.000    0.000   10943   45.573    1.562
 6  5  5        0    0.000    0.000   10943   13.843    0.518
 6  6  4        0    0.000    0.000   10943   47.332    1.561
 6  6  5        0    0.000    0.000   10943   13.769    0.506
 6  7  1        0    0.000    0.000   10943   64.995    7.366
 6  7  2        0    0.000    0.000   10943   67.597    0.674
 6  7  4        0    0.000    0.000   10943   50.366    1.561
 6  7  5        0    0.000    0.000   10943   14.277    0.546
 6  8  4        0    0.000    0.000   10943   42.632    1.557
 6  8  5        0    0.000    0.000   10943   12.801    0.504
 6  9  1        0    0.000    0.000   10943   60.095    7.349
 6  9  2        0    0.000    0.000   10943   69.650    0.684
 6  9  4        0    0.000    0.000   10943    0.671    0.973
 6  9  5        0    0.000    0.000   10943    4.819    0.497
 6 10  4        0    0.000    0.000   10943   54.910    1.567
 6 10  5        0    0.000    0.000   10943   14.055    0.389
 6 11  1        0    0.000    0.000   10943   65.680    6.641
 6 11  2        0    0.000    0.000   10943   69.806    0.661
 6 11  4        0    0.000    0.000   10943   54.580    1.538
 6 11  5        0    0.000    0.000   10943   15.415    0.517
 6 12  4        0    0.000    0.000   10943   57.876    1.556
 6 12  5        0    0.000    0.000   10943   13.192    0.537
 6 13  1        0    0.000    0.000   10943   53.665    7.109
 6 13  2        0    0.000    0.000   10943   67.242    0.696
 6 13  4        0    0.000    0.000   10943   53.005    5.524
 6 13  5        0    0.000    0.000   10943   13.383    0.646
 6 14  4        0    0.000    0.000   10943   43.054    5.288
 6 14  5        0    0.000    0.000   10943   14.393    0.622
 6 15  1        0    0.000    0.000   10943   53.022    7.306
 6 15  2        0    0.000    0.000   10943   66.304    0.701
 6 15  4        0    0.000    0.000   10943   46.656    1.576
 6 15  5        0    0.000    0.000   10943   13.074    0.504
 6 16  4        0    0.000    0.000   10943   51.833    1.584
 6 16  5        0    0.000    0.000   10943   12.292    0.528
 6 17  1        0    0.000    0.000   10943   94.668    6.838
 6 17  2        0    0.000    0.000   10943   86.124    0.637
 6 17  4        0    0.000    0.000   10943    0.000    0.010
 6 17  5        0    0.000    0.000   10943    0.059    0.235
 6 18  4        0    0.000    0.000   10943   62.975    1.594
 6 18  5        0    0.000    0.000   10943   11.942    0.386
 6 19  1        0    0.000    0.000   10943   96.052    7.454
 6 19  2        0    0.000    0.000   10943   85.280    0.769
 6 19  4        0    0.000    0.000   10943   53.307    1.672
 6 19  5        0    0.000    0.000   10943   12.960    0.425
 6 20  4        0    0.000    0.000   10943   45.180    1.714
 6 20  5        0    0.000    0.000   10943   14.002    0.491
 6 21  1        0    0.000    0.000   10943   90.434    7.308
 6 21  2        0    0.000    0.000   10943   85.954    0.758
 6 21  4        0    0.000    0.000   10943   43.187    1.774
 6 21  5        0    0.000    0.000   10943   13.904    0.504
 6 22  4        0    0.000    0.000   10943   50.443    2.589
 6 22  5        0    0.000    0.000   10943   12.599    0.540
 6 23  1        0    0.000    0.000   10943   96.692    7.802
 6 23  2        0    0.000    0.000   10943   88.037    0.778
 6 23  4        0    0.000    0.000   10943   48.847    2.079
 6 23  5        0    0.000    0.000   10943   10.687    0.520
 6 24  4        0    0.000    0.000   10943   47.754    1.734
 6 24  5        0    0.000    0.000   10943   11.980    0.511
 7  1  4        0    0.000    0.000   10943   66.200    1.646
 7  1  5        0    0.000    0.000   10943   12.700    0.505
 7  2  4        0    0.000    0.000   10943   59.848    1.657
 7  2  5        0    0.000    0.000   10943   14.727    0.498
 7  3  4        0    0.000    0.000   10943   63.766    5.843
 7  3  5        0    0.000    0.000   10943   14.736    0.624
 7  4  4        0    0.000    0.000   10943   56.215    5.794
 7  4  5        0    0.000    0.000   10943   12.971    0.627
 7  5  4        0    0.000    0.000   10943   57.428    1.727
 7  5  5        0    0.000    0.000   10943   12.184    0.512
 7  6  4        0    0.000    0.000   10943   58.058    1.649
 7  6  5        0    0.000    0.000   10943   14.175    0.509
 7  7  4        0    0.000    0.000   10943   49.849    1.947
 7  7  5        0    0.000    0.000   10943   14.327    0.544
 7  8  4        0    0.000    0.000   10943   59.332    1.706
 7  8  5        0    0.000    0.000   10943   14.373    0.546
 7  9  4        0    0.000    0.000   10943   64.638    1.614
 7  9  5        0    0.000    0.000   10943   71.650    0.481
 7 10  4        0    0.000    0.000   10943   70.835    1.675
 7 10  5        0    0.000    0.000   10943   70.737    0.460
 7 11  4        0    0.000    0.000   10943   66.813    1.633
 7 11  5        0    0.000    0.000   10943   69.755    0.467
 7 12  4        0    0.000    0.000   10943   62.865    1.938
 7 12  5        0    0.000    0.000   10943   70.531    0.519
 7 13  4        0    0.000    0.000   10943   66.906    5.774
 7 13  5        0    0.000    0.000   10943   70.232    0.603
 7 14  4        0    0.000    0.000   10943   72.647    7.060
 7 14  5        0    0.000    0.000   10943   71.529    0.651
 7 15  4        0    0.000    0.000   10943   73.586    1.614
 7 15  5        0    0.000    0.000   10943   69.472    0.513
 7 16  4        0    0.000    0.000   10943   84.225    1.709
 7 16  5        0    0.000    0.000   10943   69.821    0.446
 7 17  4        0    0.000    0.000   10943   84.758    1.616
 7 17  5        0    0.000    0.000   10943   70.858    0.436
 7 18  4        0    0.000    0.000   10943   96.381    1.676
 7 18  5        0    0.000    0.000   10943   72.791    0.452
 7 19  4        0    0.000    0.000   10943   88.451    1.653
 7 19  5        0    0.000    0.000   10943   69.798    0.450
 7 20  4        0    0.000    0.000   10943   62.824    1.664
 7 20  5        0    0.000    0.000   10943   65.642    0.491
 7 21  4        0    0.000    0.000   10943   74.383    1.629
 7 21  5        0    0.000    0.000   10943   69.893    0.402
 7 22  4        0    0.000    0.000   10943   72.516    1.613
 7 22  5        0    0.000    0.000   10943   70.951    0.402
 7 23  4        0    0.000    0.000   10943   80.445    1.622
 7 23  5        0    0.000    0.000   10943   70.894    0.409
 7 24  4        0    0.000    0.000   10943   77.601    1.651
 7 24  5        0    0.000    0.000   10943   69.317    0.492
 8  1  1        0    0.000    0.000   10943   95.544   34.408
 8  1  2        0    0.000    0.000   10943   87.963    2.350
 8  1  4        0    0.000    0.000   10943   85.339    1.964
 8  1  5        0    0.000    0.000   10943   71.653    0.489
 8  2  4        0    0.000    0.000   10943   88.782    1.951
 8  2  5        0    0.000    0.000   10943   70.663    0.486
 8  3  1        0    0.000    0.000   10943   98.352   45.405
 8  3  2        0    0.000    0.000   10943   87.269    3.125
 8  3  4        0    0.000    0.000   10943   89.638    2.036
 8  3  5        0    0.000    0.000   10943   70.859    0.436
 8  4  4        0    0.000    0.000   10943   88.064    2.037
 8  4  5        0    0.000    0.000   10943   69.966    0.416
 8  5  1        0    0.000    0.000   10943  108.416   35.102
 8  5  2        0    0.000    0.000   10943   87.537    2.394
 8  5  4        0    0.000    0.000   10943   87.085    2.012
