Run 8191  26-APR-01 15:13:24 
Total    9091 ev.  Physical       0 ev.
-------------------------------------------------------------
 c  m  t   n_phys ave_phys sig_phys  n_gene ave_gene sig_gene
 7 18  7        0    0.000    0.000    9091   24.000    0.042
 7 18  8        0    0.000    0.000    9091   40.595    0.491
 7 19  7        0    0.000    0.000    9091   21.583    0.494
 7 19  8        0    0.000    0.000    9091   36.442    0.499
 7 20  7        0    0.000    0.000    9091   20.336    0.473
 7 20  8        0    0.000    0.000    9091   36.522    0.562
 7 21  7        0    0.000    0.000    9091   22.990    0.101
 7 21  8        0    0.000    0.000    9091   37.513    0.501
 7 22  7        0    0.000    0.000    9091   18.995    0.074
 7 22  8        0    0.000    0.000    9091   34.230    0.430
 7 23  7        0    0.000    0.000    9091   18.003    0.060
 7 23  8        0    0.000    0.000    9091   31.995    0.364
 7 24  7        0    0.000    0.000    9091   18.414    0.493
 7 24  8        0    0.000    0.000    9091   32.903    0.311
 8  1  7        0    0.000    0.000    9091   24.952    0.213
 8  1  8        0    0.000    0.000    9091   34.427    0.495
 8  2  7        0    0.000    0.000    9091   27.000    0.033
 8  2  8        0    0.000    0.000    9091   37.061    0.358
 8  3  7        0    0.000    0.000    9091   30.167    0.373
 8  3  8        0    0.000    0.000    9091   41.507    0.502
 8  4  7        0    0.000    0.000    9091   31.722    0.448
 8  4  8        0    0.000    0.000    9091   41.338    0.481
 8  5  7        0    0.000    0.000    9091   29.449    0.497
 8  5  8        0    0.000    0.000    9091   39.820    0.437
 8  6  7        0    0.000    0.000    9091   28.032    0.175
 8  6  8        0    0.000    0.000    9091   38.397    0.489
 8  7  7        0    0.000    0.000    9091   28.820    0.384
 8  7  8        0    0.000    0.000    9091   40.204    0.451
 8  8  7        0    0.000    0.000    9091   31.297    0.457
 8  8  8        0    0.000    0.000    9091   41.218    0.446
 8  9  7        0    0.000    0.000    9091   27.308    0.462
 8  9  8        0    0.000    0.000    9091   37.722    0.459
 8 10  7        0    0.000    0.000    9091   28.881    0.323
 8 10  8        0    0.000    0.000    9091   37.771    0.442
 8 11  7        0    0.000    0.000    9091   28.045    0.209
 8 11  8        0    0.000    0.000    9091   37.484    0.505
 8 12  7        0    0.000    0.000    9091   32.754    0.432
 8 12  8        0    0.000    0.000    9091   56.758    0.440
 8 13  7        0    0.000    0.000    9091   25.015    0.121
 8 13  8        0    0.000    0.000    9091   33.472    0.501
 8 14  7        0    0.000    0.000    9091   25.726    0.446
 8 14  8        0    0.000    0.000    9091   35.505    0.500
 8 15  7        0    0.000    0.000    9091   22.997    0.056
 8 15  8        0    0.000    0.000    9091   33.315    0.474
 8 16  7        0    0.000    0.000    9091   24.886    0.318
 8 16  8        0    0.000    0.000    9091   36.631    0.484
 8 17  7        0    0.000    0.000    9091   22.998    0.047
 8 17  8        0    0.000    0.000    9091   34.513    0.500
 8 18  7        0    0.000    0.000    9091   24.620    0.485
 8 18  8        0    0.000    0.000    9091   34.578    0.494
 8 19  7        0    0.000    0.000    9091   21.987    0.114
 8 19  8        0    0.000    0.000    9091   31.399    0.490
 8 20  7        0    0.000    0.000    9091   22.623    0.485
 8 20  8        0    0.000    0.000    9091   32.928    0.373
 8 21  7        0    0.000    0.000    9091   18.739    0.439
 8 21  8        0    0.000    0.000    9091   29.892    0.358
 8 22  7        0    0.000    0.000    9091   16.001    0.035
 8 22  8        0    0.000    0.000    9091   25.789    0.430
 8 23  7        0    0.000    0.000    9091   18.500    0.500
 8 23  8        0    0.000    0.000    9091   29.213    0.410
 8 24  7        0    0.000    0.000    9091   18.997    0.054
 8 24  8        0    0.000    0.000    9091   27.132    0.382
 9  1  7        0    0.000    0.000    9091   25.598    0.491
 9  1  8        0    0.000    0.000    9091   31.982    0.328
 9  2  7        0    0.000    0.000    9091   27.433    0.495
 9  2  8        0    0.000    0.000    9091   35.573    0.506
 9  3  7        0    0.000    0.000    9091   29.998    0.051
 9  3  8        0    0.000    0.000    9091   37.623    0.491
 9  4  7        0    0.000    0.000    9091   30.858    0.350
 9  4  8        0    0.000    0.000    9091   37.411    0.493
 9  5  7        0    0.000    0.000    9091   29.633    0.482
 9  5  8        0    0.000    0.000    9091   36.725    0.459
 9  6  7        0    0.000    0.000    9091   29.928    0.259
 9  6  8        0    0.000    0.000    9091   35.619    0.494
 9  7  7        0    0.000    0.000    9091   30.012    0.108
 9  7  8        0    0.000    0.000    9091   38.245    0.474
 9  8  7        0    0.000    0.000    9091   30.005    0.079
 9  8  8        0    0.000    0.000    9091   38.484    0.513
 9  9  7        0    0.000    0.000    9091   30.023    0.151
 9  9  8        0    0.000    0.000    9091   37.358    0.485
 9 10  7        0    0.000    0.000    9091   32.584    0.493
 9 10  8        0    0.000    0.000    9091   40.344    0.481
 9 11  7        0    0.000    0.000    9091   28.991    0.093
 9 11  8        0    0.000    0.000    9091   35.979    0.301
 9 12  7        0    0.000    0.000    9091   27.029    0.168
 9 12  8        0    0.000    0.000    9091   33.393    0.490
 9 13  7        0    0.000    0.000    9091   25.991    0.098
 9 13  8        0    0.000    0.000    9091   31.705    0.461
 9 14  7        0    0.000    0.000    9091   26.054    0.226
 9 14  8        0    0.000    0.000    9091   35.290    0.457
 9 15  7        0    0.000    0.000    9091   26.114    0.318
 9 15  8        0    0.000    0.000    9091   33.912    0.348
 9 16  7        0    0.000    0.000    9091   24.004    0.065
 9 16  8        0    0.000    0.000    9091   30.378    0.486
 9 17  7        0    0.000    0.000    9091   24.138    0.346
 9 17  8        0    0.000    0.000    9091   31.698    0.471
 9 18  7        0    0.000    0.000    9091   22.997    0.054
 9 18  8        0    0.000    0.000    9091   29.398    0.492
 9 19  7        0    0.000    0.000    9091   23.000    0.026
 9 19  8        0    0.000    0.000    9091   28.929    0.342
 9 20  7        0    0.000    0.000    9091   22.825    0.387
 9 20  8        0    0.000    0.000    9091   29.848    0.564
 9 21  7        0    0.000    0.000    9091   21.147    0.355
 9 21  8        0    0.000    0.000    9091   27.966    0.649
 9 22  7        0    0.000    0.000    9091   20.189    0.391
 9 22  8        0    0.000    0.000    9091   25.223    0.418
 9 23  7        0    0.000    0.000    9091   17.069    0.253
 9 23  8        0    0.000    0.000    9091   23.567    0.496
 9 24  7        0    0.000    0.000    9091   18.399    0.490
 9 24  8        0    0.000    0.000    9091   25.061    0.263
10  1  7        0    0.000    0.000    9091   22.925    0.263
10  1  8        0    0.000    0.000    9091   35.097    0.462
10  2  7        0    0.000    0.000    9091   31.673    0.469
10  2  8        0    0.000    0.000    9091   43.529    0.500
10  3  7        0    0.000    0.000    9091   29.992    0.090
10  3  8        0    0.000    0.000    9091   40.814    0.532
10  4  7        0    0.000    0.000    9091   30.874    0.332
10  4  8        0    0.000    0.000    9091   40.430    0.497
10  5  7        0    0.000    0.000    9091   30.185    0.388
10  5  8        0    0.000    0.000    9091   39.349    0.480
10  6  7        0    0.000    0.000    9091   31.990    0.102
10  6  8        0    0.000    0.000    9091   43.467    0.500
10  7  7        0    0.000    0.000    9091   30.749    0.436
10  7  8        0    0.000    0.000    9091   39.189    0.494
10  8  7        0    0.000    0.000    9091   29.395    0.489
10  8  8        0    0.000    0.000    9091   40.392    0.489
10  9  7        0    0.000    0.000    9091   27.963    0.190
10  9  8        0    0.000    0.000    9091   39.818    0.470
10 10  7        0    0.000    0.000    9091   29.002    0.049
10 10  8        0    0.000    0.000    9091   39.843    0.508
10 11  7        0    0.000    0.000    9091   30.020    0.139
10 11  8        0    0.000    0.000    9091   41.032    0.483
10 12  7        0    0.000    0.000    9091   28.854    0.353
10 12  8        0    0.000    0.000    9091   39.518    0.510
10 13  7        0    0.000    0.000    9091   25.006    0.077
10 13  8        0    0.000    0.000    9091   38.155    0.401
10 14  7        0    0.000    0.000    9091   23.563    0.497
10 14  8        0    0.000    0.000    9091   34.450    0.545
10 15  7        0    0.000    0.000    9091   26.661    0.480
10 15  8        0    0.000    0.000    9091   37.779    0.528
10 16  7        0    0.000    0.000    9091   21.977    0.151
10 16  8        0    0.000    0.000    9091   35.263    0.469
10 17  7        0    0.000    0.000    9091   26.956    0.205
10 17  8        0    0.000    0.000    9091   36.867    0.374
10 18  7        0    0.000    0.000    9091   24.079    0.270
10 18  8        0    0.000    0.000    9091   34.064    0.401
10 19  7        0    0.000    0.000    9091   25.011    0.103
10 19  8        0    0.000    0.000    9091   36.637    0.488
10 20  7        0    0.000    0.000    9091   22.902    0.298
10 20  8        0    0.000    0.000    9091   31.438    0.516
10 21  7        0    0.000    0.000    9091   19.966    0.183
10 21  8        0    0.000    0.000    9091   32.350    0.568
10 22  7        0    0.000    0.000    9091   18.511    0.500
10 22  8        0    0.000    0.000    9091   31.476    0.561
10 23  7        0    0.000    0.000    9091   17.013    0.116
10 23  8        0    0.000    0.000    9091   28.266    0.460
10 24  7        0    0.000    0.000    9091   19.109    0.312
10 24  8        0    0.000    0.000    9091   30.554    0.499
11  1  7        0    0.000    0.000    9091   17.987    0.116
11  1  8        0    0.000    0.000    9091   33.339    0.517
11  2  7        0    0.000    0.000    9091   23.108    0.323
11  2  8        0    0.000    0.000    9091   39.907    0.563
11  3  7        0    0.000    0.000    9091   26.273    0.445
11  3  8        0    0.000    0.000    9091   43.006    0.529
11  4  7        0    0.000    0.000    9091   26.403    0.494
