Run 6773  11-APR-01 10:39:32 
Total   27455 ev.  Physical       0 ev.
-------------------------------------------------------------
 c  m  t   n_phys ave_phys sig_phys  n_gene ave_gene sig_gene
 5 14  7        0    0.000    0.000   27455   21.728    0.445
 5 14  8        0    0.000    0.000   27455   45.372    0.491
 5 15  7        0    0.000    0.000   27455   24.020    0.151
 5 15  8        0    0.000    0.000   27455   45.604    0.502
 5 16  7        0    0.000    0.000   27455   22.113    0.317
 5 16  8        0    0.000    0.000   27455   45.632    0.489
 5 17  7        0    0.000    0.000   27455   22.185    0.389
 5 17  8        0    0.000    0.000   27455   45.222    0.430
 5 18  7        0    0.000    0.000   27455   20.195    0.397
 5 18  8        0    0.000    0.000   27455   43.305    0.472
 5 19  7        0    0.000    0.000   27455   20.991    0.106
 5 19  8        0    0.000    0.000   27455   43.744    0.462
 5 20  7        0    0.000    0.000   27455   19.988    0.133
 5 20  8        0    0.000    0.000   27455   43.518    0.505
 5 21  7        0    0.000    0.000   27455   17.468    0.499
 5 21  8        0    0.000    0.000   27455   39.531    0.500
 5 22  7        0    0.000    0.000   27455   15.177    0.381
 5 22  8        0    0.000    0.000   27455   38.057    0.407
 5 23  7        0    0.000    0.000   27455   14.997    0.064
 5 23  8        0    0.000    0.000   27455   37.655    0.477
 5 24  7        0    0.000    0.000   27455   16.778    0.416
 5 24  8        0    0.000    0.000   27455   40.171    0.390
 6  1  7        0    0.000    0.000   27455   26.977    0.159
 6  1  8        0    0.000    0.000   27455   39.955    0.490
 6  2  7        0    0.000    0.000   27455   28.024    0.168
 6  2  8        0    0.000    0.000   27455   39.500    0.507
 6  3  7        0    0.000    0.000   27455   33.917    0.277
 6  3  8        0    0.000    0.000   27455   46.226    0.478
 6  4  7        0    0.000    0.000   27455   33.004    0.113
 6  4  8        0    0.000    0.000   27455   45.547    0.503
 6  5  7        0    0.000    0.000   27455   28.073    0.262
 6  5  8        0    0.000    0.000   27455   40.610    0.490
 6  6  7        0    0.000    0.000   27455   31.427    0.495
 6  6  8        0    0.000    0.000   27455   43.917    0.484
 6  7  7        0    0.000    0.000   27455   31.813    0.390
 6  7  8        0    0.000    0.000   27455   43.384    0.496
 6  8  7        0    0.000    0.000   27455   30.044    0.212
 6  8  8        0    0.000    0.000   27455   43.553    0.509
 6  9  7        0    0.000    0.000   27455   27.081    0.274
 6  9  8        0    0.000    0.000   27455   67.829    2.586
 6 10  7        0    0.000    0.000   27455   29.053    0.225
 6 10  8        0    0.000    0.000   27455   39.100    0.413
 6 11  7        0    0.000    0.000   27455   29.409    0.492
 6 11  8        0    0.000    0.000   27455   39.457    0.501
 6 12  7        0    0.000    0.000   27455   29.975    0.161
 6 12  8        0    0.000    0.000   27455   42.078    0.421
 6 13  7        0    0.000    0.000   27455   25.061    0.240
 6 13  8        0    0.000    0.000   27455   35.522    0.505
 6 14  7        0    0.000    0.000   27455   26.350    0.477
 6 14  8        0    0.000    0.000   27455   38.765    0.476
 6 15  7        0    0.000    0.000   27455   25.036    0.189
 6 15  8        0    0.000    0.000   27455   36.307    0.480
 6 16  7        0    0.000    0.000   27455   22.873    0.334
 6 16  8        0    0.000    0.000   27455   33.584    0.496
 6 17  7        0    0.000    0.000   27455   25.419    0.494
 6 17  8        0    0.000    0.000   27455   39.182    0.413
 6 18  7        0    0.000    0.000   27455   24.885    0.320
 6 18  8        0    0.000    0.000   27455   37.028    0.329
 6 19  7        0    0.000    0.000   27455   23.691    0.463
 6 19  8        0    0.000    0.000   27455   37.238    0.447
 6 20  7        0    0.000    0.000   27455   23.527    0.500
 6 20  8        0    0.000    0.000   27455   36.996    0.456
 6 21  7        0    0.000    0.000   27455   19.998    0.073
 6 21  8        0    0.000    0.000   27455   29.881    0.448
 6 22  7        0    0.000    0.000   27455   19.020    0.139
 6 22  8        0    0.000    0.000   27455   30.208    0.429
 6 23  7        0    0.000    0.000   27455   19.138    0.348
 6 23  8        0    0.000    0.000   27455   31.483    0.515
 6 24  7        0    0.000    0.000   27455   18.809    0.395
 6 24  8        0    0.000    0.000   27455   31.595    0.509
 7  1  7        0    0.000    0.000   27455   23.090    0.287
 7  1  8        0    0.000    0.000   27455   39.910    0.387
 7  2  7        0    0.000    0.000   27455   30.069    0.255
 7  2  8        0    0.000    0.000   27455   46.429    0.508
 7  3  7        0    0.000    0.000   27455   30.905    0.295
 7  3  8        0    0.000    0.000   27455   46.180    0.537
 7  4  7        0    0.000    0.000   27455   31.995    0.120
 7  4  8        0    0.000    0.000   27455   47.562    0.506
 7  5  7        0    0.000    0.000   27455   30.520    0.501
 7  5  8        0    0.000    0.000   27455   46.564    0.516
 7  6  7        0    0.000    0.000   27455   30.067    0.252
 7  6  8        0    0.000    0.000   27455   45.443    0.503
 7  7  7        0    0.000    0.000   27455   29.943    0.234
 7  7  8        0    0.000    0.000   27455   45.191    0.499
 7  8  7        0    0.000    0.000   27455   28.035    0.186
 7  8  8        0    0.000    0.000   27455   44.343    0.490
 7  9  7        0    0.000    0.000   27455   28.967    0.180
 7  9  8        0    0.000    0.000   27455   44.851    0.384
 7 10  7        0    0.000    0.000   27455   29.931    0.254
 7 10  8        0    0.000    0.000   27455   45.718    0.463
 7 11  7        0    0.000    0.000   27455   26.118    0.323
 7 11  8        0    0.000    0.000   27455   39.961    0.512
 7 12  7        0    0.000    0.000   27455   27.945    0.229
 7 12  8        0    0.000    0.000   27455   43.292    0.464
 7 13  7        0    0.000    0.000   27455   23.625    0.484
 7 13  8        0    0.000    0.000   27455   39.536    0.500
 7 14  7        0    0.000    0.000   27455   26.115    0.319
 7 14  8        0    0.000    0.000   27455   41.200    0.416
 7 15  7        0    0.000    0.000   27455   23.961    0.194
 7 15  8        0    0.000    0.000   27455   39.472    0.500
 7 16  7        0    0.000    0.000   27455   23.084    0.281
 7 16  8        0    0.000    0.000   27455   38.525    0.514
 7 17  7        0    0.000    0.000   27455   26.264    0.442
 7 17  8        0    0.000    0.000   27455   42.129    0.460
 7 18  7        0    0.000    0.000   27455   24.558    0.497
 7 18  8        0    0.000    0.000   27455   41.098    0.390
 7 19  7        0    0.000    0.000   27455   22.003    0.073
 7 19  8        0    0.000    0.000   27455   36.911    0.385
 7 20  7        0    0.000    0.000   27455   20.996    0.069
 7 20  8        0    0.000    0.000   27455   37.021    0.348
 7 21  7        0    0.000    0.000   27455   23.196    0.397
 7 21  8        0    0.000    0.000   27455   38.010    0.362
 7 22  7        0    0.000    0.000   27455   19.270    0.444
 7 22  8        0    0.000    0.000   27455   34.675    0.483
 7 23  7        0    0.000    0.000   27455   18.619    0.486
 7 23  8        0    0.000    0.000   27455   32.462    0.507
 7 24  7        0    0.000    0.000   27455   19.000    0.138
 7 24  8        0    0.000    0.000   27455   33.319    0.581
 8  1  7        0    0.000    0.000   27455   25.146    0.369
 8  1  8        0    0.000    0.000   27455   34.953    0.396
 8  2  7        0    0.000    0.000   27455   27.478    0.500
 8  2  8        0    0.000    0.000   27455   37.504    0.502
 8  3  7        0    0.000    0.000   27455   30.950    0.218
 8  3  8        0    0.000    0.000   27455   42.030    0.584
 8  4  7        0    0.000    0.000   27455   32.034    0.184
 8  4  8        0    0.000    0.000   27455   41.756    0.499
 8  5  7        0    0.000    0.000   27455   30.001    0.086
 8  5  8        0    0.000    0.000   27455   40.336    0.478
 8  6  7        0    0.000    0.000   27455   28.865    0.342
 8  6  8        0    0.000    0.000   27455   38.873    0.437
 8  7  7        0    0.000    0.000   27455   29.038    0.250
 8  7  8        0    0.000    0.000   27455   40.627    0.518
 8  8  7        0    0.000    0.000   27455   31.995    0.103
 8  8  8        0    0.000    0.000   27455   41.663    0.771
 8  9  7        0    0.000    0.000   27455   27.999    0.083
 8  9  8        0    0.000    0.000   27455   38.295    0.467
 8 10  7        0    0.000    0.000   27455   29.063    0.305
 8 10  8        0    0.000    0.000   27455   38.331    0.586
 8 11  7        0    0.000    0.000   27455   28.946    0.226
 8 11  8        0    0.000    0.000   27455   38.018    0.387
 8 12  7        0    0.000    0.000   27455   33.024    0.153
 8 12  8        0    0.000    0.000   27455   57.324    0.474
 8 13  7        0    0.000    0.000   27455   25.838    0.369
 8 13  8        0    0.000    0.000   27455   34.000    0.369
 8 14  7        0    0.000    0.000   27455   26.024    0.154
 8 14  8        0    0.000    0.000   27455   36.044    0.351
 8 15  7        0    0.000    0.000   27455   23.377    0.485
 8 15  8        0    0.000    0.000   27455   33.733    0.487
 8 16  7        0    0.000    0.000   27455   25.060    0.237
 8 16  8        0    0.000    0.000   27455   37.212    0.450
 8 17  7        0    0.000    0.000   27455   23.368    0.482
 8 17  8        0    0.000    0.000   27455   35.044    0.431
