###################################################################
#$Id: ChVolt5.dat,v 1.2 2008/01/29 16:25:11 franklan Exp $
#
#Coefficients for canaux-Volts electronic calibration of Silicon and ChIo detectors.
#
#29/1/2008: For SI_0101, we take the same calibration as for SI_0102.
#There is no calibration canal-volt for 0101 because the pulser did not
#fire the electronics of this detector. However, in a previous canal-energy
#calibration, 0101 & 0102 had very similar coeffs, so we assume the
#same calib canal-volt as for 0102.  -------------------------------    JDF. AC.
#
###################################################################
Run Range : 6001 8842
    6  14   4 -0.103059E-02  0.168233E-04 -0.730256E-10   2.  0.335782E-03
    6  15   4 -0.221208E-02  0.644716E-04  0.000000E+00  13.  0.205284E+00
    6  16   4 -0.257851E-02  0.654661E-04  0.000000E+00  13.  0.207158E+00
    6  17   4  0.849037E-03  0.664638E-04  0.000000E+00  13.  0.275159E-01
    6  18   4 -0.389265E-02  0.659960E-04 -0.780672E-10  12.  0.149654E-01
    6  19   4 -0.328059E-02  0.645313E-04 -0.691072E-10  12.  0.141342E-01
    6  20   4 -0.265096E-02  0.652697E-04 -0.102608E-09  12.  0.192062E-01
    6  21   4 -0.266067E-02  0.650056E-04 -0.819943E-10  12.  0.139782E-01
    6  22   4 -0.314519E-02  0.657655E-04 -0.814524E-10  12.  0.142512E-01
    6  23   4 -0.292492E-02  0.644484E-04 -0.800995E-10  12.  0.171886E-01
    6  24   4 -0.301242E-02  0.667646E-04 -0.963285E-10  12.  0.160707E-01
    7   1   4 -0.380576E-02  0.670638E-04  0.000000E+00  13.  0.184006E+00
    7   2   4 -0.334265E-02  0.674405E-04  0.000000E+00  13.  0.194493E+00
    7   3   4 -0.144582E-02  0.172178E-04 -0.736199E-10   2.  0.279689E-03
    7   4   4 -0.130727E-02  0.172826E-04 -0.740532E-10   2.  0.367017E-03
    7   5   4 -0.323013E-02  0.664977E-04  0.000000E+00  13.  0.187330E+00
    7   6   4 -0.310332E-02  0.662685E-04  0.000000E+00  13.  0.206992E+00
    7   7   4 -0.273150E-02  0.678547E-04  0.000000E+00  13.  0.191579E+00
    7   8   4 -0.318633E-02  0.656378E-04  0.000000E+00  13.  0.206390E+00
    7   9   4 -0.343012E-02  0.672714E-04  0.000000E+00  13.  0.220882E+00
    7  10   4 -0.378742E-02  0.647707E-04  0.000000E+00  13.  0.211553E+00
    7  11   4 -0.368891E-02  0.672925E-04  0.000000E+00  13.  0.199740E+00
    7  12   4 -0.321535E-02  0.658400E-04  0.000000E+00  13.  0.225281E+00
    7  13   4 -0.147555E-02  0.172201E-04 -0.758815E-10   2.  0.342449E-03
    7  14   4 -0.150078E-02  0.167353E-04 -0.728783E-10   2.  0.411608E-03
    7  15   4 -0.382015E-02  0.659402E-04  0.000000E+00  13.  0.261745E+00
    7  16   4 -0.470448E-02  0.646850E-04  0.000000E+00  13.  0.210388E+00
