Run | Tape | Buffers (save) | Events (save) | Faraday1 | Faraday2 | Length (min) | Size (MB) | Gene Direct | Gene Laser | Gene Elect | Gene Test | Gene MRQ | Gene TM | DEC | FC | OK | FT | AVL | OCD | OA | RAZ | Plastic (all) | Plastic (G) | Plastic (C) | Plastic (D) | Temps mort (%) | Trigger | Date (start) | Date (end) | Comments | Cahier | 
326 | 0 | 2205 | 31016 | 123089 | 0 | 37.2 | 34.4531 | 3749554 | 0 | 0 | 0 | 0 | 22410 | 454928 | 394594 | 394594 | 394594 | 394594 | 394594 | 394594 | 394607 | 0 | 0 | 0 | 0 | 0.597671 | M>=0 | 4-OCT-2005 11:52:20.00 | 4-OCT-2005 12:29:26.00 | impact=7 FISSION |  | 
327 | 0 | 3946 | 117327 | 155170 | 0 | 65.8667 | 61.6563 | 4535111 | 0 | 0 | 0 | 0 | 30093 | 578015 | 511922 | 511922 | 511922 | 511922 | 511922 | 511922 | 511935 | 0 | 0 | 0 | 0 | 0.663556 | M>=0 | 4-OCT-2005 12:34:05.00 | 4-OCT-2005 13:40:01.00 | impact=7 FISSION |  | 
328 | 0 | 429 | 11243 | 159501 | 0 | 8.21667 | 6.70312 | 4649989 | 0 | 0 | 0 | 0 | 64801 | 594416 | 523178 | 523178 | 523178 | 523178 | 523178 | 523178 | 523191 | 0 | 0 | 0 | 0 | 1.39357 | M>=0 | 4-OCT-2005 13:42:03.00 | 4-OCT-2005 13:50:10.00 | reglage gains indra. impact=8 |  | 
329 | 0 | 12705 | 346130 | 252099 | 0 | 213 | 198.516 | 7036739 | 0 | 0 | 0 | 0 | 86623 | 945557 | 869297 | 869297 | 869297 | 869297 | 869297 | 869297 | 869311 | 0 | 0 | 0 | 0 | 1.23101 | M>=0 | 4-OCT-2005 13:50:15.00 | 4-OCT-2005 17:23:15.00 | reglage gains indra. impact=8 |  | 
330 | 0 | 1575 | 48243 | 265050 | 0 | 26.25 | 24.6094 | 7333211 | 0 | 0 | 0 | 0 | 90244 | 995086 | 917541 | 917541 | 917541 | 917541 | 917541 | 917541 | 917555 | 0 | 0 | 0 | 0 | 1.23062 | M>=0 | 4-OCT-2005 17:23:22.00 | 4-OCT-2005 17:49:29.00 | reglage gains indra. impact=8 |  | 
331 | 0 | 30 | 981 | 267393 | 0 | 0.7 | 0.46875 | 7386132 | 0 | 0 | 0 | 0 | 137189 | 1003845 | 918523 | 918523 | 918523 | 918523 | 918523 | 918523 | 918537 | 0 | 0 | 0 | 0 | 1.85739 | M>=0 | 4-OCT-2005 17:54:01.00 | 4-OCT-2005 17:54:22.00 | reglage gains indra. impact=8 |  | 
332 | 0 | 643 | 20382 | 273264 | 0 | 10.8333 | 10.0469 | 7517675 | 0 | 0 | 0 | 0 | 148869 | 1026414 | 938905 | 938905 | 938905 | 938905 | 938905 | 938905 | 938920 | 0 | 0 | 0 | 0 | 1.98025 | M>=0 | 4-OCT-2005 17:55:18.00 | 4-OCT-2005 18:06:13.00 | reglage gains indra. impact=8 |  | 
333 | 0 | 5703 | 118122 | 326156 | 0 | 95.3333 | 89.1094 | 8622810 | 0 | 0 | 0 | 0 | 155579 | 1152671 | 1057028 | 1057028 | 1057028 | 1057028 | 1057028 | 1057028 | 1057044 | 0 | 0 | 0 | 0 | 1.80427 | M>=0 | 4-OCT-2005 18:09:23.00 | 4-OCT-2005 19:45:03.00 | reglage gains indra. impact=8 |  | 
334 | 0 | 10614 | 333723 | 92053 | 0 | 176.233 | 165.844 | 1973318 | 0 | 0 | 0 | 0 | 19008 | 340778 | 333723 | 333723 | 333723 | 333723 | 333723 | 333723 | 333724 | 0 | 0 | 0 | 0 | 0.963251 | M>=0 | 4-OCT-2005 22:09:10.00 | 5-OCT-2005 01:05:17.00 | Apres slot0 |  | 
335 | 0 | 12706 | 369042 | 100274 | 0 | 212.383 | 198.531 | 2374873 | 0 | 0 | 0 | 0 | 21371 | 376300 | 369043 | 369043 | 369043 | 369043 | 369043 | 369043 | 369043 | 0 | 0 | 0 | 0 | 0.89988 | M>=0 | 5-OCT-2005 01:12:11.00 | 5-OCT-2005 04:44:23.00 | impact=9 |  | 
336 | 0 | 2179 | 63568 | 17374 | 0 | 36.25 | 34.0469 | 406139 | 0 | 0 | 0 | 0 | 3860 | 64868 | 63568 | 63568 | 63568 | 63568 | 63568 | 63568 | 63569 | 0 | 0 | 0 | 0 | 0.950414 | M>=0 | 5-OCT-2005 04:44:29.00 | 5-OCT-2005 05:21:06.00 | impact=9 |  | 
337 | 0 | 8263 | 247681 | 67461 | 0 | 136.667 | 129.109 | 1529097 | 0 | 0 | 0 | 0 | 14739 | 251804 | 247682 | 247682 | 247682 | 247682 | 247682 | 247682 | 247682 | 0 | 0 | 0 | 0 | 0.963902 | M>=0 | 5-OCT-2005 05:26:12.00 | 5-OCT-2005 07:43:02.00 | impact=9 |  | 
338 | 0 | 12707 | 370044 | 99455 | 0 | 212.167 | 198.547 | 2373676 | 0 | 0 | 0 | 0 | 21116 | 375360 | 370045 | 370045 | 370045 | 370045 | 370045 | 370045 | 370045 | 0 | 0 | 0 | 0 | 0.889591 | M>=0 | 5-OCT-2005 10:08:02.00 | 5-OCT-2005 13:40:07.00 | impact=9 |  | 
339 | 0 | 1085 | 31660 | 8550 | 0 | 18.1167 | 16.9531 | 202429 | 0 | 0 | 0 | 0 | 2602 | 32216 | 31661 | 31661 | 31661 | 31661 | 31661 | 31661 | 31661 | 0 | 0 | 0 | 0 | 1.28539 | M>=0 | 5-OCT-2005 13:40:13.00 | 5-OCT-2005 13:58:17.00 | impact=9 |  | 
340 | 0 | 12703 | 368843 | 95891 | 0 | 212.583 | 198.484 | 2380661 | 0 | 0 | 0 | 0 | 21116 | 374403 | 368843 | 368843 | 368843 | 368843 | 368843 | 368843 | 368844 | 0 | 0 | 0 | 0 | 0.886981 | M>=0 | 5-OCT-2005 14:09:06.00 | 5-OCT-2005 17:41:23.00 | impact=10 |  | 
341 | 0 | 12707 | 393796 | 102623 | 0 | 211.033 | 198.547 | 2361892 | 0 | 0 | 0 | 0 | 22570 | 400121 | 393796 | 393796 | 393796 | 393796 | 393796 | 393796 | 393797 | 0 | 0 | 0 | 0 | 0.95559 | M>=0 | 5-OCT-2005 17:41:28.00 | 5-OCT-2005 21:12:29.00 | impact=10 |  | 
342 | 0 | 12709 | 393419 | 104274 | 0 | 211.317 | 198.578 | 2365150 | 0 | 0 | 0 | 0 | 22601 | 399571 | 393419 | 393419 | 393419 | 393419 | 393419 | 393419 | 393420 | 0 | 0 | 0 | 0 | 0.955584 | M>=0 | 5-OCT-2005 21:13:05.00 | 6-OCT-2005 00:44:14.00 | impact=10 |  | 
343 | 0 | 1485 | 44787 | 11961 | 0 | 24.7833 | 23.2031 | 277154 | 0 | 0 | 0 | 0 | 2648 | 45636 | 44787 | 44787 | 44787 | 44787 | 44787 | 44787 | 44788 | 0 | 0 | 0 | 0 | 0.955426 | M>=0 | 6-OCT-2005 00:44:20.00 | 6-OCT-2005 01:09:13.00 | impact=10 |  | 
344 | 0 | 849 | 20261 | 5464 | 0 | 14.25 | 13.2656 | 159455 | 0 | 0 | 0 | 0 | 1125 | 20572 | 20261 | 20261 | 20261 | 20261 | 20261 | 20261 | 20262 | 0 | 0 | 0 | 0 | 0.705528 | M>=0 | 6-OCT-2005 01:14:01.00 | 6-OCT-2005 01:28:08.00 | impact=11 |  | 
345 | 0 | 12706 | 399380 | 107616 | 0 | 211.667 | 198.531 | 2369589 | 0 | 0 | 0 | 0 | 22818 | 405608 | 399380 | 399380 | 399380 | 399380 | 399380 | 399380 | 399381 | 0 | 0 | 0 | 0 | 0.962952 | M>=0 | 6-OCT-2005 01:33:19.00 | 6-OCT-2005 05:05:09.00 | impact=11 |  | 
346 | 0 | 12706 | 378790 | 103139 | 0 | 212.45 | 198.531 | 2378732 | 0 | 0 | 0 | 0 | 21368 | 385189 | 378790 | 378790 | 378790 | 378790 | 378790 | 378790 | 378791 | 0 | 0 | 0 | 0 | 0.898294 | M>=0 | 6-OCT-2005 05:05:15.00 | 6-OCT-2005 08:37:28.00 | impact=11 |  | 
347 | 0 | 9517 | 278682 | 75021 | 0 | 159.05 | 148.703 | 1780868 | 0 | 0 | 0 | 0 | 15871 | 283230 | 278682 | 278682 | 278682 | 278682 | 278682 | 278682 | 278683 | 0 | 0 | 0 | 0 | 0.891195 | M>=0 | 6-OCT-2005 08:38:04.00 | 6-OCT-2005 11:17:05.00 | impact=11 |  | 
348 | 0 | 12756 | 1871708 | 195 | 0 | 5.16667 | 199.313 | 57974 | 0 | 0 | 0 | 0 | 39554 | 5899332 | 1873979 | 1873975 | 1873975 | 1873975 | 1873975 | 1873975 | 1873976 | 0 | 0 | 0 | 0 | 68.2271 | M>=0 | 6-OCT-2005 11:31:15.00 | 6-OCT-2005 11:36:20.00 |  |  | 
349 | 0 | 3 | 66 | 118 | 0 | 0.516667 | 0.046875 | 10141 | 0 | 0 | 0 | 0 | 4451 | 51362 | 1 | 1 | 1 | 1 | 1 | 1 | 2 | 0 | 0 | 0 | 0 | 43.8911 | M>=0 | 6-OCT-2005 11:37:07.00 | 6-OCT-2005 11:37:22.00 |  |  | 
350 | 0 | 12717 | 1594432 | 4348 | 0 | 18.6 | 198.703 | 209028 | 0 | 0 | 0 | 0 | 38696 | 3252001 | 1594467 | 1594466 | 1594466 | 1594466 | 1594466 | 1594466 | 1594466 | 0 | 0 | 0 | 0 | 18.5124 | M>=0 | 6-OCT-2005 11:45:20.00 | 6-OCT-2005 12:04:08.00 |  |  | 
351 | 0 | 156 | 18820 | 177 | 0 | 0.366667 | 2.4375 | 4028 | 0 | 0 | 0 | 0 | 2709 | 72951 | 18884 | 18884 | 18884 | 18884 | 18884 | 18884 | 18884 | 0 | 0 | 0 | 0 | 67.2542 | M>=0 | 6-OCT-2005 12:04:14.00 | 6-OCT-2005 12:04:25.00 |  |  | 
352 | 0 | 12737 | 1532843 | 6006 | 0 | 12.7833 | 199.016 | 143875 | 0 | 0 | 0 | 0 | 33472 | 4637138 | 1533014 | 1533014 | 1533014 | 1533014 | 1533014 | 1533014 | 1533014 | 0 | 0 | 0 | 0 | 23.2646 | M>=0 | 6-OCT-2005 12:05:08.00 | 6-OCT-2005 12:18:01.00 |  |  | 
353 | 0 | 77 | 9258 | 109 | 0 | 0.25 | 1.20312 | 2786 | 0 | 0 | 0 | 0 | 2129 | 34248 | 9152 | 9152 | 9152 | 9152 | 9152 | 9152 | 9152 | 0 | 0 | 0 | 0 | 76.4178 | M>=0 | 6-OCT-2005 12:18:07.00 | 6-OCT-2005 12:18:14.00 |  |  | 
354 | 0 | 12779 | 1543366 | 5594 | 0 | 13.4 | 199.672 | 150751 | 0 | 0 | 0 | 0 | 32613 | 4063354 | 1543952 | 1543952 | 1543952 | 1543952 | 1543952 | 1543952 | 1543952 | 0 | 0 | 0 | 0 | 21.6337 | M>=0 | 6-OCT-2005 12:18:20.00 | 6-OCT-2005 12:32:02.00 |  |  | 
355 | 0 | 12780 | 1531156 | 5786 | 0 | 11.8333 | 199.687 | 133526 | 0 | 0 | 0 | 0 | 32445 | 4141242 | 1531994 | 1531993 | 1531993 | 1531993 | 1531993 | 1531993 | 1531993 | 0 | 0 | 0 | 0 | 24.2986 | M>=0 | 6-OCT-2005 12:32:08.00 | 6-OCT-2005 12:44:03.00 |  |  | 
356 | 0 | 12730 | 1520350 | 5917 | 0 | 11.3833 | 198.906 | 128269 | 0 | 0 | 0 | 0 | 31582 | 4266137 | 1520393 | 1520393 | 1520393 | 1520393 | 1520393 | 1520393 | 1520393 | 0 | 0 | 0 | 0 | 24.6217 | M>=0 | 6-OCT-2005 12:44:09.00 | 6-OCT-2005 12:55:20.00 |  |  | 
357 | 0 | 12779 | 1532997 | 5828 | 0 | 11.9167 | 199.672 | 134096 | 0 | 0 | 0 | 0 | 32652 | 3986416 | 1533205 | 1533205 | 1533205 | 1533205 | 1533205 | 1533205 | 1533205 | 0 | 0 | 0 | 0 | 24.3497 | M>=0 | 6-OCT-2005 12:55:25.00 | 6-OCT-2005 13:07:23.00 |  |  | 
358 | 0 | 232 | 27879 | 197 | 0 | 0.45 | 3.625 | 4877 | 0 | 0 | 0 | 0 | 2872 | 83953 | 27914 | 27914 | 27914 | 27914 | 27914 | 27914 | 27914 | 0 | 0 | 0 | 0 | 58.8887 | M>=0 | 6-OCT-2005 13:07:28.00 | 6-OCT-2005 13:08:12.00 |  |  | 
359 | 0 | 12738 | 1532028 | 5597 | 0 | 12.7167 | 199.031 | 143209 | 0 | 0 | 0 | 0 | 32467 | 3469821 | 1532102 | 1532102 | 1532102 | 1532102 | 1532102 | 1532102 | 1532102 | 0 | 0 | 0 | 0 | 22.6711 | M>=0 | 6-OCT-2005 13:08:19.00 | 6-OCT-2005 13:21:10.00 |  |  | 
360 | 0 | 12723 | 1540231 | 5425 | 0 | 12.6667 | 198.797 | 142490 | 0 | 0 | 0 | 0 | 33122 | 3381294 | 1540280 | 1540280 | 1540280 | 1540280 | 1540280 | 1540280 | 1540280 | 0 | 0 | 0 | 0 | 23.2451 | M>=0 | 6-OCT-2005 13:21:16.00 | 6-OCT-2005 13:34:06.00 |  |  | 
361 | 0 | 12776 | 1541465 | 5601 | 0 | 12.0667 | 199.625 | 135788 | 0 | 0 | 0 | 0 | 32112 | 3790014 | 1541449 | 1541449 | 1541449 | 1541449 | 1541449 | 1541449 | 1541449 | 0 | 0 | 0 | 0 | 23.6486 | M>=0 | 6-OCT-2005 13:34:11.00 | 6-OCT-2005 13:46:13.00 |  |  | 
362 | 0 | 12733 | 1556845 | 5261 | 0 | 12.5167 | 198.953 | 140800 | 0 | 0 | 0 | 0 | 33291 | 3382008 | 1556893 | 1556893 | 1556893 | 1556893 | 1556893 | 1556893 | 1556893 | 0 | 0 | 0 | 0 | 23.6442 | M>=0 | 6-OCT-2005 13:46:19.00 | 6-OCT-2005 13:59:04.00 |  |  | 
363 | 0 | 2884 | 351490 | 1359 | 0 | 3.2 | 45.0625 | 35787 | 0 | 0 | 0 | 0 | 9659 | 774316 | 351543 | 351543 | 351543 | 351543 | 351543 | 351543 | 351543 | 0 | 0 | 0 | 0 | 26.9902 | M>=0 | 6-OCT-2005 13:59:10.00 | 6-OCT-2005 14:02:16.00 |  |  | 
364 | 0 | 12782 | 1515147 | 4588 | 0 | 9.61667 | 199.719 | 108293 | 0 | 0 | 0 | 0 | 30252 | 6390412 | 1518243 | 1518243 | 1518243 | 1518243 | 1518243 | 1518243 | 1518243 | 0 | 0 | 0 | 0 | 27.9353 | M>=0 | 6-OCT-2005 14:09:15.00 | 6-OCT-2005 14:19:04.00 |  |  | 
365 | 0 | 92 | 10811 | 145 | 0 | 0.316667 | 1.4375 | 3457 | 0 | 0 | 0 | 0 | 2897 | 58968 | 10801 | 10801 | 10801 | 10801 | 10801 | 10801 | 10801 | 0 | 0 | 0 | 0 | 83.801 | M>=0 | 6-OCT-2005 14:19:10.00 | 6-OCT-2005 14:19:19.00 |  |  | 
366 | 0 | 12780 | 1519060 | 4455 | 0 | 9.76667 | 199.687 | 110009 | 0 | 0 | 0 | 0 | 30223 | 5977728 | 1520823 | 1520822 | 1520822 | 1520822 | 1520822 | 1520822 | 1520822 | 0 | 0 | 0 | 0 | 27.4732 | M>=0 | 6-OCT-2005 14:19:23.00 | 6-OCT-2005 14:29:16.00 |  |  | 
367 | 0 | 109 | 11710 | 93 | 0 | 0.25 | 1.70313 | 2440 | 0 | 0 | 0 | 0 | 1789 | 51349 | 11668 | 11668 | 11668 | 11668 | 11668 | 11668 | 11668 | 0 | 0 | 0 | 0 | 73.3197 | M>=0 | 6-OCT-2005 14:29:21.00 | 6-OCT-2005 14:29:29.00 |  |  | 
368 | 0 | 12777 | 1534780 | 5176 | 0 | 10 | 199.641 | 136187 | 0 | 0 | 0 | 0 | 52230 | 5686485 | 1575294 | 1575294 | 1575294 | 1575294 | 1575294 | 1575294 | 1575294 | 0 | 0 | 0 | 0 | 38.3517 | M>=0 | 6-OCT-2005 14:31:25.00 | 6-OCT-2005 14:41:25.00 |  |  | 
369 | 0 | 104 | 12290 | 5428 | 0 | 0.333333 | 1.625 | 142599 | 0 | 0 | 0 | 0 | 57957 | 5760668 | 1587606 | 1587606 | 1587606 | 1587606 | 1587606 | 1587606 | 1587606 | 0 | 0 | 0 | 0 | 40.6433 | M>=0 | 6-OCT-2005 14:42:01.00 | 6-OCT-2005 14:42:11.00 |  |  | 
370 | 0 | 12764 | 1511827 | 10088 | 0 | 10.0833 | 199.438 | 259583 | 0 | 0 | 0 | 0 | 92144 | 11491665 | 3099997 | 3099997 | 3099997 | 3099997 | 3099997 | 3099997 | 3099997 | 0 | 0 | 0 | 0 | 35.4969 | M>=0 | 6-OCT-2005 14:42:21.00 | 6-OCT-2005 14:52:23.00 |  |  | 
371 | 0 | 12772 | 1508985 | 14883 | 0 | 9.48333 | 199.562 | 369414 | 0 | 0 | 0 | 0 | 125461 | 1293827 | 4610107 | 4610107 | 4610107 | 4610107 | 4610107 | 4610107 | 4610107 | 0 | 0 | 0 | 0 | 33.9622 | M>=0 | 6-OCT-2005 14:53:00.00 | 6-OCT-2005 15:02:15.00 |  |  | 
372 | 0 | 12713 | 1525263 | 19401 | 0 | 9.35 | 198.641 | 477803 | 0 | 0 | 0 | 0 | 158361 | 7495358 | 6135421 | 6135420 | 6135420 | 6135420 | 6135420 | 6135420 | 6135420 | 0 | 0 | 0 | 0 | 33.1436 | M>=0 | 6-OCT-2005 15:02:22.00 | 6-OCT-2005 15:12:02.00 |  |  | 
373 | 0 | 12754 | 1512820 | 23970 | 0 | 10.0333 | 199.281 | 593660 | 0 | 0 | 0 | 0 | 191499 | 13219731 | 7648176 | 7648175 | 7648175 | 7648175 | 7648175 | 7648175 | 7648175 | 0 | 0 | 0 | 0 | 32.2574 | M>=0 | 6-OCT-2005 15:12:09.00 | 6-OCT-2005 15:22:10.00 |  |  | 
374 | 0 | 12750 | 1511928 | 28589 | 0 | 9.95 | 199.219 | 708563 | 0 | 0 | 0 | 0 | 224631 | 2225076 | 9160105 | 9160103 | 9160103 | 9160103 | 9160103 | 9160103 | 9160103 | 0 | 0 | 0 | 0 | 31.7023 | M>=0 | 6-OCT-2005 15:22:17.00 | 6-OCT-2005 15:32:15.00 |  |  | 
375 | 0 | 12775 | 1528175 | 33067 | 0 | 9.8 | 199.609 | 821825 | 0 | 0 | 0 | 0 | 257707 | 7971114 | 10689249 | 10689247 | 10689247 | 10689247 | 10689247 | 10689247 | 10689247 | 0 | 0 | 0 | 0 | 31.3579 | M>=0 | 6-OCT-2005 15:32:22.00 | 6-OCT-2005 15:42:16.00 |  |  | 
376 | 0 | 388 | 45926 | 33402 | 0 | 0.533333 | 6.0625 | 830423 | 0 | 0 | 0 | 0 | 263744 | 8166171 | 10735140 | 10735138 | 10735138 | 10735138 | 10735138 | 10735138 | 10735138 | 0 | 0 | 0 | 0 | 31.7602 | M>=0 | 6-OCT-2005 15:42:23.00 | 6-OCT-2005 15:43:09.00 |  |  | 
377 | 0 | 12767 | 1569128 | 33629 | 0 | 10.9 | 199.484 | 1012032 | 0 | 0 | 0 | 0 | 356474 | 6422119 | 12309082 | 12309078 | 12309078 | 12309078 | 12309078 | 12309078 | 12309078 | 0 | 0 | 0 | 0 | 35.2236 | M>=0 | 6-OCT-2005 15:48:17.00 | 6-OCT-2005 15:59:14.00 |  |  | 
378 | 0 | 12733 | 1712565 | 33766 | 0 | 21.8333 | 198.953 | 1264195 | 0 | 0 | 0 | 0 | 403276 | 9185296 | 14021648 | 14021644 | 14021644 | 14021644 | 14021644 | 14021644 | 14021644 | 0 | 0 | 0 | 0 | 31.8998 | M>=0 | 6-OCT-2005 16:00:01.00 | 6-OCT-2005 16:21:26.00 |  |  | 
379 | 0 | 12707 | 1700612 | 33924 | 0 | 26.5333 | 198.547 | 1564896 | 0 | 0 | 0 | 0 | 450266 | 11302394 | 15722365 | 15722361 | 15722361 | 15722361 | 15722361 | 15722361 | 15722361 | 0 | 0 | 0 | 0 | 28.7729 | M>=0 | 6-OCT-2005 16:22:03.00 | 6-OCT-2005 16:48:19.00 |  |  | 
380 | 0 | 12757 | 1706973 | 34076 | 0 | 25.6833 | 199.328 | 1856235 | 0 | 0 | 0 | 0 | 497055 | 13466518 | 652084 | 652080 | 652080 | 652080 | 652080 | 652080 | 652080 | 0 | 0 | 0 | 0 | 26.7776 | M>=0 | 6-OCT-2005 16:48:26.00 | 6-OCT-2005 17:14:17.00 |  |  | 
381 | 0 | 5938 | 791658 | 34148 | 0 | 12.1167 | 92.7812 | 1994978 | 0 | 0 | 0 | 0 | 521499 | 14442316 | 1443680 | 1443676 | 1443676 | 1443676 | 1443676 | 1443676 | 1443676 | 0 | 0 | 0 | 0 | 26.1406 | M>=0 | 6-OCT-2005 17:14:24.00 | 6-OCT-2005 17:26:27.00 |  |  | 
382 | 0 | 12706 | 1594737 | 38402 | 0 | 17.35 | 198.531 | 2247427 | 0 | 0 | 0 | 0 | 614685 | 1247549 | 3038559 | 3038554 | 3038554 | 3038554 | 3038554 | 3038554 | 3038554 | 0 | 0 | 0 | 0 | 27.3506 | M>=0 | 6-OCT-2005 17:32:01.00 | 6-OCT-2005 17:49:11.00 |  |  | 
383 | 0 | 12747 | 1567224 | 43890 | 0 | 11.7667 | 199.172 | 2383280 | 0 | 0 | 0 | 0 | 649660 | 5035014 | 4605785 | 4605779 | 4605779 | 4605779 | 4605779 | 4605779 | 4605779 | 0 | 0 | 0 | 0 | 27.2591 | M>=0 | 6-OCT-2005 17:49:20.00 | 6-OCT-2005 18:01:13.00 |  |  | 
384 | 0 | 12725 | 1532439 | 49766 | 0 | 12.4333 | 198.828 | 2526050 | 0 | 0 | 0 | 0 | 685557 | 8717710 | 6138275 | 6138269 | 6138269 | 6138269 | 6138269 | 6138269 | 6138269 | 0 | 0 | 0 | 0 | 27.1395 | M>=0 | 6-OCT-2005 18:01:20.00 | 6-OCT-2005 18:14:03.00 |  |  | 
385 | 0 | 3418 | 412218 | 51476 | 0 | 3.5 | 53.4062 | 2567988 | 0 | 0 | 0 | 0 | 698566 | 9710570 | 6550445 | 6550439 | 6550439 | 6550439 | 6550439 | 6550439 | 6550439 | 0 | 0 | 0 | 0 | 27.2029 | M>=0 | 6-OCT-2005 18:14:10.00 | 6-OCT-2005 18:17:25.00 |  |  | 
386 | 0 | 1598 | 223246 | 6 | 0 | 1.56667 | 24.9688 | 6728 | 0 | 0 | 0 | 0 | 3502 | 162550 | 62041 | 62041 | 62041 | 62041 | 62041 | 62041 | 62041 | 0 | 0 | 0 | 0 | 52.0511 | M>=0 | 6-OCT-2005 18:30:11.00 | 6-OCT-2005 18:31:28.00 | xxxxxxx faux |  | 
387 | 0 | 12708 | 1647987 | 1106 | 0 | 26.9667 | 198.562 | 325800 | 0 | 0 | 0 | 0 | 63156 | 2170668 | 1710091 | 1710091 | 1710091 | 1710091 | 1710091 | 1710091 | 1710091 | 0 | 0 | 0 | 0 | 19.3849 | M>=0 | 6-OCT-2005 18:33:10.00 | 6-OCT-2005 19:00:09.00 |  |  | 
388 | 0 | 519 | 67493 | 1165 | 0 | 1.3 | 8.10938 | 342903 | 0 | 0 | 0 | 0 | 70031 | 2267731 | 1777671 | 1777671 | 1777671 | 1777671 | 1777671 | 1777671 | 1777671 | 0 | 0 | 0 | 0 | 20.423 | M>=0 | 6-OCT-2005 19:00:16.00 | 6-OCT-2005 19:01:25.00 |  |  | 
389 | 0 | 6775 | 905023 | 1850 | 0 | 13.1333 | 105.859 | 505280 | 0 | 0 | 0 | 0 | 108397 | 3464236 | 2689444 | 2689444 | 2689444 | 2689444 | 2689444 | 2689444 | 2689444 | 0 | 0 | 0 | 0 | 21.4529 | M>=0 | 6-OCT-2005 19:03:04.00 | 6-OCT-2005 19:16:08.00 |  |  | 
390 | 0 | 7805 | 352608 | 27830 | 0 | 41.2833 | 121.953 | 729216 | 0 | 0 | 0 | 0 | 36771 | 602232 | 552142 | 552142 | 552142 | 552142 | 552142 | 552142 | 552141 | 0 | 0 | 0 | 0 | 5.04254 | M>=0 | 6-OCT-2005 20:52:30.00 | 6-OCT-2005 21:34:08.00 | FISSION impact=12 |  | 
391 | 0 | 3561 | 99999 | 55492 | 0 | 59.8 | 55.6406 | 1434603 | 0 | 0 | 0 | 0 | 78519 | 727040 | 652142 | 652142 | 652142 | 652142 | 652142 | 652142 | 652141 | 0 | 0 | 0 | 0 | 5.47322 | M>=0 | 6-OCT-2005 21:37:12.00 | 6-OCT-2005 22:37:06.00 | FISSION impact=12 |  | 
392 | 0 | 12705 | 391709 | 160574 | 0 | 212.65 | 198.516 | 3857780 | 0 | 0 | 0 | 0 | 141510 | 1133226 | 1043851 | 1043851 | 1043851 | 1043851 | 1043851 | 1043851 | 1043851 | 0 | 0 | 0 | 0 | 3.66817 | M>=0 | 6-OCT-2005 22:40:25.00 | 7-OCT-2005 02:13:15.00 | FISSION impact=12 |  | 
393 | 0 | 12703 | 388506 | 263560 | 0 | 212.583 | 198.484 | 6241549 | 0 | 0 | 0 | 0 | 163373 | 1528655 | 1432357 | 1432357 | 1432357 | 1432357 | 1432357 | 1432357 | 1432358 | 0 | 0 | 0 | 0 | 2.61751 | M>=0 | 7-OCT-2005 02:13:22.00 | 7-OCT-2005 05:46:09.00 | FISSION impact=12 |  | 
394 | 0 | 4280 | 136671 | 299789 | 0 | 71.3667 | 66.875 | 7043977 | 0 | 0 | 0 | 0 | 170941 | 1668312 | 1569028 | 1569028 | 1569028 | 1569028 | 1569028 | 1569028 | 1569030 | 0 | 0 | 0 | 0 | 2.42677 | M>=0 | 7-OCT-2005 05:46:16.00 | 7-OCT-2005 06:57:27.00 | FISSION impact=12 |  | 
395 | 0 | 12708 | 414673 | 410077 | 0 | 210.1 | 198.562 | 9506684 | 0 | 0 | 0 | 0 | 194510 | 2109887 | 1983701 | 1983701 | 1983701 | 1983701 | 1983701 | 1983701 | 1983704 | 0 | 0 | 0 | 0 | 2.04603 | M>=0 | 7-OCT-2005 07:07:21.00 | 7-OCT-2005 10:37:24.00 | impact=13 |  | 
396 | 0 | 12705 | 383294 | 508364 | 0 | 211.533 | 198.516 | 11878634 | 0 | 0 | 0 | 0 | 216228 | 2500356 | 2366995 | 2366995 | 2366995 | 2366995 | 2366995 | 2366995 | 2366999 | 0 | 0 | 0 | 0 | 1.82031 | M>=0 | 7-OCT-2005 10:38:01.00 | 7-OCT-2005 14:09:17.00 | impact=13 |  | 
397 | 0 | 3449 | 86799 | 530765 | 0 | 57.95 | 53.8906 | 12530208 | 0 | 0 | 0 | 0 | 221015 | 2588583 | 2453794 | 2453794 | 2453794 | 2453794 | 2453794 | 2453794 | 2453799 | 0 | 0 | 0 | 0 | 1.76386 | M>=0 | 7-OCT-2005 14:09:23.00 | 7-OCT-2005 15:07:22.00 | impact=13 |  | 
398 | 0 | 11277 | 509923 | 563216 | 0 | 78.6 | 176.203 | 13736642 | 0 | 0 | 0 | 0 | 257290 | 3169902 | 2999246 | 2999246 | 2999246 | 2999246 | 2999246 | 2999246 | 2999251 | 0 | 0 | 0 | 0 | 1.87302 | M>=0 | 7-OCT-2005 15:36:24.00 | 7-OCT-2005 16:55:12.00 | impact=2 ELASTIC |  | 
399 | 0 | 12706 | 570086 | 597822 | 0 | 74.4167 | 198.531 | 14616508 | 0 | 0 | 0 | 0 | 335689 | 3805525 | 3569332 | 3569332 | 3569332 | 3569332 | 3569332 | 3569332 | 3569338 | 0 | 0 | 0 | 0 | 2.29664 | M>=0 | 7-OCT-2005 16:59:14.00 | 7-OCT-2005 18:13:27.00 | impact=14 ELASTIC |  | 
