Run | Tape | Buffers (save) | Events (save) | Faraday1 | Faraday2 | Length (min) | Size (MB) | Gene Direct | Gene Laser | Gene Elect | Gene Test | Gene MRQ | Gene TM | DEC | FC | OK | FT | AVL | OCD | OA | RAZ | Plastic (all) | Plastic (G) | Plastic (C) | Plastic (D) | Temps mort (%) | Trigger | Date (start) | Date (end) | Comments | Cahier | 
68 | 0 | 5656 | 487448 | 444 | 0 | 5.35533 | 88.375 | 58413 | 0 | 0 | 0 | 0 | 12863 | 1055170 | 484598 | 484598 | 484598 | 484598 | 484598 | 484598 | 484599 | 1748456 | 169255 | 1602374 | 43295 | 22.0208 | M>=2 | 10-MAR-2006 09:09:00.00 | 10-MAR-2006 09:14:11.00 | 78Kr + 40Ca 5.5 A.MeV |  | 
70 | 0 | 9201 | 36781 | 0 | 0 | 13.1481 | 143.766 | 147356 | 0 | 0 | 36785 | 147356 | 0 | 2 | 36785 | 36785 | 36785 | 36785 | 36785 | 36785 | 36786 | 0 | 0 | 0 | 0 | 0 | M>=0 | 11-MAR-2006 09:51:25.00 | 11-MAR-2006 10:04:29.00 | Piedestaux Si |  | 
71 | 0 | 8186 | 32721 | 0 | 0 | 11.697 | 127.906 | 131114 | 0 | 0 | 32724 | 131114 | 0 | 2 | 32724 | 32724 | 32724 | 32724 | 32724 | 32724 | 32725 | 0 | 0 | 0 | 0 | 0 | M>=0 | 11-MAR-2006 10:48:23.00 | 11-MAR-2006 11:00:13.00 | piedestaux CsI manquent cartes 7 et 11 |  | 
72 | 0 | 9533 | 38099 | 0 | 0 | 13.6508 | 148.953 | 152617 | 0 | 0 | 38100 | 152617 | 0 | 14 | 38100 | 38100 | 38100 | 38100 | 38100 | 38100 | 38101 | 0 | 0 | 0 | 0 | 0 | M>=0 | 11-MAR-2006 11:16:21.00 | 11-MAR-2006 11:30:10.00 | Piedestaux CsI complets |  | 
73 | 0 | 12705 | 38684 | 0 | 0 | 14.2327 | 198.516 | 159854 | 0 | 38748 | 0 | 159854 | 0 | 3319529 | 38748 | 38748 | 38748 | 38748 | 38748 | 38748 | 38749 | 0 | 0 | 0 | 0 | 0 | M>=0 | 11-MAR-2006 18:53:27.00 | 11-MAR-2006 19:08:04.00 | automate sans masquage |  | 
74 | 0 | 12706 | 38386 | 0 | 0 | 14.0187 | 198.531 | 155245 | 0 | 38329 | 0 | 155245 | 0 | 2220453 | 38329 | 38329 | 38329 | 38329 | 38329 | 38329 | 38330 | 0 | 0 | 0 | 0 | 0 | M>=0 | 11-MAR-2006 19:08:04.00 | 11-MAR-2006 19:22:05.00 | idem 73 |  | 
75 | 0 | 12707 | 38100 | 0 | 0 | 13.8718 | 198.547 | 153823 | 0 | 37973 | 0 | 153823 | 0 | 1510237 | 37973 | 37973 | 37973 | 37973 | 37973 | 37973 | 37974 | 0 | 0 | 0 | 0 | 0 | M>=0 | 11-MAR-2006 19:22:05.00 | 11-MAR-2006 19:36:01.00 | idem 73 |  | 
76 | 0 | 12646 | 37917 | 0 | 0 | 13.7695 | 197.594 | 152268 | 0 | 37817 | 0 | 152268 | 0 | 2598305 | 37817 | 37817 | 37817 | 37817 | 37817 | 37817 | 37818 | 0 | 0 | 0 | 0 | 0 | M>=0 | 11-MAR-2006 19:36:01.00 | 11-MAR-2006 19:49:24.00 | idem 73 arret apres 75 microns EOF ?? |  | 
77 | 0 | 12704 | 39336 | 0 | 0 | 14.5216 | 198.5 | 162602 | 0 | 39364 | 0 | 162602 | 0 | 1153726 | 39364 | 39364 | 39364 | 39364 | 39364 | 39364 | 39365 | 0 | 0 | 0 | 0 | 0 | M>=0 | 11-MAR-2006 19:58:28.00 | 11-MAR-2006 20:13:14.00 | Automates - deuxieme essai | p.71 | 
78 | 0 | 12705 | 55733 | 0 | 0 | 20.1218 | 198.516 | 224970 | 0 | 55772 | 0 | 224970 | 0 | 356373 | 55772 | 55772 | 55772 | 55772 | 55772 | 55772 | 55773 | 0 | 0 | 0 | 0 | 0 | M>=0 | 11-MAR-2006 20:13:14.00 | 11-MAR-2006 20:33:17.00 | Automates - deuxieme essai | p.71 | 
79 | 0 | 12707 | 86912 | 0 | 0 | 31.2525 | 198.547 | 349803 | 0 | 86982 | 0 | 349803 | 0 | 545174 | 86982 | 86982 | 86982 | 86982 | 86982 | 86982 | 86983 | 0 | 0 | 0 | 0 | 0 | M>=0 | 11-MAR-2006 20:33:17.00 | 11-MAR-2006 21:04:25.00 | Automates - deuxieme essai | p.71 | 
80 | 0 | 1008 | 7975 | 0 | 0 | 3.081 | 15.75 | 32358 | 0 | 7975 | 0 | 32358 | 0 | 48905 | 7975 | 7975 | 7975 | 7975 | 7975 | 7975 | 7976 | 0 | 0 | 0 | 0 | 0 | M>=0 | 11-MAR-2006 21:04:25.00 | 11-MAR-2006 21:07:27.00 | Automates - deuxieme essai | p.71 | 
81 | 0 | 8636 | 172723 | 0 | 0 | 62.1042 | 134.938 | 695756 | 0 | 172733 | 0 | 695756 | 0 | 894810 | 172733 | 172733 | 172733 | 172733 | 172733 | 172733 | 172734 | 0 | 0 | 0 | 0 | 0 | M>=0 | 11-MAR-2006 21:08:02.00 | 11-MAR-2006 22:10:05.00 | Automates - deuxieme essai | p.71 | 
82 | 0 | 12710 | 933756 | 0 | 0 | 30.6658 | 198.594 | 345171 | 0 | 0 | 0 | 0 | 37505 | 1041871 | 934851 | 934851 | 934851 | 934851 | 934851 | 934851 | 934851 | 1 | 1 | 0 | 0 | 10.8656 | M>=1 | 13-MAR-2006 10:30:03.00 | 13-MAR-2006 11:00:22.00 | premier run 82Kr faisceau CIME | p.73 | 
83 | 0 | 8005 | 595089 | 0 | 0 | 18.6685 | 125.078 | 207952 | 0 | 0 | 0 | 0 | 23347 | 665583 | 594142 | 594142 | 594142 | 594142 | 594142 | 594142 | 594143 | 0 | 0 | 0 | 0 | 11.2271 | M>=2 | 13-MAR-2006 11:00:23.00 | 13-MAR-2006 11:19:13.00 | run stopped for intervention D5 | p.73 | 
84 | 0 | 12706 | 279939 | 35 | 0 | 9.5505 | 198.531 | 106996 | 0 | 0 | 0 | 0 | 26391 | 371036 | 280374 | 280374 | 280374 | 280374 | 280374 | 280374 | 280375 | 22294 | 22294 | 0 | 0 | 24.6654 | M>=2 | 13-MAR-2006 12:36:25.00 | 13-MAR-2006 12:46:11.00 | 82Kr + 40Ca 5.5 A.MeV |  | 
85 | 0 | 12705 | 286543 | 10 | 0 | 9.4854 | 198.516 | 105207 | 0 | 0 | 0 | 0 | 26391 | 379990 | 286075 | 286075 | 286075 | 286075 | 286075 | 286075 | 286075 | 22099 | 22099 | 0 | 0 | 25.0848 | M>=2 | 13-MAR-2006 12:46:11.00 | 13-MAR-2006 12:55:26.00 | 82Kr + 40Ca 5.5 A.MeV |  | 
86 | 0 | 12705 | 286279 | 74 | 0 | 9.45468 | 198.516 | 104677 | 0 | 0 | 0 | 0 | 26444 | 379539 | 285656 | 285656 | 285656 | 285656 | 285656 | 285656 | 285657 | 22210 | 22210 | 0 | 0 | 25.2625 | M>=2 | 13-MAR-2006 12:55:26.00 | 13-MAR-2006 13:05:09.00 | 82Kr + 40Ca 5.5 A.MeV |  | 
87 | 0 | 12707 | 291133 | 11 | 0 | 9.45016 | 198.547 | 104508 | 0 | 0 | 0 | 0 | 26635 | 386028 | 290756 | 290756 | 290756 | 290756 | 290756 | 290756 | 290757 | 22176 | 22174 | 0 | 0 | 25.4861 | M>=2 | 13-MAR-2006 13:05:09.00 | 13-MAR-2006 13:14:23.00 | 82Kr + 40Ca 5.5 A.MeV |  | 
88 | 0 | 12706 | 291068 | 55 | 0 | 9.43565 | 198.531 | 104241 | 0 | 0 | 0 | 0 | 26411 | 385198 | 290479 | 290479 | 290479 | 290479 | 290479 | 290479 | 290480 | 22218 | 22218 | 0 | 0 | 25.3365 | M>=2 | 13-MAR-2006 13:14:23.00 | 13-MAR-2006 13:24:06.00 | 82Kr + 40Ca 5.5 A.MeV |  | 
89 | 0 | 12709 | 292823 | 12 | 0 | 9.36104 | 198.578 | 103070 | 0 | 0 | 0 | 0 | 26589 | 389104 | 292136 | 292136 | 292136 | 292136 | 292136 | 292136 | 292137 | 21987 | 21987 | 0 | 0 | 25.797 | M>=2 | 13-MAR-2006 13:24:06.00 | 13-MAR-2006 13:33:16.00 | 82Kr + 40Ca 5.5 A.MeV |  | 
90 | 0 | 12707 | 289449 | 40 | 0 | 9.37551 | 198.547 | 103055 | 0 | 0 | 0 | 0 | 26206 | 382874 | 288167 | 288167 | 288167 | 288167 | 288167 | 288167 | 288168 | 22146 | 22146 | 0 | 0 | 25.4291 | M>=2 | 13-MAR-2006 13:33:16.00 | 13-MAR-2006 13:42:27.00 | 82Kr + 40Ca 5.5 A.MeV |  | 
91 | 0 | 12706 | 290449 | 22 | 0 | 9.34885 | 198.531 | 103411 | 0 | 0 | 0 | 0 | 26721 | 385971 | 289768 | 289768 | 289768 | 289768 | 289768 | 289769 | 289769 | 22201 | 22201 | 0 | 0 | 25.8396 | M>=2 | 13-MAR-2006 13:42:27.00 | 13-MAR-2006 13:52:07.00 | 82Kr + 40Ca 5.5 A.MeV |  | 
92 | 0 | 12707 | 286345 | 37 | 0 | 9.51816 | 198.547 | 104946 | 0 | 0 | 0 | 0 | 26618 | 377986 | 285567 | 285567 | 285567 | 285567 | 285567 | 285567 | 285567 | 22628 | 22628 | 0 | 0 | 25.3635 | M>=2 | 13-MAR-2006 13:52:08.00 | 13-MAR-2006 14:01:23.00 | 82Kr + 40Ca 5.5 A.MeV |  | 
93 | 0 | 12710 | 287083 | 52 | 0 | 9.58434 | 198.594 | 105325 | 0 | 0 | 0 | 0 | 26538 | 378019 | 286064 | 286064 | 286064 | 286064 | 286064 | 286064 | 286065 | 22612 | 22612 | 0 | 0 | 25.1963 | M>=2 | 13-MAR-2006 14:01:23.00 | 13-MAR-2006 14:11:11.00 | 82Kr + 40Ca 5.5 A.MeV |  | 
94 | 0 | 12704 | 288348 | 12 | 0 | 9.36727 | 198.5 | 103902 | 0 | 0 | 0 | 0 | 26509 | 381411 | 287887 | 287887 | 287887 | 287887 | 287887 | 287887 | 287888 | 22396 | 22396 | 0 | 0 | 25.5135 | M>=2 | 13-MAR-2006 14:11:11.00 | 13-MAR-2006 14:20:22.00 | 82Kr + 40Ca 5.5 A.MeV |  | 
95 | 0 | 12703 | 290113 | 107 | 0 | 9.29636 | 198.484 | 103385 | 0 | 0 | 0 | 0 | 26820 | 385563 | 289892 | 289891 | 289891 | 289891 | 289891 | 289891 | 289892 | 22209 | 22207 | 0 | 0 | 25.9419 | M>=2 | 13-MAR-2006 14:20:22.00 | 13-MAR-2006 14:30:00.00 | 82Kr + 40Ca 5.5 A.MeV |  | 
96 | 0 | 12708 | 290930 | 14 | 0 | 9.28471 | 198.562 | 102440 | 0 | 0 | 0 | 0 | 26525 | 387410 | 291177 | 291177 | 291177 | 291177 | 291177 | 291177 | 291178 | 21997 | 21997 | 0 | 0 | 25.8932 | M>=2 | 13-MAR-2006 14:30:01.00 | 13-MAR-2006 14:39:09.00 | 82Kr + 40Ca 5.5 A.MeV |  | 
97 | 0 | 12706 | 289759 | 59 | 0 | 9.36774 | 198.531 | 103569 | 0 | 0 | 0 | 0 | 26548 | 384892 | 289442 | 289442 | 289442 | 289442 | 289442 | 289442 | 289442 | 22223 | 22222 | 0 | 0 | 25.6332 | M>=2 | 13-MAR-2006 14:39:09.00 | 13-MAR-2006 14:48:20.00 | 82Kr + 40Ca 5.5 A.MeV |  | 
98 | 0 | 12704 | 290133 | 2 | 0 | 9.44248 | 198.5 | 104984 | 0 | 0 | 0 | 0 | 26847 | 384970 | 289840 | 289840 | 289840 | 289840 | 289840 | 289840 | 289841 | 22468 | 22468 | 0 | 0 | 25.5725 | M>=2 | 13-MAR-2006 14:48:20.00 | 13-MAR-2006 14:58:03.00 | 82Kr + 40Ca 5.5 A.MeV |  | 
99 | 0 | 12707 | 291313 | 46 | 0 | 9.52522 | 198.547 | 104959 | 0 | 0 | 0 | 0 | 26382 | 385350 | 291087 | 291087 | 291087 | 291087 | 291087 | 291087 | 291088 | 22533 | 22533 | 0 | 0 | 25.1355 | M>=2 | 13-MAR-2006 14:58:03.00 | 13-MAR-2006 15:07:19.00 | en fin de run, tension mise sur cible:5kV. SiLi 10,11,12 demasques en cours de run. | p.76 | 
100 | 0 | 12707 | 295755 | 1 | 0 | 9.35736 | 198.547 | 103409 | 0 | 0 | 0 | 0 | 26567 | 391893 | 294835 | 294835 | 294835 | 294835 | 294835 | 294835 | 294836 | 22072 | 22072 | 0 | 0 | 25.6912 | M>=2 | 13-MAR-2006 15:07:19.00 | 13-MAR-2006 15:16:30.00 | 82Kr + 40Ca 5.5 A.MeV |  | 
101 | 0 | 12707 | 298879 | 23 | 0 | 9.27239 | 198.547 | 101850 | 0 | 0 | 0 | 0 | 26121 | 397555 | 297765 | 297765 | 297765 | 297765 | 297765 | 297765 | 297766 | 21799 | 21799 | 0 | 0 | 25.6465 | M>=2 | 13-MAR-2006 15:16:30.00 | 13-MAR-2006 15:26:08.00 | 82Kr + 40Ca 5.5 A.MeV |  | 
102 | 0 | 12705 | 295591 | 10 | 0 | 9.37174 | 198.516 | 103840 | 0 | 0 | 0 | 0 | 26540 | 391059 | 294546 | 294546 | 294546 | 294546 | 294546 | 294546 | 294546 | 22082 | 22082 | 0 | 0 | 25.5586 | M>=2 | 13-MAR-2006 15:26:08.00 | 13-MAR-2006 15:35:19.00 | 82Kr + 40Ca 5.5 A.MeV |  | 
103 | 0 | 12706 | 298060 | 90 | 0 | 9.36731 | 198.531 | 103112 | 0 | 0 | 0 | 0 | 26429 | 393951 | 296668 | 296668 | 296668 | 296668 | 296668 | 296668 | 296669 | 21979 | 21979 | 0 | 0 | 25.6314 | M>=2 | 13-MAR-2006 15:35:19.00 | 13-MAR-2006 15:44:30.00 | 82Kr + 40Ca 5.5 A.MeV |  | 
104 | 0 | 12706 | 300229 | 3 | 0 | 9.29 | 198.531 | 102550 | 0 | 0 | 0 | 0 | 26504 | 398286 | 299094 | 299094 | 299094 | 299094 | 299094 | 299094 | 299095 | 21817 | 21817 | 0 | 0 | 25.845 | M>=2 | 13-MAR-2006 15:44:30.00 | 13-MAR-2006 15:54:08.00 | 82Kr + 40Ca 5.5 A.MeV |  | 
105 | 0 | 12707 | 306606 | 4 | 0 | 9.21449 | 198.547 | 101521 | 0 | 0 | 0 | 0 | 26636 | 408984 | 305929 | 305929 | 305929 | 305929 | 305929 | 305929 | 305930 | 21562 | 21562 | 0 | 0 | 26.2369 | M>=2 | 13-MAR-2006 15:54:08.00 | 13-MAR-2006 16:03:14.00 | 82Kr + 40Ca 5.5 A.MeV |  | 
106 | 0 | 12705 | 307036 | 0 | 0 | 9.07832 | 198.516 | 100153 | 0 | 0 | 0 | 0 | 26234 | 412031 | 306605 | 306605 | 306605 | 306605 | 306605 | 306605 | 306605 | 21296 | 21296 | 0 | 0 | 26.1939 | M>=2 | 13-MAR-2006 16:03:14.00 | 13-MAR-2006 16:12:16.00 | 82Kr + 40Ca 5.5 A.MeV |  | 
107 | 0 | 12704 | 305715 | 0 | 0 | 9.13603 | 198.5 | 101462 | 0 | 0 | 0 | 0 | 26742 | 408207 | 305053 | 305053 | 305053 | 305053 | 305053 | 305053 | 305053 | 21521 | 21521 | 0 | 0 | 26.3567 | M>=2 | 13-MAR-2006 16:12:17.00 | 13-MAR-2006 16:21:21.00 | 82Kr + 40Ca 5.5 A.MeV |  | 
108 | 0 | 12710 | 301446 | 0 | 0 | 9.36608 | 198.594 | 102724 | 0 | 0 | 0 | 0 | 26605 | 400899 | 300939 | 300939 | 300939 | 300939 | 300939 | 300939 | 300940 | 21842 | 21842 | 0 | 0 | 25.8995 | M>=2 | 13-MAR-2006 16:21:21.00 | 13-MAR-2006 16:31:01.00 | 82Kr + 40Ca 5.5 A.MeV |  | 
109 | 0 | 12704 | 299198 | 0 | 0 | 9.30191 | 198.5 | 103544 | 0 | 0 | 0 | 0 | 26493 | 397640 | 298850 | 298850 | 298850 | 298850 | 298850 | 298850 | 298851 | 21904 | 21904 | 0 | 0 | 25.5862 | M>=2 | 13-MAR-2006 16:31:02.00 | 13-MAR-2006 16:40:11.00 | 82Kr + 40Ca 5.5 A.MeV |  | 
110 | 0 | 12706 | 298671 | 0 | 0 | 9.33896 | 198.531 | 103391 | 0 | 0 | 0 | 0 | 26379 | 396296 | 298207 | 298207 | 298207 | 298207 | 298207 | 298207 | 298208 | 21986 | 21986 | 0 | 0 | 25.5138 | M>=2 | 13-MAR-2006 16:40:12.00 | 13-MAR-2006 16:49:22.00 | 82Kr + 40Ca 5.5 A.MeV |  | 
111 | 0 | 9736 | 226882 | 0 | 0 | 7.18687 | 152.125 | 79277 | 0 | 0 | 0 | 0 | 20400 | 301023 | 226180 | 226180 | 226180 | 226180 | 226180 | 226180 | 226180 | 16801 | 16801 | 0 | 0 | 25.7326 | M>=2 | 13-MAR-2006 16:49:22.00 | 13-MAR-2006 16:56:28.00 | 82Kr + 40Ca 5.5 A.MeV |  | 
112 | 0 | 12711 | 997544 | 7 | 0 | 21.9749 | 198.609 | 246802 | 0 | 0 | 0 | 0 | 37191 | 1175075 | 997700 | 997700 | 997700 | 997700 | 997700 | 997700 | 997701 | 0 | 0 | 0 | 0 | 15.0692 | M>=2 | 13-MAR-2006 17:27:22.00 | 13-MAR-2006 17:49:21.00 | 82Kr + 40Ca 5.5 A.MeV |  | 
113 | 0 | 12705 | 989126 | 2 | 0 | 23.9794 | 198.516 | 269351 | 0 | 0 | 0 | 0 | 37135 | 1159970 | 988095 | 988095 | 988095 | 988095 | 988095 | 988095 | 988095 | 0 | 0 | 0 | 0 | 13.7868 | M>=2 | 13-MAR-2006 17:49:21.00 | 13-MAR-2006 18:13:20.00 | 82Kr + 40Ca 5.5 A.MeV |  | 
114 | 0 | 12712 | 997262 | 4 | 0 | 22.6956 | 198.625 | 253784 | 0 | 0 | 0 | 0 | 37707 | 1168842 | 997109 | 997109 | 997109 | 997109 | 997109 | 997109 | 997109 | 0 | 0 | 0 | 0 | 14.8579 | M>=2 | 13-MAR-2006 18:13:21.00 | 13-MAR-2006 18:36:11.00 | 82Kr + 40Ca 5.5 A.MeV |  | 
115 | 0 | 9537 | 745272 | 1 | 0 | 16.5775 | 149.016 | 185241 | 0 | 0 | 0 | 6 | 27882 | 874953 | 743053 | 743053 | 743053 | 743053 | 743053 | 743053 | 743054 | 0 | 0 | 0 | 0 | 15.0522 | M>=2 | 13-MAR-2006 18:36:12.00 | 13-MAR-2006 18:52:29.00 | 82Kr + 40Ca 5.5 A.MeV |  | 
116 | 0 | 12707 | 1043831 | 1568 | 0 | 20.821 | 198.547 | 234390 | 0 | 0 | 0 | 0 | 37616 | 1235749 | 1043948 | 1043948 | 1043948 | 1043948 | 1043948 | 1043948 | 1043948 | 0 | 0 | 0 | 0 | 16.0485 | M>=2 | 13-MAR-2006 20:55:20.00 | 13-MAR-2006 21:16:15.00 | 82Kr + 40Ca 5.5 A.MeV |  | 
117 | 0 | 4247 | 346807 | 1 | 0 | 7.14895 | 66.3594 | 77860 | 0 | 0 | 0 | 0 | 12523 | 406900 | 344266 | 344266 | 344266 | 344266 | 344266 | 344266 | 344266 | 0 | 0 | 0 | 0 | 16.084 | M>=2 | 13-MAR-2006 21:16:15.00 | 13-MAR-2006 21:23:19.00 | 82Kr + 40Ca 5.5 A.MeV |  | 
118 | 0 | 12707 | 1043770 | 0 | 0 | 21.7787 | 198.547 | 245456 | 0 | 0 | 0 | 0 | 37544 | 1238144 | 1044910 | 1044910 | 1044910 | 1044910 | 1044910 | 1044910 | 1044911 | 0 | 0 | 0 | 0 | 15.2956 | M>=2 | 13-MAR-2006 21:41:25.00 | 13-MAR-2006 22:03:18.00 | Pssage au mode gene-Physique automatique | p.79 | 
119 | 0 | 12708 | 1068669 | 1 | 0 | 20.6622 | 198.562 | 231268 | 0 | 0 | 0 | 0 | 37506 | 1279625 | 1066180 | 1066180 | 1066180 | 1066180 | 1066180 | 1066180 | 1066181 | 0 | 0 | 0 | 0 | 16.2175 | M>=2 | 13-MAR-2006 22:03:19.00 | 13-MAR-2006 22:24:08.00 | 82Kr + 40Ca 5.5 A.MeV |  | 
120 | 0 | 816 | 70869 | 0 | 0 | 69.7168 | 12.75 | 13065 | 0 | 0 | 0 | 0 | 2591 | 87406 | 70900 | 70900 | 70900 | 70900 | 70900 | 70900 | 70900 | 0 | 0 | 0 | 0 | 19.8316 | M>=2 | 13-MAR-2006 22:24:09.00 | 13-MAR-2006 23:34:00.00 | Crash acquisition |  | 
121 | 0 | 12706 | 888825 | 1323 | 0 | 33.3695 | 198.531 | 376402 | 0 | 0 | 0 | 0 | 35778 | 1011821 | 889850 | 889850 | 889850 | 889850 | 889850 | 889850 | 889851 | 0 | 0 | 0 | 0 | 9.50526 | M>=2 | 14-MAR-2006 00:31:21.00 | 14-MAR-2006 01:05:02.00 | 82Kr + 40Ca 5.5 A.MeV |  | 
122 | 0 | 12709 | 890034 | 1310 | 0 | 33.5277 | 198.578 | 376217 | 0 | 0 | 0 | 0 | 35952 | 985170 | 889256 | 889256 | 889256 | 889256 | 889256 | 889256 | 889257 | 0 | 0 | 0 | 0 | 9.55619 | M>=2 | 14-MAR-2006 01:05:02.00 | 14-MAR-2006 01:38:17.00 | 82Kr + 40Ca 5.5 A.MeV |  | 
123 | 0 | 12704 | 891105 | 1309 | 0 | 34.2003 | 198.5 | 384740 | 0 | 0 | 0 | 0 | 36266 | 984209 | 891252 | 891252 | 891252 | 891252 | 891252 | 891252 | 891253 | 0 | 0 | 0 | 0 | 9.42611 | M>=2 | 14-MAR-2006 01:38:18.00 | 14-MAR-2006 02:12:24.00 | 82Kr + 40Ca 5.5 A.MeV |  | 
124 | 0 | 12706 | 890655 | 1309 | 0 | 34.8803 | 198.531 | 392224 | 0 | 0 | 0 | 0 | 36371 | 983888 | 891375 | 891375 | 891375 | 891375 | 891375 | 891375 | 891376 | 0 | 0 | 0 | 0 | 9.27302 | M>=2 | 14-MAR-2006 02:12:24.00 | 14-MAR-2006 02:47:20.00 | 82Kr + 40Ca 5.5 A.MeV |  | 
125 | 0 | 12704 | 890227 | 1309 | 0 | 35.1068 | 198.5 | 394812 | 0 | 0 | 0 | 0 | 36214 | 980474 | 889563 | 889563 | 889563 | 889563 | 889563 | 889563 | 889563 | 0 | 0 | 0 | 0 | 9.17247 | M>=2 | 14-MAR-2006 02:47:20.00 | 14-MAR-2006 03:22:23.00 | 82Kr + 40Ca 5.5 A.MeV |  | 
126 | 0 | 12282 | 864228 | 1345 | 0 | 23.8186 | 191.906 | 266889 | 0 | 0 | 0 | 0 | 34364 | 998072 | 864223 | 864223 | 864223 | 864223 | 864223 | 864223 | 864223 | 0 | 0 | 0 | 0 | 12.8758 | M>=2 | 14-MAR-2006 03:22:23.00 | 14-MAR-2006 03:46:18.00 | 82Kr + 40Ca 5.5 A.MeV |  | 
