run=7584 | aqcuisition status=Running | starting date=Sat Jun 13 01:00:54 2015 | stopping date=Sat Jun 13 01:01:39 2015 | read events=17974 | good events=17965 | store events=17965 | wrong number of blocks=4 | block errors=5 | nfiles=10 | frequency=351.98 | duration=51.1
run=7585 | aqcuisition status=Running | starting date=Sat Jun 13 01:01:45 2015 | stopping date=Sat Jun 13 01:02:26 2015 | read events=17789 | good events=17782 | store events=17782 | wrong number of blocks=3 | block errors=4 | nfiles=10 | frequency=381.00 | duration=46.7
run=7586 | aqcuisition status=Running | starting date=Sat Jun 13 01:02:30 2015 | stopping date=Sat Jun 13 01:03:11 2015 | read events=17870 | good events=17862 | store events=17862 | wrong number of blocks=3 | block errors=5 | nfiles=10 | frequency=383.76 | duration=46.7
run=7587 | aqcuisition status=Running | starting date=Sat Jun 13 01:03:15 2015 | stopping date=Sat Jun 13 01:03:55 2015 | read events=17771 | good events=17762 | store events=17762 | wrong number of blocks=4 | block errors=5 | nfiles=10 | frequency=389.90 | duration=45.6
run=7588 | aqcuisition status=Running | starting date=Sat Jun 13 01:04:00 2015 | stopping date=Sat Jun 13 01:04:41 2015 | read events=17854 | good events=17847 | store events=17847 | wrong number of blocks=3 | block errors=4 | nfiles=10 | frequency=383.26 | duration=46.7
run=7589 | aqcuisition status=Running | starting date=Sat Jun 13 01:04:46 2015 | stopping date=Sat Jun 13 01:05:28 2015 | read events=17809 | good events=17800 | store events=17800 | wrong number of blocks=4 | block errors=5 | nfiles=10 | frequency=372.47 | duration=47.8
run=7590 | aqcuisition status=Running | starting date=Sat Jun 13 01:05:33 2015 | stopping date=Sat Jun 13 01:06:16 2015 | read events=17525 | good events=17519 | store events=17519 | wrong number of blocks=1 | block errors=5 | nfiles=10 | frequency=358.91 | duration=48.9
run=7591 | aqcuisition status=Running | starting date=Sat Jun 13 01:06:21 2015 | stopping date=Sat Jun 13 01:07:03 2015 | read events=17740 | good events=17729 | store events=17729 | wrong number of blocks=7 | block errors=4 | nfiles=10 | frequency=371.93 | duration=47.8
run=7592 | aqcuisition status=Running | starting date=Sat Jun 13 01:07:07 2015 | stopping date=Sat Jun 13 01:08:06 2015 | read events=18067 | good events=18056 | store events=18056 | wrong number of blocks=7 | block errors=4 | nfiles=10 | frequency=271.58 | duration=66.7
run=7593 | aqcuisition status=Running | starting date=Sat Jun 13 01:08:11 2015 | stopping date=Sat Jun 13 01:09:00 2015 | read events=18009 | good events=17999 | store events=17999 | wrong number of blocks=7 | block errors=3 | nfiles=10 | frequency=323.50 | duration=55.6
run=7594 | aqcuisition status=Running | starting date=Sat Jun 13 01:09:05 2015 | stopping date=Sat Jun 13 01:09:51 2015 | read events=17911 | good events=17900 | store events=17900 | wrong number of blocks=6 | block errors=5 | nfiles=10 | frequency=342.72 | duration=52.2
run=7595 | aqcuisition status=Running | starting date=Sat Jun 13 01:09:56 2015 | stopping date=Sat Jun 13 01:10:42 2015 | read events=18125 | good events=18118 | store events=18118 | wrong number of blocks=3 | block errors=4 | nfiles=10 | frequency=347.60 | duration=52.2
run=7596 | aqcuisition status=Running | starting date=Sat Jun 13 01:10:48 2015 | stopping date=Sat Jun 13 01:11:34 2015 | read events=17909 | good events=17904 | store events=17904 | wrong number of blocks=1 | block errors=4 | nfiles=10 | frequency=344.13 | duration=52.2
run=7597 | aqcuisition status=Running | starting date=Sat Jun 13 01:11:39 2015 | stopping date=Sat Jun 13 01:12:24 2015 | read events=17884 | good events=17872 | store events=17872 | wrong number of blocks=7 | block errors=5 | nfiles=10 | frequency=350.11 | duration=51.1
run=7598 | aqcuisition status=Running | starting date=Sat Jun 13 01:12:30 2015 | stopping date=Sat Jun 13 01:13:18 2015 | read events=18078 | good events=18069 | store events=18069 | wrong number of blocks=4 | block errors=5 | nfiles=10 | frequency=331.39 | duration=54.4
run=7599 | aqcuisition status=Running | starting date=Sat Jun 13 01:13:23 2015 | stopping date=Sat Jun 13 01:14:12 2015 | read events=17758 | good events=17750 | store events=17750 | wrong number of blocks=5 | block errors=3 | nfiles=10 | frequency=320.70 | duration=55.6
run=7600 | aqcuisition status=Running | starting date=Sat Jun 13 01:14:17 2015 | stopping date=Sat Jun 13 01:15:06 2015 | read events=17919 | good events=17914 | store events=17914 | wrong number of blocks=1 | block errors=4 | nfiles=10 | frequency=322.64 | duration=55.6
run=7601 | aqcuisition status=Running | starting date=Sat Jun 13 01:15:12 2015 | stopping date=Sat Jun 13 01:15:59 2015 | read events=17614 | good events=17604 | store events=17604 | wrong number of blocks=5 | block errors=5 | nfiles=10 | frequency=331.00 | duration=53.3
run=7602 | aqcuisition status=Running | starting date=Sat Jun 13 01:16:04 2015 | stopping date=Sat Jun 13 01:16:53 2015 | read events=17640 | good events=17633 | store events=17633 | wrong number of blocks=3 | block errors=4 | nfiles=10 | frequency=317.88 | duration=55.6
run=7603 | aqcuisition status=Running | starting date=Sat Jun 13 01:16:59 2015 | stopping date=Sat Jun 13 01:17:54 2015 | read events=17622 | good events=17612 | store events=17612 | wrong number of blocks=5 | block errors=5 | nfiles=10 | frequency=283.61 | duration=62.2
run=7604 | aqcuisition status=Running | starting date=Sat Jun 13 01:17:59 2015 | stopping date=Sat Jun 13 01:18:47 2015 | read events=17826 | good events=17820 | store events=17820 | wrong number of blocks=3 | block errors=3 | nfiles=10 | frequency=327.73 | duration=54.4
run=7605 | aqcuisition status=Running | starting date=Sat Jun 13 01:18:52 2015 | stopping date=Sat Jun 13 01:19:40 2015 | read events=17803 | good events=17794 | store events=17794 | wrong number of blocks=4 | block errors=5 | nfiles=10 | frequency=326.71 | duration=54.4
run=7606 | aqcuisition status=Running | starting date=Sat Jun 13 01:19:46 2015 | stopping date=Sat Jun 13 01:20:33 2015 | read events=18032 | good events=18024 | store events=18024 | wrong number of blocks=3 | block errors=5 | nfiles=10 | frequency=337.73 | duration=53.3
run=7607 | aqcuisition status=Running | starting date=Sat Jun 13 01:20:39 2015 | stopping date=Sat Jun 13 01:21:26 2015 | read events=17914 | good events=17903 | store events=17903 | wrong number of blocks=6 | block errors=5 | nfiles=10 | frequency=337.12 | duration=53.3
run=7608 | aqcuisition status=Running | starting date=Sat Jun 13 01:21:31 2015 | stopping date=Sat Jun 13 01:22:15 2015 | read events=17923 | good events=17918 | store events=17918 | wrong number of blocks=2 | block errors=3 | nfiles=10 | frequency=358.69 | duration=50.0
run=7609 | aqcuisition status=Running | starting date=Sat Jun 13 01:22:20 2015 | stopping date=Sat Jun 13 01:23:06 2015 | read events=18000 | good events=17989 | store events=17989 | wrong number of blocks=6 | block errors=5 | nfiles=10 | frequency=344.45 | duration=52.2
run=7610 | aqcuisition status=Running | starting date=Sat Jun 13 01:23:11 2015 | stopping date=Sat Jun 13 01:23:58 2015 | read events=17994 | good events=17990 | store events=17990 | wrong number of blocks=0 | block errors=4 | nfiles=10 | frequency=337.12 | duration=53.3
run=7611 | aqcuisition status=Running | starting date=Sat Jun 13 01:24:04 2015 | stopping date=Sat Jun 13 01:24:52 2015 | read events=17848 | good events=17833 | store events=17833 | wrong number of blocks=10 | block errors=5 | nfiles=10 | frequency=328.71 | duration=54.4
run=7612 | aqcuisition status=Running | starting date=Sat Jun 13 01:24:57 2015 | stopping date=Sat Jun 13 01:25:44 2015 | read events=17779 | good events=17769 | store events=17769 | wrong number of blocks=6 | block errors=4 | nfiles=10 | frequency=333.31 | duration=53.3
run=7613 | aqcuisition status=Running | starting date=Sat Jun 13 01:25:49 2015 | stopping date=Sat Jun 13 01:26:36 2015 | read events=17999 | good events=17993 | store events=17993 | wrong number of blocks=1 | block errors=5 | nfiles=10 | frequency=337.75 | duration=53.3
run=7614 | aqcuisition status=Running | starting date=Sat Jun 13 01:26:41 2015 | stopping date=Sat Jun 13 01:27:30 2015 | read events=17808 | good events=17801 | store events=17801 | wrong number of blocks=2 | block errors=5 | nfiles=10 | frequency=321.56 | duration=55.6
run=7615 | aqcuisition status=Running | starting date=Sat Jun 13 01:27:35 2015 | stopping date=Sat Jun 13 01:28:22 2015 | read events=17949 | good events=17942 | store events=17942 | wrong number of blocks=2 | block errors=5 | nfiles=10 | frequency=337.10 | duration=53.3
run=7616 | aqcuisition status=Running | starting date=Sat Jun 13 01:28:27 2015 | stopping date=Sat Jun 13 01:29:17 2015 | read events=18106 | good events=18099 | store events=18099 | wrong number of blocks=2 | block errors=5 | nfiles=10 | frequency=319.10 | duration=56.7
run=7617 | aqcuisition status=Running | starting date=Sat Jun 13 01:29:23 2015 | stopping date=Sat Jun 13 01:30:11 2015 | read events=18284 | good events=18275 | store events=18275 | wrong number of blocks=4 | block errors=5 | nfiles=10 | frequency=337.16 | duration=54.4
run=7618 | aqcuisition status=Running | starting date=Sat Jun 13 01:30:17 2015 | stopping date=Sat Jun 13 01:31:05 2015 | read events=17950 | good events=17945 | store events=17945 | wrong number of blocks=1 | block errors=4 | nfiles=10 | frequency=329.49 | duration=54.4
run=7619 | aqcuisition status=Running | starting date=Sat Jun 13 01:31:10 2015 | stopping date=Sat Jun 13 01:32:01 2015 | read events=18159 | good events=18150 | store events=18150 | wrong number of blocks=4 | block errors=5 | nfiles=10 | frequency=314.44 | duration=57.8
run=7620 | aqcuisition status=Running | starting date=Sat Jun 13 01:32:07 2015 | stopping date=Sat Jun 13 01:32:58 2015 | read events=17997 | good events=17990 | store events=17990 | wrong number of blocks=4 | block errors=3 | nfiles=10 | frequency=311.21 | duration=57.8
run=7621 | aqcuisition status=Running | starting date=Sat Jun 13 01:33:04 2015 | stopping date=Sat Jun 13 01:33:57 2015 | read events=18069 | good events=18060 | store events=18060 | wrong number of blocks=4 | block errors=5 | nfiles=10 | frequency=301.00 | duration=60.0
run=7622 | aqcuisition status=Running | starting date=Sat Jun 13 01:34:03 2015 | stopping date=Sat Jun 13 01:34:54 2015 | read events=17776 | good events=17766 | store events=17766 | wrong number of blocks=5 | block errors=5 | nfiles=10 | frequency=307.85 | duration=57.8
run=7623 | aqcuisition status=Running | starting date=Sat Jun 13 01:35:00 2015 | stopping date=Sat Jun 13 01:35:50 2015 | read events=17470 | good events=17465 | store events=17465 | wrong number of blocks=1 | block errors=4 | nfiles=10 | frequency=307.41 | duration=56.7
run=7624 | aqcuisition status=Running | starting date=Sat Jun 13 01:35:56 2015 | stopping date=Sat Jun 13 01:36:48 2015 | read events=17741 | good events=17728 | store events=17728 | wrong number of blocks=8 | block errors=5 | nfiles=10 | frequency=301.51 | duration=58.9
run=7625 | aqcuisition status=Running | starting date=Sat Jun 13 01:36:54 2015 | stopping date=Sat Jun 13 02:00:00 2015 | read events=17846 | good events=17834 | store events=17834 | wrong number of blocks=8 | block errors=4 | nfiles=10 | frequency=11.56 | duration=1541.1
run=7626 | aqcuisition status=Running | starting date=Sat Jun 13 02:00:02 2015 | stopping date=Sat Jun 13 02:00:23 2015 | read events=18075 | good events=18068 | store events=18068 | wrong number of blocks=3 | block errors=4 | nfiles=10 | frequency=740.59 | duration=24.4
run=7627 | aqcuisition status=Running | starting date=Sat Jun 13 02:00:26 2015 | stopping date=Sat Jun 13 02:00:51 2015 | read events=18085 | good events=18074 | store events=18074 | wrong number of blocks=6 | block errors=5 | nfiles=10 | frequency=626.23 | duration=28.9
run=7628 | aqcuisition status=Running | starting date=Sat Jun 13 02:00:54 2015 | stopping date=Sat Jun 13 02:01:16 2015 | read events=17828 | good events=17819 | store events=17819 | wrong number of blocks=5 | block errors=4 | nfiles=10 | frequency=698.04 | duration=25.6
run=7629 | aqcuisition status=Running | starting date=Sat Jun 13 02:01:18 2015 | stopping date=Sat Jun 13 02:01:42 2015 | read events=17503 | good events=17493 | store events=17493 | wrong number of blocks=6 | block errors=4 | nfiles=10 | frequency=630.52 | duration=27.8
run=7630 | aqcuisition status=Running | starting date=Sat Jun 13 02:01:45 2015 | stopping date=Sat Jun 13 02:02:09 2015 | read events=17888 | good events=17878 | store events=17878 | wrong number of blocks=6 | block errors=4 | nfiles=10 | frequency=643.52 | duration=27.8
run=7631 | aqcuisition status=Running | starting date=Sat Jun 13 02:02:12 2015 | stopping date=Sat Jun 13 02:02:35 2015 | read events=17749 | good events=17732 | store events=17732 | wrong number of blocks=12 | block errors=5 | nfiles=10 | frequency=665.75 | duration=26.7
run=7632 | aqcuisition status=Running | starting date=Sat Jun 13 02:02:37 2015 | stopping date=Sat Jun 13 02:03:02 2015 | read events=17538 | good events=17527 | store events=17527 | wrong number of blocks=7 | block errors=4 | nfiles=10 | frequency=607.77 | duration=28.9
run=7633 | aqcuisition status=Running | starting date=Sat Jun 13 02:03:04 2015 | stopping date=Sat Jun 13 02:03:28 2015 | read events=17559 | good events=17546 | store events=17546 | wrong number of blocks=10 | block errors=3 | nfiles=10 | frequency=631.20 | duration=27.8
run=7634 | aqcuisition status=Running | starting date=Sat Jun 13 02:03:30 2015 | stopping date=Sat Jun 13 02:03:53 2015 | read events=17852 | good events=17838 | store events=17838 | wrong number of blocks=11 | block errors=3 | nfiles=10 | frequency=672.46 | duration=26.7
run=7635 | aqcuisition status=Running | starting date=Sat Jun 13 02:03:56 2015 | stopping date=Sat Jun 13 02:04:16 2015 | read events=17148 | good events=17139 | store events=17139 | wrong number of blocks=5 | block errors=4 | nfiles=10 | frequency=735.10 | duration=23.3
run=7636 | aqcuisition status=Running | starting date=Sat Jun 13 02:04:19 2015 | stopping date=Sat Jun 13 02:04:40 2015 | read events=17683 | good events=17671 | store events=17671 | wrong number of blocks=8 | block errors=4 | nfiles=10 | frequency=724.18 | duration=24.4
run=7637 | aqcuisition status=Running | starting date=Sat Jun 13 02:04:43 2015 | stopping date=Sat Jun 13 02:05:04 2015 | read events=17331 | good events=17323 | store events=17323 | wrong number of blocks=4 | block errors=4 | nfiles=10 | frequency=707.68 | duration=24.4
run=7638 | aqcuisition status=Running | starting date=Sat Jun 13 02:05:07 2015 | stopping date=Sat Jun 13 02:05:29 2015 | read events=17343 | good events=17336 | store events=17336 | wrong number of blocks=3 | block errors=4 | nfiles=10 | frequency=677.09 | duration=25.6
run=7639 | aqcuisition status=Running | starting date=Sat Jun 13 02:05:32 2015 | stopping date=Sat Jun 13 02:05:56 2015 | read events=17834 | good events=17826 | store events=17826 | wrong number of blocks=4 | block errors=4 | nfiles=10 | frequency=642.24 | duration=27.8
run=7640 | aqcuisition status=Running | starting date=Sat Jun 13 02:05:58 2015 | stopping date=Sat Jun 13 02:06:21 2015 | read events=17603 | good events=17592 | store events=17592 | wrong number of blocks=7 | block errors=4 | nfiles=10 | frequency=659.71 | duration=26.7
run=7641 | aqcuisition status=Running | starting date=Sat Jun 13 02:06:23 2015 | stopping date=Sat Jun 13 02:06:46 2015 | read events=17900 | good events=17891 | store events=17891 | wrong number of blocks=6 | block errors=3 | nfiles=10 | frequency=670.12 | duration=26.7
run=7642 | aqcuisition status=Running | starting date=Sat Jun 13 02:06:48 2015 | stopping date=Sat Jun 13 02:07:14 2015 | read events=17837 | good events=17823 | store events=17823 | wrong number of blocks=10 | block errors=4 | nfiles=10 | frequency=595.93 | duration=30.0
run=7643 | aqcuisition status=Running | starting date=Sat Jun 13 02:07:17 2015 | stopping date=Sat Jun 13 02:07:42 2015 | read events=17848 | good events=17831 | store events=17831 | wrong number of blocks=13 | block errors=4 | nfiles=10 | frequency=617.35 | duration=28.9
run=7644 | aqcuisition status=Running | starting date=Sat Jun 13 02:07:44 2015 | stopping date=Sat Jun 13 02:08:10 2015 | read events=17919 | good events=17911 | store events=17911 | wrong number of blocks=3 | block errors=5 | nfiles=10 | frequency=598.04 | duration=30.0
run=7645 | aqcuisition status=Running | starting date=Sat Jun 13 02:08:12 2015 | stopping date=Sat Jun 13 02:08:38 2015 | read events=18018 | good events=18006 | store events=18006 | wrong number of blocks=8 | block errors=4 | nfiles=10 | frequency=600.93 | duration=30.0
run=7646 | aqcuisition status=Running | starting date=Sat Jun 13 02:08:40 2015 | stopping date=Sat Jun 13 02:09:04 2015 | read events=18016 | good events=17993 | store events=17993 | wrong number of blocks=18 | block errors=5 | nfiles=10 | frequency=649.92 | duration=27.8
run=7647 | aqcuisition status=Running | starting date=Sat Jun 13 02:09:06 2015 | stopping date=Sat Jun 13 02:09:27 2015 | read events=18026 | good events=18016 | store events=18016 | wrong number of blocks=6 | block errors=4 | nfiles=10 | frequency=737.64 | duration=24.4
run=7648 | aqcuisition status=Running | starting date=Sat Jun 13 02:09:30 2015 | stopping date=Sat Jun 13 02:09:50 2015 | read events=18154 | good events=18140 | store events=18140 | wrong number of blocks=10 | block errors=4 | nfiles=10 | frequency=778.52 | duration=23.3
run=7649 | aqcuisition status=Running | starting date=Sat Jun 13 02:09:52 2015 | stopping date=Sat Jun 13 02:10:13 2015 | read events=18120 | good events=18106 | store events=18106 | wrong number of blocks=12 | block errors=2 | nfiles=10 | frequency=740.82 | duration=24.4
run=7650 | aqcuisition status=Running | starting date=Sat Jun 13 02:10:16 2015 | stopping date=Sat Jun 13 02:10:38 2015 | read events=17784 | good events=17774 | store events=17774 | wrong number of blocks=6 | block errors=4 | nfiles=10 | frequency=697.17 | duration=25.6
run=7651 | aqcuisition status=Running | starting date=Sat Jun 13 02:10:41 2015 | stopping date=Sat Jun 13 02:11:08 2015 | read events=18060 | good events=18046 | store events=18046 | wrong number of blocks=9 | block errors=5 | nfiles=10 | frequency=579.46 | duration=31.1
run=7652 | aqcuisition status=Running | starting date=Sat Jun 13 02:11:10 2015 | stopping date=Sat Jun 13 02:11:32 2015 | read events=18225 | good events=18215 | store events=18215 | wrong number of blocks=6 | block errors=4 | nfiles=10 | frequency=712.61 | duration=25.6
run=7653 | aqcuisition status=Running | starting date=Sat Jun 13 02:11:35 2015 | stopping date=Sat Jun 13 02:11:56 2015 | read events=18610 | good events=18591 | store events=18591 | wrong number of blocks=15 | block errors=4 | nfiles=10 | frequency=761.41 | duration=24.4
run=7654 | aqcuisition status=Running | starting date=Sat Jun 13 02:11:59 2015 | stopping date=Sat Jun 13 02:12:19 2015 | read events=18346 | good events=18336 | store events=18336 | wrong number of blocks=5 | block errors=5 | nfiles=10 | frequency=785.52 | duration=23.3
run=7655 | aqcuisition status=Running | starting date=Sat Jun 13 02:12:22 2015 | stopping date=Sat Jun 13 02:12:43 2015 | read events=18288 | good events=18283 | store events=18283 | wrong number of blocks=1 | block errors=4 | nfiles=10 | frequency=749.09 | duration=24.4
run=7656 | aqcuisition status=Running | starting date=Sat Jun 13 02:12:45 2015 | stopping date=Sat Jun 13 02:13:05 2015 | read events=18364 | good events=18347 | store events=18347 | wrong number of blocks=13 | block errors=4 | nfiles=10 | frequency=788.33 | duration=23.3
run=7657 | aqcuisition status=Running | starting date=Sat Jun 13 02:13:08 2015 | stopping date=Sat Jun 13 02:13:31 2015 | read events=18321 | good events=18309 | store events=18309 | wrong number of blocks=8 | block errors=4 | nfiles=10 | frequency=687.79 | duration=26.7
run=7658 | aqcuisition status=Running | starting date=Sat Jun 13 02:13:34 2015 | stopping date=Sat Jun 13 02:13:56 2015 | read events=18217 | good events=18205 | store events=18205 | wrong number of blocks=8 | block errors=4 | nfiles=10 | frequency=712.70 | duration=25.6
run=7659 | aqcuisition status=Running | starting date=Sat Jun 13 02:13:58 2015 | stopping date=Sat Jun 13 02:14:23 2015 | read events=18817 | good events=18804 | store events=18804 | wrong number of blocks=9 | block errors=4 | nfiles=10 | frequency=652.65 | duration=28.9
run=7660 | aqcuisition status=Running | starting date=Sat Jun 13 02:14:26 2015 | stopping date=Sat Jun 13 02:14:50 2015 | read events=18310 | good events=18294 | store events=18294 | wrong number of blocks=12 | block errors=4 | nfiles=10 | frequency=659.64 | duration=27.8
run=7661 | aqcuisition status=Running | starting date=Sat Jun 13 02:14:53 2015 | stopping date=Sat Jun 13 02:15:15 2015 | read events=18189 | good events=18173 | store events=18173 | wrong number of blocks=13 | block errors=3 | nfiles=10 | frequency=710.39 | duration=25.6
run=7662 | aqcuisition status=Running | starting date=Sat Jun 13 02:15:17 2015 | stopping date=Sat Jun 13 02:15:38 2015 | read events=18451 | good events=18438 | store events=18438 | wrong number of blocks=9 | block errors=4 | nfiles=10 | frequency=755.55 | duration=24.4
run=7663 | aqcuisition status=Running | starting date=Sat Jun 13 02:15:41 2015 | stopping date=Sat Jun 13 02:16:03 2015 | read events=18224 | good events=18213 | store events=18213 | wrong number of blocks=7 | block errors=4 | nfiles=10 | frequency=714.26 | duration=25.6
run=7664 | aqcuisition status=Running | starting date=Sat Jun 13 02:16:05 2015 | stopping date=Sat Jun 13 02:16:28 2015 | read events=18037 | good events=18026 | store events=18026 | wrong number of blocks=6 | block errors=5 | nfiles=10 | frequency=677.21 | duration=26.7
run=7665 | aqcuisition status=Running | starting date=Sat Jun 13 02:16:30 2015 | stopping date=Sat Jun 13 02:16:51 2015 | read events=17951 | good events=17936 | store events=17936 | wrong number of blocks=11 | block errors=4 | nfiles=10 | frequency=737.05 | duration=24.4
run=7666 | aqcuisition status=Running | starting date=Sat Jun 13 02:16:53 2015 | stopping date=Sat Jun 13 02:17:14 2015 | read events=17916 | good events=17901 | store events=17901 | wrong number of blocks=11 | block errors=4 | nfiles=10 | frequency=732.23 | duration=24.4
run=7667 | aqcuisition status=Running | starting date=Sat Jun 13 02:17:16 2015 | stopping date=Sat Jun 13 02:17:39 2015 | read events=18082 | good events=18062 | store events=18062 | wrong number of blocks=16 | block errors=4 | nfiles=10 | frequency=679.25 | duration=26.7
run=7668 | aqcuisition status=Running | starting date=Sat Jun 13 02:17:41 2015 | stopping date=Sat Jun 13 02:18:07 2015 | read events=18212 | good events=18198 | store events=18198 | wrong number of blocks=9 | block errors=5 | nfiles=10 | frequency=607.26 | duration=30.0
run=7669 | aqcuisition status=Running | starting date=Sat Jun 13 02:18:10 2015 | stopping date=Sat Jun 13 02:18:35 2015 | read events=18491 | good events=18481 | store events=18481 | wrong number of blocks=6 | block errors=4 | nfiles=10 | frequency=640.62 | duration=28.9
run=7670 | aqcuisition status=Running | starting date=Sat Jun 13 02:18:38 2015 | stopping date=Sat Jun 13 02:19:04 2015 | read events=18315 | good events=18302 | store events=18302 | wrong number of blocks=8 | block errors=5 | nfiles=10 | frequency=611.41 | duration=30.0
run=7671 | aqcuisition status=Running | starting date=Sat Jun 13 02:19:07 2015 | stopping date=Sat Jun 13 02:19:32 2015 | read events=18025 | good events=18013 | store events=18013 | wrong number of blocks=8 | block errors=4 | nfiles=10 | frequency=624.08 | duration=28.9
run=7672 | aqcuisition status=Running | starting date=Sat Jun 13 02:19:35 2015 | stopping date=Sat Jun 13 02:20:00 2015 | read events=18052 | good events=18042 | store events=18042 | wrong number of blocks=6 | block errors=4 | nfiles=10 | frequency=624.15 | duration=28.9
run=7673 | aqcuisition status=Running | starting date=Sat Jun 13 02:20:03 2015 | stopping date=Sat Jun 13 02:20:28 2015 | read events=18277 | good events=18262 | store events=18262 | wrong number of blocks=10 | block errors=5 | nfiles=10 | frequency=633.88 | duration=28.9
run=7674 | aqcuisition status=Running | starting date=Sat Jun 13 02:20:31 2015 | stopping date=Sat Jun 13 02:20:56 2015 | read events=18003 | good events=17990 | store events=17990 | wrong number of blocks=10 | block errors=3 | nfiles=10 | frequency=624.73 | duration=28.9
run=7675 | aqcuisition status=Running | starting date=Sat Jun 13 02:20:59 2015 | stopping date=Sat Jun 13 02:21:25 2015 | read events=18042 | good events=18029 | store events=18029 | wrong number of blocks=9 | block errors=4 | nfiles=10 | frequency=601.33 | duration=30.0
run=7676 | aqcuisition status=Running | starting date=Sat Jun 13 02:21:28 2015 | stopping date=Sat Jun 13 02:21:55 2015 | read events=17869 | good events=17859 | store events=17859 | wrong number of blocks=6 | block errors=4 | nfiles=10 | frequency=574.04 | duration=31.1
run=7677 | aqcuisition status=Running | starting date=Sat Jun 13 02:21:57 2015 | stopping date=Sat Jun 13 02:22:25 2015 | read events=18197 | good events=18176 | store events=18176 | wrong number of blocks=16 | block errors=5 | nfiles=10 | frequency=567.31 | duration=32.2
run=7678 | aqcuisition status=Running | starting date=Sat Jun 13 02:22:28 2015 | stopping date=Sat Jun 13 02:22:56 2015 | read events=18102 | good events=18089 | store events=18089 | wrong number of blocks=10 | block errors=3 | nfiles=10 | frequency=562.10 | duration=32.2
run=7679 | aqcuisition status=Running | starting date=Sat Jun 13 02:22:59 2015 | stopping date=Sat Jun 13 02:23:25 2015 | read events=18132 | good events=18119 | store events=18119 | wrong number of blocks=9 | block errors=4 | nfiles=10 | frequency=604.93 | duration=30.0
run=7680 | aqcuisition status=Running | starting date=Sat Jun 13 02:23:27 2015 | stopping date=Sat Jun 13 02:23:51 2015 | read events=18358 | good events=18341 | store events=18341 | wrong number of blocks=12 | block errors=5 | nfiles=10 | frequency=661.48 | duration=27.8
run=7681 | aqcuisition status=Running | starting date=Sat Jun 13 02:23:53 2015 | stopping date=Sat Jun 13 02:24:19 2015 | read events=17953 | good events=17936 | store events=17936 | wrong number of blocks=13 | block errors=4 | nfiles=10 | frequency=598.96 | duration=30.0
run=7682 | aqcuisition status=Running | starting date=Sat Jun 13 02:24:21 2015 | stopping date=Sat Jun 13 02:24:45 2015 | read events=17633 | good events=17612 | store events=17612 | wrong number of blocks=18 | block errors=3 | nfiles=10 | frequency=637.04 | duration=27.8
run=7683 | aqcuisition status=Running | starting date=Sat Jun 13 02:24:48 2015 | stopping date=Sat Jun 13 02:25:12 2015 | read events=17988 | good events=17976 | store events=17976 | wrong number of blocks=7 | block errors=5 | nfiles=10 | frequency=645.80 | duration=27.8
run=7684 | aqcuisition status=Running | starting date=Sat Jun 13 02:25:15 2015 | stopping date=Sat Jun 13 02:25:40 2015 | read events=17767 | good events=17757 | store events=17757 | wrong number of blocks=6 | block errors=4 | nfiles=10 | frequency=615.12 | duration=28.9
run=7685 | aqcuisition status=Running | starting date=Sat Jun 13 02:25:43 2015 | stopping date=Sat Jun 13 02:26:07 2015 | read events=17631 | good events=17616 | store events=17616 | wrong number of blocks=12 | block errors=3 | nfiles=10 | frequency=635.00 | duration=27.8
run=7686 | aqcuisition status=Running | starting date=Sat Jun 13 02:26:10 2015 | stopping date=Sat Jun 13 02:26:33 2015 | read events=17568 | good events=17545 | store events=17545 | wrong number of blocks=19 | block errors=4 | nfiles=10 | frequency=659.67 | duration=26.7
run=7687 | aqcuisition status=Running | starting date=Sat Jun 13 02:26:35 2015 | stopping date=Sat Jun 13 02:26:58 2015 | read events=17699 | good events=17671 | store events=17671 | wrong number of blocks=24 | block errors=4 | nfiles=10 | frequency=663.75 | duration=26.7
run=7688 | aqcuisition status=Running | starting date=Sat Jun 13 02:27:01 2015 | stopping date=Sat Jun 13 02:27:25 2015 | read events=17671 | good events=17655 | store events=17655 | wrong number of blocks=12 | block errors=4 | nfiles=10 | frequency=635.44 | duration=27.8
run=7689 | aqcuisition status=Running | starting date=Sat Jun 13 02:27:28 2015 | stopping date=Sat Jun 13 02:27:49 2015 | read events=17720 | good events=17713 | store events=17713 | wrong number of blocks=3 | block errors=4 | nfiles=10 | frequency=724.59 | duration=24.4
run=7690 | aqcuisition status=Running | starting date=Sat Jun 13 02:27:51 2015 | stopping date=Sat Jun 13 02:28:15 2015 | read events=18041 | good events=18027 | store events=18027 | wrong number of blocks=10 | block errors=4 | nfiles=10 | frequency=649.68 | duration=27.8
run=7691 | aqcuisition status=Running | starting date=Sat Jun 13 02:28:17 2015 | stopping date=Sat Jun 13 02:28:39 2015 | read events=17944 | good events=17932 | store events=17932 | wrong number of blocks=7 | block errors=5 | nfiles=10 | frequency=702.91 | duration=25.6
run=7692 | aqcuisition status=Running | starting date=Sat Jun 13 02:28:42 2015 | stopping date=Sat Jun 13 02:29:04 2015 | read events=17991 | good events=17956 | store events=17956 | wrong number of blocks=31 | block errors=4 | nfiles=10 | frequency=703.61 | duration=25.6
