########################################################
#Z	A	Q	Brho0	Run1	Run2	Brhomin	Brhomax
########################################################
12	23	12	0.923	421	422     0.888000 1.03200
12	24	10	1.962	379	382	1.86000 2.12400
12	24	10	1.805	384	389	1.72800 1.86000
12	24	10	1.661	390	397	1.65600 1.72800
12	24	10	1.523	398	402     1.64400	1.65600
12	24	10	1.293	407	409	1.29600 1.44000
12	24	10	1.190	410	416     1.24800 1.29600
12	24	10	1.004	419	419     0.948000 1.02000
12	24	10	0.849	420	420     0.852000 0.912000
12	24	10	0.849	422	422     0.852000 0.912000
12	24	10	0.923	421	422     0.900000 0.960000
12	24	10	0.782	424	424    0.792000 0.864000
12	24	11	1.962	379	382	1.84800 1.99200
12	24	11	1.805	384	389	1.72800 1.84800
12	24	11	1.661	390	397	1.62000 1.72800
12	24	11	1.523	398	402	1.41600 1.62000
12	24	11	1.405	403	406	1.42800 1.41600
12	24	11	1.293	407	409	1.21200 1.42800
12	24	11	1.190	410	416     1.15200 1.21200
12	24	11	1.092	417	418     1.10400 1.16400
12	24	11	1.004	419	419     1.02000 1.11600
12	24	11	0.849	420	420     0.852000 0.996000
12	24	11	0.849	422	422     0.852000 0.996000
12	24	11	0.923	421	422     0.984000 1.03200
12	24	11	0.782	424	424    0.732000 0.864000
12	24	12	1.962	379	382	1.89600 1.92000
12	24	12	1.805	384	389	1.75200 1.89600
12	24	12	1.661	390	397	1.60800 1.75200
12	24	12	1.523	398	402	1.47600 1.60800
12	24	12	1.405	403	406	1.29600 1.47600
12	24	12	1.293	407	409	1.28400 1.29600
12	24	12	1.190	410	416     1.10400 1.28400
12	24	12	1.092	417	418     1.10400 1.11600
12	24	12	1.004	419	419     1.06800 1.11600
12	24	12	0.849	420	420     0.900000 0.960000
12	24	12	0.849	422	422     0.900000 0.960000
12	24	12	0.923	421	422     0.948000 1.08000
12	24	12	0.782	424	424    0.768000 0.912000
12	25	10	1.962	379	382	1.96800 2.08800
12	25	10	1.805	384	389	1.74000 1.96800
12	25	10	1.661	390	397	1.62000 1.74000
12	25	10	1.523	398	402     1.59600	1.62000
12	25	10	1.293	407	409	1.24800 1.48800
12	25	10	1.190	410	416     1.14000 1.24800
12	25	10	1.004	419	419     0.960000 0.984000
12	25	10	0.849	420	420     0.864000 0.936000
12	25	10	0.849	422	422     0.864000 0.936000
12	25	10	0.923	421	422     0.924000 0.972000
12	25	10	0.782	424	424    0.804000 0.876000
12	25	11	1.962	379	382	1.90800 2.10000
12	25	11	1.805	384	389	1.74000 1.90800
12	25	11	1.661	390	397	1.63200 1.74000
12	25	11	1.523	398	402	1.45200 1.63200
12	25	11	1.405	403	406	1.38000 1.45200
12	25	11	1.293	407	409	1.21200 1.38000
12	25	11	1.190	410	416     1.11600 1.21200
12	25	11	1.092	417	418     1.11600 1.12800
12	25	11	1.004	419	419     1.04400 1.12800
12	25	11	0.849	420	420     0.852000 0.984000
12	25	11	0.849	422	422     0.852000 0.984000
12	25	11	0.923	421	422     0.972000 1.05600
12	25	11	0.782	424	424    0.732000 0.864000
12	25	12	1.962	379	382	1.93200 1.95600
12	25	12	1.805	384	389	1.75200 1.93200
12	25	12	1.661	390	397	1.60800 1.75200
12	25	12	1.523	398	402	1.47600 1.60800
12	25	12	1.405	403	406	1.33200 1.47600
12	25	12	1.293	407	409	1.22400 1.33200
12	25	12	1.190	410	416     1.10400 1.22400
12	25	12	1.092	417	418     1.10400 1.11600
12	25	12	1.004	419	419     1.06800 1.11600
12	25	12	0.849	420	420     0.888000 0.984000
12	25	12	0.849	422	422     0.888000 0.984000
12	25	12	0.923	421	422     0.972000 1.08000
12	25	12	0.782	424	424    0.744000 0.900000
12	26	10	1.962	379	382	1.83600 2.08800
12	26	10	1.805	384	389     1.80000	1.83600
12	26	10	1.293	407	409     1.33200	1.45200
12	26	10	1.004	419	419     1.04400 1.10400
12	26	10	0.849	420	420     0.840000 0.936000
12	26	10	0.849	422	422     0.840000 0.936000
12	26	10	0.923	421	422     0.924000 1.05600
12	26	10	0.782	424	424    0.840000 0.852000
12	26	11	1.962	379	382	1.90800 2.14800
12	26	11	1.805	384	389	1.75200 1.90800
12	26	11	1.661	390	397	1.64400 1.75200
12	26	11	1.523	398	402	1.47600 1.64400
12	26	11	1.405	403	406	1.34400 1.47600
12	26	11	1.293	407	409	1.22400 1.34400
12	26	11	1.190	410	416     1.10400 1.22400
12	26	11	1.092	417	418     1.09200 1.11600
12	26	11	1.004	419	419     1.03200 1.10400
12	26	11	0.849	420	420     0.876000 0.984000
12	26	11	0.849	422	422     0.876000 0.984000
12	26	11	0.923	421	422     0.972000 1.04400
12	26	11	0.782	424	424    0.756000 0.888000
12	26	12	1.962	379	382	1.89600 2.01600
12	26	12	1.805	384	389	1.75200 1.89600
12	26	12	1.661	390	397	1.60800 1.75200
12	26	12	1.523	398	402	1.48800 1.60800
12	26	12	1.405	403	406	1.34400 1.48800
12	26	12	1.293	407	409	1.22400 1.34400
12	26	12	1.190	410	416     1.10400 1.22400
12	26	12	1.092	417	418     1.10400 1.11600
12	26	12	1.004	419	419     1.06800 1.11600
12	26	12	0.849	420	420     0.900000 0.996000
12	26	12	0.849	422	422     0.900000 0.996000
12	26	12	0.923	421	422     0.984000 1.08000
12	26	12	0.782	424	424    0.732000 0.912000
12	27	10	1.962	379	382	1.83600 1.99200
12	27	10	1.805	384	389     1.82400	1.83600
12	27	10	1.293	407	409	1.27200 1.34400
12	27	10	1.190	410	416     1.26000 1.27200
12	27	10	1.004	419	419     1.04400 1.14000
12	27	10	0.923	419	422    0.864000 1.05600
12	27	11	1.962	379	382	1.90800 2.16000
12	27	11	1.805	384	389	1.76400 1.90800
12	27	11	1.661	390	397	1.66800 1.76400
12	27	11	1.523	398	402	1.48800 1.66800
12	27	11	1.405	403	406	1.36800 1.48800
12	27	11	1.293	407	409	1.23600 1.36800
12	27	11	1.190	410	416     1.10400 1.23600
12	27	11	1.092	417	418     1.09200 1.11600
12	27	11	1.004	419	419     1.04400 1.10400
12	27	11	0.849	420	420     0.792000 0.960000
12	27	11	0.849	422	422     0.792000 0.960000
12	27	11	0.923	421	422     0.948000 1.05600
12	27	12	1.962	379	382	1.89600 2.10000
12	27	12	1.805	384	389	1.75200 1.89600
12	27	12	1.661	390	397	1.60800 1.75200
12	27	12	1.523	398	402	1.38000 1.60800
12	27	12	1.405	403	406	1.39200 1.38000
12	27	12	1.293	407	409	1.21200 1.39200
12	27	12	1.190	410	416     1.10400 1.21200
12	27	12	1.092	417	418     1.10400 1.11600
12	27	12	1.004	419	419     1.06800 1.11600
12	27	12	0.849	420	420     0.900000 0.972000
12	27	12	0.849	422	422     0.900000 0.972000
12	27	12	0.923	421	422     0.960000 1.08000
12	27	12	0.782	424	424    0.732000 0.912000
12	28	10	1.805	384	389     1.90800	1.92000
12	28	10	1.293	407	409	1.28400 1.42800
12	28	10	1.190	410	416     1.15200 1.28400
12	28	10	0.849	420	420     0.924000 0.936000
12	28	10	0.849	422	422     0.924000 0.936000
12	28	10	0.923	421	422     0.924000 0.924000
12	28	11	1.962	379	382	1.98000 2.14800
12	28	11	1.805	384	389	1.80000 1.98000
12	28	11	1.661	390	397     1.70400	1.80000
12	28	11	1.405	403	406	1.39200 1.50000
12	28	11	1.293	407	409	1.23600 1.39200
12	28	11	1.190	410	416     1.15200 1.23600
12	28	11	1.092	417	418     1.09200 1.16400
12	28	11	1.004	419	419     1.04400 1.10400
12	28	11	0.849	420	420     0.864000 0.948000
12	28	11	0.849	422	422     0.864000 0.948000
12	28	11	0.923	421	422     0.936000 1.05600
12	28	12	1.962	379	382	1.89600 2.14800
12	28	12	1.805	384	389	1.75200 1.89600
12	28	12	1.661	390	397	1.60800 1.75200
12	28	12	1.523	398	402	1.40400 1.60800
12	28	12	1.405	403	406	1.33200 1.40400
12	28	12	1.293	407	409	1.22400 1.33200
12	28	12	1.190	410	416     1.10400 1.22400
12	28	12	1.092	417	418     1.10400 1.11600
12	28	12	1.004	419	419     1.05600 1.11600
12	28	12	0.849	420	420     0.888000 0.984000
12	28	12	0.849	422	422     0.888000 0.984000
12	28	12	0.923	421	422     0.972000 1.06800
12	28	12	0.782	424	424    0.816000 0.900000
12	29	10	0.923	419	422    1.03200 1.04400
12	29	11	1.962	379	382	1.94400 2.04000
12	29	11	1.805	384	389     1.88400	1.94400
12	29	11	1.405	403	406	1.33200 1.36800
12	29	11	1.293	407	409	1.26000 1.33200
12	29	11	1.190	410	416     1.10400 1.26000
12	29	11	1.092	417	418     1.06800 1.11600
12	29	11	1.004	419	419     1.00800 1.08000
12	29	11	0.849	420	420     0.924000 0.936000
12	29	11	0.849	422	422     0.924000 0.936000
12	29	11	0.923	421	422     0.924000 1.02000
12	29	12	1.962	379	382	1.90800 2.14800
12	29	12	1.805	384	389	1.72800 1.90800
12	29	12	1.661	390	397	1.68000 1.72800
12	29	12	1.523	398	402	1.41600 1.68000
12	29	12	1.405	403	406	1.38000 1.41600
12	29	12	1.293	407	409	1.33200 1.38000
12	29	12	1.190	410	416     1.10400 1.33200
12	29	12	1.092	417	418     1.08000 1.11600
12	29	12	1.004	419	419     1.03200 1.09200
12	29	12	0.849	420	420     0.876000 0.984000
12	29	12	0.849	422	422     0.876000 0.984000
12	29	12	0.923	421	422     0.972000 1.04400
12	29	12	0.782	424	424    0.876000 0.888000
12	30	11	1.962	379	382     2.04000	2.11200
12	30	11	1.293	407	409	1.14000 1.29600
12	30	11	1.190	410	416     1.12800 1.14000
12	30	11	0.849	420	420     0.924000 0.972000
12	30	11	0.849	422	422     0.924000 0.972000
12	30	11	0.923	421	422     0.960000 0.984000
12	30	12	1.962	379	382	1.90800 2.13600
12	30	12	1.805	384	389	1.75200 1.90800
12	30	12	1.661	390	397     1.66800	1.75200
12	30	12	1.405	403	406	1.40400 1.35600
12	30	12	1.293	407	409	1.21200 1.40400
12	30	12	1.190	410	416     1.12800 1.21200
12	30	12	1.092	417	418     1.12800 1.14000
12	30	12	1.004	419	419     1.06800 1.14000
12	30	12	0.849	420	420     0.948000 0.960000
12	30	12	0.849	422	422     0.948000 0.960000
12	30	12	0.923	421	422     0.948000 1.08000
12	31	11	1.004	419	419     1.08000 1.09200
12	31	12	1.962	379	382     1.87200	2.16000
12	31	12	1.661	390	397     1.74000	1.75200
12	31	12	1.190	410	416     1.11600 1.20000
12	32	12	1.962	379	382     1.88400	2.01600
12	33	11	1.293	407	409     1.26000	1.27200
12	33	12	0.923	419	422    0.996000 1.00800
13	22	11	1.805	384	389	1.74000 1.83600
13	22	11	1.661	390	397	1.68000 1.74000
13	22	11	1.523	398	402	1.57200 1.68000
13	22	11	1.405	403	406	1.38000 1.57200
13	22	11	1.293	407	409	1.30800 1.38000
13	22	11	1.190	410	416     1.16400 1.30800
13	22	11	1.092	417	418     1.09200 1.17600
13	22	11	1.004	419	419     1.00800 1.10400
13	22	11	0.923	419	422    1.00800 1.02000
13	23	11	1.962	379	382	1.84800 1.95600
13	23	11	1.805	384	389	1.70400 1.84800
13	23	11	1.661	390	397	1.66800 1.70400
13	23	11	1.523	398	402	1.52400 1.66800
13	23	11	1.405	403	406	1.40400 1.52400
13	23	11	1.293	407	409	1.26000 1.40400
13	23	11	1.190	410	416     1.16400 1.26000
13	23	11	1.092	417	418     1.08000 1.17600
13	23	11	1.004	419	419     1.02000 1.09200
13	23	11	0.849	420	420     0.852000 0.900000
13	23	11	0.849	422	422     0.852000 0.900000
13	23	11	0.923	421	422     0.888000 1.03200
13	23	11	0.782	424	424    0.852000 0.864000
13	23	12	1.805	384	389	1.60800 1.78800
13	23	12	1.661	390	397	1.70400 1.60800
13	23	12	1.523	398	402	1.52400 1.70400
13	23	12	1.405	403	406	1.44000 1.52400
13	23	12	1.293	407	409	1.21200 1.44000
13	23	12	1.190	410	416     1.20000 1.21200
13	24	11	1.962	379	382	2.01600 2.02800
13	24	11	1.805	384	389	1.70400 2.01600
13	24	11	1.661	390	397	1.68000 1.70400
13	24	11	1.523	398	402	1.53600 1.68000
13	24	11	1.405	403	406	1.41600 1.53600
13	24	11	1.293	407	409	1.23600 1.41600
13	24	11	1.190	410	416     1.08000 1.23600
13	24	11	1.092	417	418     1.10400 1.09200
13	24	11	1.004	419	419     0.984000 1.11600
13	24	11	0.849	420	420     0.840000 0.816000
13	24	11	0.849	422	422     0.840000 0.816000
13	24	11	0.923	421	422     0.804000 0.996000
13	24	11	0.782	424	424    0.744000 0.852000
13	24	12	1.805	384	389	1.70400 1.83600
13	24	12	1.661	390	397	1.56000 1.70400
13	24	12	1.523	398	402	1.53600 1.56000
13	24	12	1.405	403	406	1.39200 1.53600
13	24	12	1.293	407	409	1.30800 1.39200
13	24	12	1.190	410	416     1.17600 1.30800
13	24	12	1.004	419	419     1.05600 1.15200
13	24	12	0.923	419	422    1.05600 1.06800
13	24	12	0.782	424	424    0.816000 0.828000
13	24	13	1.523	398	402	1.35600 1.56000
13	24	13	1.405	403	406     1.33200	1.35600
13	24	13	0.849	420	420     0.840000 0.852000
13	24	13	0.849	422	422     0.840000 0.852000
13	25	11	1.962	379	382	1.92000 2.05200
13	25	11	1.805	384	389	1.72800 1.92000
13	25	11	1.661	390	397	1.68000 1.72800
13	25	11	1.523	398	402	1.52400 1.68000
13	25	11	1.405	403	406	1.40400 1.52400
13	25	11	1.293	407	409	1.29600 1.40400
13	25	11	1.190	410	416     1.15200 1.29600
13	25	11	1.092	417	418     1.02000 1.16400
13	25	11	1.004	419	419     0.984000 1.03200
13	25	11	0.849	420	420     0.912000 0.924000
13	25	11	0.849	422	422     0.912000 0.924000
13	25	11	0.923	421	422     0.912000 0.996000
13	25	11	0.782	424	424    0.732000 0.924000
13	25	12	1.962	379	382	1.94400 1.93200
13	25	12	1.805	384	389	1.75200 1.94400
13	25	12	1.661	390	397	1.60800 1.75200
13	25	12	1.523	398	402	1.53600 1.60800
13	25	12	1.405	403	406	1.38000 1.53600
13	25	12	1.293	407	409	1.29600 1.38000
13	25	12	1.190	410	416     1.10400 1.29600
13	25	12	1.092	417	418     1.09200 1.11600
13	25	12	1.004	419	419     0.936000 1.10400
13	25	12	0.849	420	420     0.828000 0.972000
13	25	12	0.849	422	422     0.828000 0.972000
13	25	12	0.923	421	422     0.960000 0.948000
13	25	12	0.782	424	424    0.732000 0.840000
13	25	13	1.805	384	389	1.74000 1.71600
13	25	13	1.661	390	397	1.60800 1.74000
13	25	13	1.523	398	402	1.50000 1.60800
13	25	13	1.405	403	406	1.26000 1.50000
13	25	13	1.293	407	409	1.32000 1.26000
13	25	13	1.190	410	416     1.17600 1.32000
13	25	13	1.092	417	418     1.06800 1.18800
13	25	13	1.004	419	419     0.948000 1.08000
13	25	13	0.849	420	420     0.936000 0.960000
13	25	13	0.849	422	422     0.936000 0.960000
13	26	11	1.962	379	382	1.87200 2.10000
13	26	11	1.805	384	389	1.77600 1.87200
13	26	11	1.661	390	397     1.63200	1.77600
13	26	11	1.405	403	406	1.42800 1.52400
13	26	11	1.293	407	409	1.17600 1.42800
13	26	11	1.190	410	416     1.16400 1.17600
13	26	11	1.004	419	419     0.948000 1.02000
13	26	11	0.849	420	420     0.876000 0.924000
13	26	11	0.849	422	422     0.876000 0.924000
13	26	11	0.923	421	422     0.912000 0.960000
13	26	11	0.782	424	424    0.732000 0.888000
13	26	12	1.962	379	382	1.90800 2.01600
13	26	12	1.805	384	389	1.72800 1.90800
13	26	12	1.661	390	397	1.57200 1.72800
13	26	12	1.523	398	402	1.53600 1.57200
13	26	12	1.405	403	406	1.38000 1.53600
13	26	12	1.293	407	409	1.27200 1.38000
13	26	12	1.190	410	416     1.15200 1.27200
13	26	12	1.092	417	418     1.10400 1.16400
13	26	12	1.004	419	419     1.04400 1.11600
13	26	12	0.849	420	420     0.876000 0.888000
13	26	12	0.849	422	422     0.876000 0.888000
13	26	12	0.923	421	422     0.876000 1.05600
13	26	12	0.782	424	424    0.732000 0.888000
13	26	13	1.805	384	389	1.78800 1.82400
13	26	13	1.661	390	397	1.60800 1.78800
13	26	13	1.523	398	402	1.47600 1.60800
13	26	13	1.405	403	406	1.35600 1.47600
13	26	13	1.293	407	409	1.21200 1.35600
13	26	13	1.190	410	416     1.10400 1.21200
13	26	13	1.092	417	418     1.10400 1.11600
13	26	13	1.004	419	419     1.05600 1.11600
13	26	13	0.849	420	420     0.876000 0.972000
13	26	13	0.849	422	422     0.876000 0.972000
13	26	13	0.923	421	422     0.960000 1.06800
13	26	13	0.782	424	424    0.828000 0.888000
13	27	11	1.962	379	382	1.87200 2.14800
13	27	11	1.805	384	389	1.80000 1.87200
13	27	11	1.661	390	397	1.63200 1.80000
13	27	11	1.523	398	402	1.48800 1.63200
13	27	11	1.405	403	406	1.24800 1.48800
13	27	11	1.293	407	409	1.35600 1.24800
13	27	11	1.190	410	416     1.22400 1.35600
13	27	11	1.092	417	418     1.11600 1.23600
13	27	11	1.004	419	419     0.960000 1.12800
13	27	11	0.849	420	420     0.864000 0.924000
13	27	11	0.849	422	422     0.864000 0.924000
13	27	11	0.923	421	422     0.912000 0.972000
13	27	11	0.782	424	424    0.792000 0.876000
13	27	12	1.962	379	382	1.89600 2.06400
13	27	12	1.805	384	389	1.75200 1.89600
13	27	12	1.661	390	397	1.57200 1.75200
13	27	12	1.523	398	402	1.48800 1.57200
13	27	12	1.405	403	406	1.38000 1.48800
13	27	12	1.293	407	409	1.28400 1.38000
13	27	12	1.190	410	416     1.16400 1.28400
13	27	12	1.092	417	418     1.10400 1.17600
13	27	12	1.004	419	419     1.04400 1.11600
13	27	12	0.849	420	420     0.840000 0.984000
13	27	12	0.849	422	422     0.840000 0.984000
13	27	12	0.923	421	422     0.972000 1.05600
13	27	12	0.782	424	424    0.732000 0.852000
13	27	13	1.962	379	382	1.89600 1.95600
13	27	13	1.805	384	389	1.75200 1.89600
13	27	13	1.661	390	397	1.60800 1.75200
13	27	13	1.523	398	402     1.44000	1.60800
13	27	13	1.293	407	409	1.22400 1.36800
13	27	13	1.190	410	416     1.10400 1.22400
13	27	13	1.092	417	418     1.10400 1.11600
13	27	13	1.004	419	419     1.06800 1.11600
13	27	13	0.849	420	420     0.900000 0.984000
13	27	13	0.849	422	422     0.900000 0.984000
13	27	13	0.923	421	422     0.972000 1.08000
13	27	13	0.782	424	424    0.744000 0.912000
13	28	11	1.962	379	382	1.86000 2.08800
13	28	11	1.805	384	389	1.77600 1.86000
13	28	11	1.661	390	397     1.76400	1.77600
13	28	11	1.405	403	406	1.46400 1.51200
13	28	11	1.293	407	409	1.14000 1.46400
13	28	11	1.190	410	416     1.15200 1.14000
13	28	11	1.092	417	418     1.08000 1.16400
13	28	11	1.004	419	419     1.02000 1.09200
13	28	11	0.849	420	420     0.816000 0.924000
13	28	11	0.849	422	422     0.816000 0.924000
13	28	11	0.923	421	422     0.912000 1.03200
13	28	11	0.782	424	424    0.816000 0.828000
13	28	12	1.962	379	382	1.89600 2.12400
13	28	12	1.805	384	389	1.75200 1.89600
13	28	12	1.661	390	397	1.57200 1.75200
13	28	12	1.523	398	402	1.50000 1.57200
13	28	12	1.405	403	406	1.38000 1.50000
13	28	12	1.293	407	409	1.21200 1.38000
13	28	12	1.190	410	416     1.10400 1.21200
13	28	12	1.092	417	418     1.10400 1.11600
13	28	12	1.004	419	419     1.06800 1.11600
13	28	12	0.849	420	420     0.900000 0.984000
13	28	12	0.849	422	422     0.900000 0.984000
13	28	12	0.923	421	422     0.972000 1.08000
13	28	12	0.782	424	424    0.768000 0.912000
13	28	13	1.962	379	382	1.89600 1.99200
13	28	13	1.805	384	389	1.75200 1.89600
13	28	13	1.661	390	397	1.60800 1.75200
13	28	13	1.523	398	402	1.47600 1.60800
13	28	13	1.405	403	406	1.40400 1.47600
13	28	13	1.293	407	409	1.21200 1.40400
13	28	13	1.190	410	416     1.10400 1.21200
13	28	13	1.092	417	418     1.10400 1.11600
13	28	13	1.004	419	419     1.06800 1.11600
13	28	13	0.849	420	420     0.912000 1.00800
13	28	13	0.849	422	422     0.912000 1.00800
13	28	13	0.923	421	422     0.996000 1.08000
13	28	13	0.782	424	424    0.732000 0.924000
13	29	11	1.962	379	382     2.00400	2.01600
13	29	11	1.405	403	406	1.38000 1.40400
13	29	11	1.293	407	409	1.29600 1.38000
13	29	11	1.190	410	416     1.16400 1.29600
13	29	11	1.004	419	419     0.984000 1.11600
13	29	11	0.849	420	420     0.876000 0.912000
13	29	11	0.849	422	422     0.876000 0.912000
13	29	11	0.923	421	422     0.900000 0.996000
13	29	12	1.962	379	382	1.89600 2.12400
13	29	12	1.805	384	389	1.75200 1.89600
13	29	12	1.661	390	397	1.51200 1.75200
13	29	12	1.523	398	402	1.50000 1.51200
13	29	12	1.405	403	406	1.38000 1.50000
13	29	12	1.293	407	409	1.27200 1.38000
13	29	12	1.190	410	416     1.10400 1.27200
13	29	12	1.092	417	418     1.09200 1.11600
13	29	12	1.004	419	419     1.04400 1.10400
13	29	12	0.849	420	420     0.876000 0.960000
13	29	12	0.849	422	422     0.876000 0.960000
13	29	12	0.923	421	422     0.948000 1.05600
13	29	12	0.782	424	424    0.792000 0.888000
13	29	13	1.962	379	382	1.89600 2.04000
13	29	13	1.805	384	389	1.75200 1.89600
13	29	13	1.661	390	397	1.60800 1.75200
13	29	13	1.523	398	402	1.42800 1.60800
13	29	13	1.405	403	406	1.34400 1.42800
13	29	13	1.293	407	409	1.22400 1.34400
13	29	13	1.190	410	416     1.10400 1.22400
13	29	13	1.092	417	418     1.10400 1.11600
13	29	13	1.004	419	419     1.06800 1.11600
13	29	13	0.849	420	420     0.888000 0.996000
13	29	13	0.849	422	422     0.888000 0.996000
13	29	13	0.923	421	422     0.984000 1.08000
13	29	13	0.782	424	424    0.732000 0.900000
13	30	11	1.293	407	409	1.12800 1.34400
13	30	11	1.190	410	416     1.08000 1.12800
13	30	11	1.092	417	418     1.05600 1.09200
13	30	11	1.004	419	419     0.936000 1.06800
13	30	11	0.849	420	420     0.912000 0.924000
13	30	11	0.849	422	422     0.912000 0.924000
13	30	11	0.923	421	422     0.912000 0.948000
13	30	12	1.962	379	382	1.92000 2.16000
13	30	12	1.805	384	389	1.81200 1.92000
13	30	12	1.661	390	397	1.52400 1.81200
13	30	12	1.523	398	402	1.50000 1.52400
13	30	12	1.405	403	406	1.40400 1.50000
13	30	12	1.293	407	409	1.21200 1.40400
13	30	12	1.190	410	416     1.12800 1.21200
13	30	12	1.092	417	418     1.10400 1.14000
13	30	12	1.004	419	419     1.02000 1.11600
13	30	12	0.849	420	420     0.828000 0.972000
13	30	12	0.849	422	422     0.828000 0.972000
13	30	12	0.923	421	422     0.960000 1.03200
13	30	12	0.782	424	424    0.828000 0.840000
13	30	13	1.962	379	382	1.89600 2.10000
13	30	13	1.805	384	389	1.74000 1.89600
13	30	13	1.661	390	397	1.63200 1.74000
13	30	13	1.523	398	402	1.44000 1.63200
13	30	13	1.405	403	406	1.38000 1.44000
13	30	13	1.293	407	409	1.22400 1.38000
13	30	13	1.190	410	416     1.10400 1.22400
13	30	13	1.092	417	418     1.10400 1.11600
13	30	13	1.004	419	419     1.06800 1.11600
13	30	13	0.849	420	420     0.864000 0.972000
13	30	13	0.849	422	422     0.864000 0.972000
13	30	13	0.923	421	422     0.960000 1.08000
13	30	13	0.782	424	424    0.804000 0.876000
13	31	11	1.190	410	416     1.20000 1.21200
13	31	12	1.962	379	382	1.92000 2.11200
13	31	12	1.805	384	389	1.84800 1.92000
13	31	12	1.661	390	397	1.52400 1.84800
13	31	12	1.523	398	402	1.40400 1.52400
13	31	12	1.405	403	406	1.38000 1.40400
13	31	12	1.293	407	409	1.28400 1.38000
13	31	12	1.190	410	416     1.17600 1.28400
13	31	12	1.092	417	418     1.04400 1.18800
13	31	12	1.004	419	419     1.03200 1.05600
13	31	12	0.849	420	420     0.888000 0.972000
13	31	12	0.849	422	422     0.888000 0.972000
13	31	12	0.923	421	422     0.960000 1.04400
13	31	12	0.782	424	424    0.888000 0.900000
13	31	13	1.962	379	382	1.89600 2.14800
13	31	13	1.805	384	389	1.72800 1.89600
13	31	13	1.661	390	397	1.45200 1.72800
13	31	13	1.523	398	402	1.44000 1.45200
13	31	13	1.405	403	406	1.38000 1.44000
13	31	13	1.293	407	409	1.23600 1.38000
13	31	13	1.190	410	416     1.10400 1.23600
13	31	13	1.092	417	418     1.10400 1.11600
13	31	13	1.004	419	419     1.00800 1.11600
13	31	13	0.849	420	420     0.804000 0.984000
13	31	13	0.849	422	422     0.804000 0.984000
13	31	13	0.923	421	422     0.972000 1.02000
13	32	11	1.004	419	419     1.10400 1.11600
13	32	12	1.962	379	382	1.90800 2.11200
13	32	12	1.805	384	389     1.77600	1.90800
13	32	12	1.523	398	402     1.54800	1.56000
13	32	12	1.293	407	409	1.23600 1.32000
13	32	12	1.190	410	416     1.11600 1.23600
13	32	12	1.004	419	419     0.996000 1.09200
13	32	12	0.923	419	422    0.996000 1.00800
13	32	13	1.962	379	382	1.87200 2.20800
13	32	13	1.805	384	389	1.74000 1.87200
13	32	13	1.661	390	397     1.66800	1.74000
13	32	13	1.405	403	406	1.44000 1.41600
13	32	13	1.293	407	409	1.27200 1.44000
13	32	13	1.190	410	416     1.16400 1.27200
13	32	13	1.092	417	418     1.06800 1.17600
13	32	13	1.004	419	419     1.00800 1.08000
13	32	13	0.849	420	420     0.828000 0.924000
13	32	13	0.849	422	422     0.828000 0.924000
13	32	13	0.923	421	422     0.912000 1.02000
13	32	13	0.782	424	424    0.816000 0.840000
13	33	12	1.962	379	382     2.11200	2.14800
13	33	12	1.190	410	416     1.15200 1.16400
13	33	13	1.962	379	382	1.93200 2.13600
13	33	13	1.805	384	389	1.74000 1.93200
13	33	13	1.661	390	397     1.70400	1.74000
13	33	13	1.190	410	416     1.15200 1.16400
13	33	13	1.092	417	418     1.06800 1.16400
13	33	13	1.004	419	419     1.02000 1.08000
13	34	13	1.962	379	382     2.10000	2.11200
13	34	13	1.661	390	397     1.75200	1.76400
13	34	13	1.004	419	419     1.03200 1.04400
13	35	11	1.405	403	406	1.27200 1.36800
13	35	11	1.293	407	409     1.26000	1.27200
13	35	13	1.661	390	397     1.84800	1.86000
14	24	12	1.805	384	389	1.78800 1.82400
14	24	12	1.661	390	397	1.60800 1.78800
14	24	12	1.523	398	402	1.52400 1.60800
14	24	12	1.405	403	406	1.38000 1.52400
14	24	12	1.293	407	409	1.29600 1.38000
14	24	12	1.190	410	416     1.21200 1.29600
14	24	12	1.004	419	419     1.09200 1.10400
14	25	12	1.962	379	382	1.88400 1.89600
14	25	12	1.805	384	389	1.75200 1.88400
14	25	12	1.661	390	397	1.60800 1.75200
14	25	12	1.523	398	402	1.53600 1.60800
14	25	12	1.405	403	406	1.33200 1.53600
14	25	12	1.293	407	409	1.21200 1.33200
14	25	12	1.190	410	416     1.15200 1.21200
14	25	12	1.004	419	419     1.06800 1.08000
14	25	13	1.661	390	397	1.54800 1.64400
14	25	13	1.523	398	402	1.44000 1.54800
14	25	13	1.405	403	406	1.40400 1.44000
14	25	13	1.293	407	409	1.29600 1.40400
14	25	13	1.190	410	416     1.28400 1.29600
14	26	12	1.962	379	382	1.93200 1.98000
14	26	12	1.805	384	389	1.75200 1.93200
14	26	12	1.661	390	397	1.64400 1.75200
14	26	12	1.523	398	402	1.48800 1.64400
14	26	12	1.405	403	406	1.32000 1.48800
14	26	12	1.293	407	409	1.28400 1.32000
14	26	12	1.190	410	416     1.14000 1.28400
14	26	12	1.092	417	418     1.06800 1.15200
14	26	12	1.004	419	419     0.996000 1.08000
14	26	12	0.849	420	420     0.792000 0.852000
14	26	12	0.849	422	422     0.792000 0.852000
14	26	12	0.923	421	422     0.840000 1.00800
14	26	12	0.782	424	424    0.744000 0.804000
14	26	13	1.805	384	389	1.78800 1.77600
