#Run 572   2007 
#Total   0 ev.  Physical       0 ev.
#Paola: modified 22/11/2012 for runs > 600 (Brho runs)
#-------------------------------------------------------------
# c  m  t   n_phys ave_phys sig_phys  n_gene ave_gene sig_gene
#-------------------------------------------------------------
8   4    4 0  0.00 0.00 0  76.93  6.17
8   5    4 0  0.00 0.00 0  76.11  5.96
8   6    4 0  0.00 0.00 0  80.62  6.61
8   7    4 0  0.00 0.00 0  76.25  6.03
8   8    4 0  0.00 0.00 0  60.01  5.81
8   9    4 0  0.00 0.00 0  82.02  5.97
8   10   4 0  0.00 0.00 0  81.41  5.87
8   11   4 0  0.00 0.00 0  82.35  6.29
8   12   4 0  0.00 0.00 0  85.76  5.86
8   13   4 0  0.00 0.00 0  82.71  5.97
8   14   4 0  0.00 0.00 0  82.72  5.96
8   15   4 0  0.00 0.00 0  81.02  5.82
8   16   4 0  0.00 0.00 0  94.67  6.07
8   17   4 0  0.00 0.00 0  48.96  5.95
8   18   4 0  0.00 0.00 0  43.97  5.98
8   19   4 0  0.00 0.00 0  45.24  6.09
8   20   4 0  0.00 0.00 0  44.61  7.50
8   21   4 0  0.00 0.00 0  2.63  -1
8   22   4 0  0.00 0.00 0  51.44  6.02
8   23   4 0  0.00 0.00 0  53.68  5.97
8   24   4 0  0.00 0.00 0  47.00  -1
9   1    4 0  0.00 0.00 0  55.71  6.01
9   2    4 0  0.00 0.00 0  49.22  6.35
9   3    4 0  0.00 0.00 0  45.78  7.30
9   4    4 0  0.00 0.00 0  55.74  6.31
9   5    4 0  0.00 0.00 0  51.93  6.09
9   6    4 0  0.00 0.00 0  59.45  6.55
9   7    4 0  0.00 0.00 0  45.85  6.55
9   8    4 0  0.00 0.00 0  50.83  6.10
9   9    4 0  0.00 0.00 0  55.60  6.51
9   10   4 0  0.00 0.00 0  58.44  6.13
9   11   4 0  0.00 0.00 0  55.83  6.12
9   12   4 0  0.00 0.00 0  62.01  6.42
9   13   4 0  0.00 0.00 0  56.78  6.22
9   14   4 0  0.00 0.00 0  62.66  6.47
9   15   4 0  0.00 0.00 0  52.29  6.68
9   16   4 0  0.00 0.00 0  59.32  6.29
9   17   4 0  0.00 0.00 0  90.62  6.75
9   18   4 0  0.00 0.00 0  85.57  6.24
9   19   4 0  0.00 0.00 0  98.99  5.88
9   20   4 0  0.00 0.00 0  100.16  6.23
9   21   4 0  0.00 0.00 0  97.22  6.16
9   22   4 0  0.00 0.00 0  65.94  6.17
9   23   4 0  0.00 0.00 0  104.74  30.32
9   24   4 0  0.00 0.00 0  94.93  6.19
4   1    5 0  0.00 0.00 0  84.33    -1
4   2    5 0  0.00 0.00 0  84.37    -1
4   3    5 0  0.00 0.00 0  82.65    -1
4   4    5 0  0.00 0.00 0  83.67    -1
4   5    5 0  0.00 0.00 0  82.73    -1
4   6    5 0  0.00 0.00 0  82.33    -1
4   7    5 0  0.00 0.00 0  84.50    -1
4   8    5 0  0.00 0.00 0  84.11    -1
4   9    5 0  0.00 0.00 0  82.98    -1
4   10   5 0  0.00 0.00 0  83.56    -1
4   11   5 0  0.00 0.00 0  82.50    -1
4   12   5 0  0.00 0.00 0  84.35    -1
4   13   5 0  0.00 0.00 0  83.31    -1
4   14   5 0  0.00 0.00 0  81.63    -1
4   15   5 0  0.00 0.00 0  82.32    -1
4   16   5 0  0.00 0.00 0  81.94    -1
4   19   5 0  0.00 0.00 0  65.11    -1
4   20   5 0  0.00 0.00 0  65.87    -1
4   21   5 0  0.00 0.00 0  66.08    -1
4   22   5 0  0.00 0.00 0  66.71    -1
4   23   5 0  0.00 0.00 0  67.19    -1
4   24   5 0  0.00 0.00 0  61.67    -1
5   1    5 0  0.00 0.00 0  61.17    -1
5   2    5 0  0.00 0.00 0  61.48    -1
5   3    5 0  0.00 0.00 0  61.62    -1
5   4    5 0  0.00 0.00 0  62.93    -1
