SI_0308_GG 126.501086 0.026516 7.002163 0.018819 50.838137 57
SI_0308_PG 70.460552 0.003197 0.844879 0.002171 22.674026 5
SI_0309_GG 103.808753 0.025535 6.744589 0.018176 55.072544 54
SI_0309_PG 90.424057 0.002586 0.684209 0.001811 12.268729 3
SI_0310_GG 111.426638 0.025248 6.667984 0.017775 49.097375 52
SI_0310_PG 91.907082 0.003008 0.783591 0.001804 292.957534 4
SI_0311_GG 107.458972 0.025211 6.660768 0.017774 43.599334 55
SI_0311_PG 94.317994 0.003324 0.860710 0.001900 823.392621 5
SI_0312_GG 117.645309 0.025280 6.677634 0.017830 52.957305 52
SI_0312_PG 95.532881 0.003730 0.908298 0.003408 81.066306 1
SI_0313_GG 103.861189 0.057903 9.034642 0.079464 22.137891 22
SI_0313_PG 94.143329 0.004266 1.089663 0.003542 165.182155 3
SI_0314_GG 112.007966 0.047501 9.791993 0.051743 106.980485 33
SI_0314_PG 93.631046 0.004235 1.088533 0.003442 86.108622 3
SI_0315_GG 110.016994 0.024418 6.449807 0.017374 39.737162 50
SI_0315_PG 94.440421 0.003413 0.845322 0.002874 138.069494 1
SI_0316_GG 102.286605 0.025590 6.760126 0.018205 52.742512 54
SI_0316_PG 91.883867 0.003204 0.828441 0.001857 581.388974 4
SI_0317_GG 112.234408 0.029988 7.918789 0.021035 59.804397 63
SI_0317_PG 88.952462 0.003351 0.871751 0.002012 438.103402 4
SI_0318_GG 114.482114 0.024897 6.572306 0.017188 89.340156 52
SI_0318_PG 89.811493 0.003141 0.813267 0.001810 534.892586 4
SI_0319_GG 20.807775 12.591263 135.774505 8.842937 190.689541 158
SI_0319_PG 82.533063 0.037635 3.206414 0.060792 193.321907 4
SI_0320_GG 116.360246 0.026250 6.932679 0.019675 106.287141 60
SI_0320_PG 89.950878 0.003011 0.791784 0.002021 107.178922 4
SI_0321_GG 111.067687 0.021532 5.689361 0.015192 41.509521 47
SI_0321_PG 88.790610 0.002815 0.740260 0.001836 122.706940 4
SI_0322_GG 101.030163 0.259512 41.759680 0.352702 189.857999 118
SI_0322_PG 86.479359 0.019452 3.107212 0.026146 126.484167 6
SI_0323_GG 118.114446 0.023573 6.227551 0.016769 44.048451 50
SI_0323_PG 88.442876 0.003049 0.787048 0.001884 428.880468 3
SI_0324_GG 115.380534 0.022974 6.067837 0.016097 49.772451 49
SI_0324_PG 87.103871 0.003016 0.792389 0.001833 363.985103 4
SI_0401_GG 132.006936 0.022443 5.926294 0.015487 65.157781 49
SI_0401_PG 90.583090 0.003042 0.798803 0.001819 495.503757 4
SI_0402_GG 135.149991 0.021148 5.587200 0.014736 46.387069 44
SI_0402_PG 90.303859 0.002991 0.779062 0.001733 546.173418 3
SI_0403_GG 133.075029 0.019844 5.242567 0.013813 48.181030 43
SI_0403_PG 88.786254 0.002918 0.764268 0.001652 762.399471 3
SI_0404_GG 134.837856 0.019529 5.158268 0.013309 51.226531 39
SI_0404_PG 89.680429 0.002878 0.754840 0.001670 628.275995 3
SI_0405_GG 142.028924 0.023097 6.101671 0.016267 38.731143 47
SI_0405_PG 89.016944 0.002979 0.783770 0.001678 519.627008 4
SI_0406_GG 125.570467 0.021122 5.579309 0.015104 44.803437 45
SI_0406_PG 88.123681 0.002873 0.757438 0.001693 332.934212 4
SI_0407_GG 125.702467 0.023741 6.272595 0.017091 46.394184 52
SI_0407_PG 90.140413 0.003024 0.797425 0.001839 292.704214 4
SI_0408_GG 135.240683 0.022180 5.858813 0.015688 53.470571 47
SI_0408_PG 89.638179 0.003024 0.792210 0.001798 473.005379 3
SI_0409_GG 127.950676 0.019648 5.190721 0.013615 52.607776 42
SI_0409_PG 89.005521 0.002839 0.745244 0.001516 640.867737 4
SI_0410_GG 139.883687 0.020167 5.326533 0.014233 57.169759 42
SI_0410_PG 89.522965 0.002847 0.750298 0.001786 240.321258 3
SI_0411_GG 138.953827 0.020061 5.300316 0.013960 45.188595 43
SI_0411_PG 88.716678 0.002813 0.738983 0.001707 346.694617 3
SI_0412_GG 138.268651 0.019685 5.201229 0.014063 29.254979 41
SI_0412_PG 90.722149 0.002777 0.727587 0.001683 331.014239 3
SI_0413_GG 135.274875 0.068503 18.068520 0.052709 266.927143 162
SI_0413_PG 89.359520 0.005339 1.410563 0.003978 68.703370 11
SI_0414_GG 129.855807 0.021418 5.655403 0.014913 35.270401 44
SI_0414_PG 88.314735 0.002888 0.760846 0.001793 263.400808 3
SI_0415_GG 129.547801 0.021997 5.810588 0.015556 47.531798 47
SI_0415_PG 88.813359 0.002969 0.775609 0.001741 459.789964 4
SI_0416_GG 129.771037 0.021877 5.778102 0.015445 49.078625 45
SI_0416_PG 88.794991 0.002993 0.783336 0.001673 573.819915 4
SI_0417_GG 112.084181 0.020568 5.434491 0.014676 41.456163 44
SI_0417_PG 83.110624 0.004918 1.202127 0.002525 8284.522251 4
SI_0418_GG 82.601962 0.020543 5.424264 0.014472 40.907860 40
SI_0418_PG 84.577329 0.005765 1.366133 0.004401 3303.459440 3
SI_0419_GG 83.185920 0.253447 32.367416 0.390361 143.200779 78
SI_0419_PG 84.412813 0.018116 2.928851 0.019585 149.051452 7
SI_0420_GG 85.095994 0.039648 6.048719 0.044657 20.938408 18
SI_0420_PG 84.299893 0.005057 1.030407 0.004890 487.330003 2
SI_0421_GG 84.134825 0.020351 5.376597 0.014347 41.671169 43
SI_0421_PG 86.057369 0.004883 1.162006 0.001870 8688.956359 6
